epoch,Alessandro-cleaned-data_val_dice,Alessandro-cleaned-data_val_loss,Alessandro-cleaned-data_val_precision,Alessandro-cleaned-data_val_recall,Alessandro-cleaned-data_val_sparse_categorical_accuracy,Antoine-cleaned-data_val_dice,Antoine-cleaned-data_val_loss,Antoine-cleaned-data_val_precision,Antoine-cleaned-data_val_recall,Antoine-cleaned-data_val_sparse_categorical_accuracy,Kornum-cleaned-data_v2_val_dice,Kornum-cleaned-data_v2_val_loss,Kornum-cleaned-data_v2_val_precision,Kornum-cleaned-data_v2_val_recall,Kornum-cleaned-data_v2_val_sparse_categorical_accuracy,Maiken-cleaned-data_val_dice,Maiken-cleaned-data_val_loss,Maiken-cleaned-data_val_precision,Maiken-cleaned-data_val_recall,Maiken-cleaned-data_val_sparse_categorical_accuracy,Sebastian-cleaned-data_val_dice,Sebastian-cleaned-data_val_loss,Sebastian-cleaned-data_val_precision,Sebastian-cleaned-data_val_recall,Sebastian-cleaned-data_val_sparse_categorical_accuracy,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
57,0.7053,0.5996,0.6782,0.7744,0.816,0.4528,0.8903,0.5009,0.5759,0.5232,0.5855,0.6363,0.6175,0.6711,0.6764,0.702,0.465,0.7018,0.7022,0.8249,0.6699,0.6253,0.6611,0.7714,0.7408,0.3986,0.7357891798019409,0.6790071725845337,0.4096,0.6231,0.6433,0.6319,0.699,0.7163
58,0.7072,0.6022,0.6799,0.7767,0.8166,0.5168,0.7503,0.582,0.6372,0.6059,0.6216,0.6029,0.6262,0.6721,0.7048,0.7033,0.4594,0.7048,0.702,0.8278,0.6085,0.6679,0.6377,0.7403,0.6798,0.3969,0.7333932518959045,0.6799967288970947,0.4163,0.6315,0.6165,0.6461,0.7057,0.727
59,0.7085,0.599,0.6812,0.776,0.8183,0.54,0.7188,0.5895,0.6877,0.6283,0.5983,0.6251,0.6084,0.6503,0.6807,0.703,0.4607,0.704,0.702,0.8274,0.6762,0.648,0.6567,0.7482,0.7423,0.4062,0.7317168116569519,0.6820316314697266,0.4232,0.6452,0.6103,0.648,0.7128,0.7394
60,0.7108,0.596,0.6835,0.7748,0.8203,0.4732,0.8286,0.5151,0.6078,0.5567,0.6134,0.6007,0.6219,0.6668,0.6979,0.7029,0.4608,0.705,0.7008,0.8278,0.6067,0.6966,0.6163,0.7131,0.678,0.3973,0.7321497201919556,0.6815927624702454,0.43,0.6214,0.6365,0.6284,0.6927,0.7161
61,0.7065,0.6004,0.679,0.7778,0.8164,0.4996,0.8264,0.5672,0.6406,0.5695,0.5928,0.598,0.6277,0.6643,0.6884,0.7047,0.4627,0.7047,0.7048,0.8266,0.6658,0.6489,0.6509,0.7475,0.7366,0.4013,0.730905294418335,0.6836217045783997,0.4368,0.6339,0.6273,0.6459,0.707,0.7275
62,0.7084,0.6005,0.6809,0.7786,0.818,0.5003,0.8222,0.583,0.6567,0.5679,0.6202,0.6076,0.6228,0.6685,0.7112,0.7035,0.4605,0.7043,0.7028,0.8273,0.6733,0.618,0.6653,0.7751,0.7452,0.395,0.7313985824584961,0.6811777949333191,0.4435,0.6411,0.6218,0.6513,0.7163,0.7339
63,0.713,0.594,0.6858,0.7751,0.8225,0.4995,0.8037,0.5622,0.5976,0.5845,0.5937,0.6328,0.6258,0.6737,0.6749,0.7045,0.4625,0.707,0.7022,0.8274,0.6793,0.6442,0.6589,0.7479,0.7453,0.3965,0.7308300137519836,0.6822929978370667,0.4503,0.638,0.6274,0.6479,0.6993,0.7309
64,0.7153,0.5942,0.6885,0.7733,0.8232,0.5193,0.7858,0.581,0.6539,0.5972,0.6126,0.6265,0.6186,0.665,0.6924,0.7057,0.4568,0.7103,0.7015,0.8309,0.6112,0.6886,0.6198,0.717,0.6843,0.397,0.7307112812995911,0.6837313771247864,0.457,0.6328,0.6304,0.6436,0.7021,0.7256
65,0.7133,0.5962,0.6859,0.7769,0.8212,0.5217,0.7606,0.5826,0.6611,0.607,0.6027,0.6124,0.61,0.6513,0.6945,0.7056,0.4578,0.7082,0.7031,0.8291,0.6139,0.6632,0.64,0.7447,0.6851,0.3953,0.7322959899902344,0.6815428733825684,0.4637,0.6314,0.618,0.6453,0.7074,0.7274
66,0.7136,0.5957,0.6859,0.7784,0.8217,0.5309,0.7181,0.588,0.6462,0.6248,0.6008,0.6236,0.6098,0.6517,0.6837,0.7054,0.4586,0.7074,0.7036,0.8286,0.6053,0.6917,0.6216,0.7166,0.6768,0.3984,0.7294743657112122,0.6837792992591858,0.4705,0.6312,0.6175,0.6425,0.6993,0.7271
67,0.7121,0.5963,0.6843,0.7794,0.8207,0.5228,0.7663,0.5792,0.6412,0.6057,0.6136,0.6339,0.6151,0.6629,0.6985,0.7062,0.4606,0.707,0.7054,0.8284,0.6761,0.6192,0.6662,0.7774,0.7466,0.3952,0.7334622144699097,0.6821872591972351,0.4772,0.6462,0.6153,0.6504,0.7133,0.74
68,0.7138,0.596,0.6861,0.7785,0.8217,0.5357,0.7443,0.5839,0.6787,0.6202,0.6014,0.6022,0.6307,0.67,0.6924,0.7073,0.4584,0.7092,0.7054,0.8295,0.6765,0.6166,0.6666,0.7766,0.7475,0.4004,0.7284939289093018,0.6839708089828491,0.484,0.6469,0.6035,0.6553,0.7218,0.7423
69,0.7137,0.5936,0.686,0.7781,0.8227,0.5054,0.8168,0.5701,0.6516,0.577,0.5931,0.6248,0.6186,0.6698,0.6914,0.7071,0.4623,0.708,0.7064,0.8278,0.6778,0.6173,0.667,0.7772,0.7486,0.4012,0.7337445616722107,0.6805972456932068,0.4908,0.6394,0.623,0.6499,0.7166,0.7335
70,0.712,0.593,0.6842,0.7792,0.8215,0.5461,0.7084,0.5897,0.6655,0.6416,0.6222,0.6183,0.6233,0.664,0.7058,0.7046,0.4638,0.7042,0.7052,0.8245,0.6771,0.6487,0.657,0.7494,0.7427,0.3973,0.7251656651496887,0.6852995157241821,0.4976,0.6524,0.6064,0.6517,0.7127,0.7472
71,0.7149,0.5948,0.687,0.7809,0.8229,0.5118,0.7859,0.5612,0.6322,0.5964,0.6104,0.6296,0.616,0.6546,0.6911,0.7077,0.4583,0.7089,0.7065,0.8291,0.6101,0.6929,0.6201,0.7185,0.6816,0.3963,0.7292798161506653,0.6834161877632141,0.5043,0.631,0.6323,0.6386,0.6985,0.7242
