epoch,Alessandro-cleaned-data_val_dice,Alessandro-cleaned-data_val_loss,Alessandro-cleaned-data_val_precision,Alessandro-cleaned-data_val_recall,Alessandro-cleaned-data_val_sparse_categorical_accuracy,Antoine-cleaned-data_val_dice,Antoine-cleaned-data_val_loss,Antoine-cleaned-data_val_precision,Antoine-cleaned-data_val_recall,Antoine-cleaned-data_val_sparse_categorical_accuracy,Kornum-cleaned-data_v2_val_dice,Kornum-cleaned-data_v2_val_loss,Kornum-cleaned-data_v2_val_precision,Kornum-cleaned-data_v2_val_recall,Kornum-cleaned-data_v2_val_sparse_categorical_accuracy,Maiken-cleaned-data_val_dice,Maiken-cleaned-data_val_loss,Maiken-cleaned-data_val_precision,Maiken-cleaned-data_val_recall,Maiken-cleaned-data_val_sparse_categorical_accuracy,Sebastian-cleaned-data_val_dice,Sebastian-cleaned-data_val_loss,Sebastian-cleaned-data_val_precision,Sebastian-cleaned-data_val_recall,Sebastian-cleaned-data_val_sparse_categorical_accuracy,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
10,0.4098,1.279,0.4061,0.518,0.4097,0.4559,0.8862,0.4731,0.5264,0.5573,0.4986,0.7732,0.5218,0.5232,0.6642,0.6412,0.648,0.6425,0.6464,0.7627,0.5687,0.8314,0.5521,0.6427,0.6019,0.4087,0.8033742308616638,0.6420255303382874,0.1042,0.5148,0.8836,0.5191,0.5713,0.5992
11,0.415,1.3487,0.41,0.5199,0.4171,0.5726,0.7677,0.57,0.655,0.668,0.5168,0.7362,0.5357,0.5391,0.7029,0.6485,0.6241,0.6493,0.6502,0.7705,0.5809,0.8182,0.5621,0.6489,0.6134,0.4054,0.7866907119750977,0.6503227949142456,0.111,0.5468,0.859,0.5454,0.6026,0.6344
12,0.415,1.4101,0.4121,0.523,0.4167,0.5336,0.8338,0.5312,0.6408,0.6092,0.5066,0.7469,0.5301,0.5301,0.6768,0.6531,0.5999,0.657,0.6525,0.7779,0.5911,0.804,0.5735,0.656,0.6249,0.4036,0.7787712216377258,0.652228057384491,0.1179,0.5399,0.8789,0.5408,0.6005,0.6211
13,0.42,1.4676,0.4154,0.5252,0.4238,0.5643,0.7563,0.5669,0.6593,0.6576,0.5465,0.6925,0.5573,0.5635,0.7451,0.6597,0.5867,0.6628,0.658,0.7847,0.6194,0.7555,0.6048,0.6962,0.6624,0.4023,0.7680361270904541,0.6598290801048279,0.1247,0.562,0.8517,0.5614,0.6204,0.6547
14,0.4223,1.5191,0.4172,0.5279,0.427,0.5744,0.7304,0.5728,0.6309,0.6811,0.5423,0.7148,0.5609,0.5535,0.7278,0.6643,0.5752,0.667,0.6627,0.7877,0.5801,0.7774,0.568,0.6386,0.6325,0.4091,0.7593357563018799,0.6632984280586243,0.1316,0.5567,0.8634,0.5572,0.6027,0.6512
15,0.4239,1.562,0.4181,0.5271,0.4278,0.5536,0.7792,0.5646,0.6712,0.6391,0.5764,0.6832,0.5916,0.582,0.7515,0.6681,0.5626,0.6721,0.6653,0.7926,0.5631,0.781,0.5691,0.5813,0.6313,0.4062,0.7527098655700684,0.66769939661026,0.1385,0.557,0.8736,0.5631,0.6054,0.6485
16,0.4278,1.5986,0.4197,0.5223,0.4302,0.5459,0.8194,0.5409,0.6448,0.6254,0.5573,0.655,0.5627,0.5724,0.7634,0.6749,0.5515,0.6822,0.6689,0.8004,0.6398,0.7239,0.6236,0.7159,0.6824,0.4056,0.7434585690498352,0.6723458170890808,0.1455,0.5691,0.8697,0.5658,0.6249,0.6604
17,0.4303,1.626,0.4208,0.5186,0.4293,0.4682,0.9536,0.48,0.5231,0.5747,0.5631,0.6452,0.5684,0.5793,0.7618,0.6786,0.5419,0.6885,0.6706,0.8041,0.6262,0.7649,0.6062,0.6857,0.6582,0.4023,0.7377708554267883,0.6762501001358032,0.1523,0.5533,0.9063,0.5528,0.5955,0.6456
18,0.4326,1.65,0.422,0.5205,0.4311,0.5257,0.8682,0.5321,0.6493,0.5999,0.5328,0.6802,0.5448,0.5516,0.7398,0.6807,0.5387,0.6885,0.6743,0.8028,0.6273,0.7626,0.6066,0.6919,0.6594,0.4023,0.7335296273231506,0.6803518533706665,0.1591,0.5598,0.8999,0.5588,0.6175,0.6466
19,0.4353,1.664,0.4236,0.515,0.431,0.4891,0.9138,0.4981,0.5832,0.5721,0.5405,0.7047,0.5706,0.5529,0.7083,0.683,0.5325,0.6931,0.6749,0.8063,0.634,0.7266,0.6291,0.6626,0.6817,0.4052,0.7323011159896851,0.6825483441352844,0.166,0.5564,0.9083,0.5629,0.5977,0.6399
20,0.4414,1.6687,0.429,0.5036,0.4328,0.4904,0.8648,0.507,0.5648,0.5897,0.5761,0.6182,0.5914,0.5878,0.7941,0.686,0.527,0.7019,0.6742,0.8109,0.5771,0.7571,0.5863,0.5888,0.6482,0.4068,0.7298758029937744,0.6820077300071716,0.1729,0.5542,0.8872,0.5631,0.5838,0.6551
21,0.4413,1.6869,0.4297,0.4989,0.4305,0.4806,0.9546,0.4892,0.5524,0.5735,0.5522,0.6482,0.5649,0.569,0.7625,0.6859,0.5209,0.7024,0.6738,0.8134,0.5979,0.7053,0.5955,0.6259,0.6776,0.4028,0.7254122495651245,0.6855827569961548,0.1798,0.5516,0.9032,0.5563,0.584,0.6515
22,0.4434,1.6974,0.4329,0.4929,0.4311,0.5194,0.8593,0.5155,0.5908,0.6058,0.5444,0.6434,0.5557,0.5628,0.764,0.6877,0.5176,0.7061,0.6746,0.8157,0.5907,0.777,0.5792,0.6286,0.639,0.4053,0.7211450934410095,0.6882481575012207,0.1867,0.5571,0.8989,0.5579,0.5899,0.6511
23,0.4446,1.7135,0.4336,0.4938,0.4321,0.5172,0.9856,0.5098,0.6249,0.5789,0.5885,0.629,0.5999,0.5956,0.7629,0.6873,0.5165,0.7031,0.6755,0.8157,0.667,0.6822,0.6509,0.7503,0.7105,0.4039,0.7198655009269714,0.6890860199928284,0.1936,0.5809,0.9054,0.5795,0.628,0.66
24,0.4462,1.7221,0.4366,0.4895,0.4317,0.497,0.8386,0.5291,0.5893,0.5925,0.5572,0.6346,0.5652,0.5727,0.7615,0.6899,0.5134,0.7069,0.6775,0.8178,0.6644,0.6549,0.652,0.7133,0.7242,0.4039,0.7153076529502869,0.6921404004096985,0.2004,0.5709,0.8727,0.578,0.6085,0.6655
25,0.4476,1.7335,0.4419,0.4796,0.4321,0.5139,0.8068,0.5348,0.5914,0.6175,0.5685,0.624,0.6086,0.579,0.7792,0.6919,0.509,0.7142,0.6772,0.8198,0.6675,0.6517,0.6541,0.7131,0.7262,0.4031,0.7104544043540955,0.6942331790924072,0.2073,0.5779,0.865,0.5907,0.6081,0.675
26,0.4477,1.7492,0.4381,0.4896,0.4327,0.5658,0.7856,0.58,0.6951,0.6492,0.5877,0.6267,0.6148,0.5903,0.766,0.6914,0.5105,0.7064,0.6801,0.8182,0.593,0.7685,0.5808,0.6362,0.6435,0.4091,0.7141929864883423,0.6926052570343018,0.2142,0.5771,0.8881,0.584,0.6183,0.6619
27,0.4489,1.7483,0.4476,0.472,0.4311,0.5305,0.9168,0.5258,0.6476,0.5959,0.6019,0.5968,0.6229,0.6049,0.7902,0.6925,0.5039,0.7168,0.677,0.8241,0.6721,0.6424,0.659,0.7183,0.7322,0.4093,0.7126784920692444,0.6935708522796631,0.2211,0.5892,0.8816,0.5944,0.624,0.6747
28,0.449,1.7608,0.4475,0.4727,0.4303,0.4881,0.9015,0.4996,0.5499,0.5959,0.5945,0.5884,0.602,0.6064,0.7908,0.6925,0.5015,0.7156,0.6774,0.823,0.6547,0.6936,0.6505,0.6813,0.7025,0.3993,0.7112491726875305,0.6943708658218384,0.2279,0.5758,0.8892,0.583,0.5975,0.6685
29,0.4501,1.7676,0.4486,0.4737,0.4302,0.549,0.7482,0.5654,0.6334,0.6553,0.5955,0.5882,0.6021,0.6075,0.7892,0.6942,0.5003,0.7156,0.6796,0.8237,0.6578,0.6878,0.6529,0.6857,0.7067,0.4051,0.7058324813842773,0.6975429058074951,0.2348,0.5893,0.8584,0.5969,0.616,0.681
30,0.4523,1.7864,0.4509,0.4736,0.4334,0.5355,0.7796,0.5597,0.6446,0.6279,0.5699,0.616,0.5781,0.5843,0.7679,0.6965,0.5014,0.7165,0.6831,0.8242,0.6634,0.7066,0.6416,0.7302,0.6975,0.4109,0.7026119232177734,0.6992945671081543,0.2417,0.5835,0.878,0.5894,0.6232,0.6702
31,0.4515,1.7881,0.4529,0.4698,0.4312,0.5368,0.7808,0.5637,0.6349,0.6377,0.5949,0.6106,0.615,0.6001,0.7747,0.6969,0.4969,0.7195,0.6819,0.8264,0.6059,0.7432,0.5941,0.6448,0.6595,0.4012,0.700828492641449,0.7002521753311157,0.2486,0.5772,0.8839,0.589,0.6063,0.6659
32,0.4518,1.7976,0.4576,0.4637,0.4313,0.5728,0.779,0.5884,0.7048,0.6579,0.5791,0.6274,0.6324,0.5825,0.7644,0.6971,0.4947,0.7216,0.6816,0.8274,0.6053,0.7441,0.5933,0.6431,0.6585,0.4056,0.7004415392875671,0.7005593776702881,0.2555,0.5812,0.8886,0.5987,0.6151,0.6679
33,0.4514,1.8042,0.4597,0.4599,0.4318,0.5323,0.9619,0.5315,0.6655,0.5976,0.5824,0.606,0.5964,0.594,0.7731,0.6987,0.4938,0.726,0.6826,0.8302,0.6106,0.7343,0.5976,0.6464,0.6643,0.4035,0.702440083026886,0.6998751163482666,0.2623,0.5751,0.92,0.5822,0.6097,0.6594
34,0.4535,1.8055,0.459,0.4653,0.4323,0.4886,1.0185,0.4936,0.5807,0.5692,0.5745,0.622,0.5918,0.5865,0.7623,0.7005,0.4939,0.7233,0.6857,0.8285,0.6835,0.6511,0.6682,0.7704,0.7288,0.4035,0.7032015323638916,0.699773371219635,0.2692,0.5801,0.9182,0.5872,0.6177,0.6642
35,0.4511,1.8056,0.469,0.4509,0.4306,0.5071,0.907,0.5398,0.6632,0.5805,0.5719,0.5951,0.6495,0.5822,0.7935,0.6985,0.4886,0.7331,0.6801,0.8354,0.6658,0.6741,0.6602,0.689,0.7142,0.409,0.7014806270599365,0.7008426785469055,0.2761,0.5789,0.8941,0.6103,0.6131,0.6708
36,0.4547,1.8196,0.4559,0.4726,0.4318,0.4992,0.9345,0.5135,0.5823,0.5975,0.58,0.636,0.6044,0.5873,0.7468,0.7004,0.4931,0.7166,0.6884,0.8264,0.607,0.7386,0.5956,0.6505,0.6622,0.4049,0.6969828605651855,0.7031130194664001,0.283,0.5683,0.9244,0.5772,0.5962,0.6529
37,0.455,1.8215,0.4578,0.4705,0.432,0.5662,0.743,0.5815,0.6763,0.6613,0.5378,0.6529,0.5628,0.5519,0.7399,0.7008,0.492,0.7184,0.6881,0.8269,0.6112,0.678,0.608,0.6423,0.6947,0.4067,0.6997386813163757,0.7021594047546387,0.2899,0.5742,0.8775,0.5857,0.6058,0.671
38,0.4552,1.8331,0.4616,0.4661,0.4316,0.4883,0.917,0.4958,0.5475,0.5889,0.5828,0.6087,0.5944,0.591,0.7669,0.7034,0.4887,0.7233,0.6896,0.8296,0.6105,0.7318,0.5987,0.6515,0.6661,0.4073,0.6951882243156433,0.7042022943496704,0.2968,0.568,0.9159,0.5748,0.5891,0.6566
39,0.4555,1.8392,0.4607,0.4672,0.4326,0.4969,0.8832,0.5327,0.5996,0.5828,0.6209,0.5604,0.6301,0.6265,0.8062,0.7036,0.4898,0.7221,0.6907,0.8282,0.6814,0.655,0.668,0.7726,0.7271,0.4014,0.6974798440933228,0.7022511959075928,0.3036,0.5917,0.8855,0.6027,0.6313,0.6754
40,0.4542,1.8395,0.47,0.455,0.432,0.5453,0.857,0.5443,0.6718,0.6159,0.6091,0.5502,0.6831,0.6112,0.8233,0.7036,0.4853,0.7324,0.6867,0.8351,0.5955,0.7123,0.6022,0.6042,0.6759,0.4057,0.6957365870475769,0.7046911120414734,0.3105,0.5815,0.8889,0.6064,0.6058,0.6764
41,0.4543,1.8469,0.4693,0.4563,0.431,0.4955,0.9272,0.4978,0.5769,0.5816,0.5508,0.6303,0.572,0.5681,0.7564,0.7035,0.4837,0.7303,0.6871,0.834,0.6795,0.6773,0.6584,0.7448,0.7158,0.4065,0.6944046020507812,0.7047828435897827,0.3174,0.5767,0.9131,0.5856,0.6066,0.6638
42,0.4563,1.8565,0.4648,0.4638,0.4331,0.4753,1.0275,0.4828,0.5536,0.5658,0.6049,0.5782,0.6564,0.6029,0.7987,0.7062,0.4866,0.7258,0.6928,0.8293,0.6718,0.6894,0.6507,0.7417,0.7082,0.4052,0.6925249695777893,0.7060776352882385,0.3243,0.5829,0.9276,0.5961,0.611,0.667
43,0.4547,1.8499,0.4734,0.4529,0.4323,0.5166,0.8439,0.538,0.6164,0.6074,0.5997,0.5379,0.622,0.6083,0.8253,0.7047,0.4826,0.7352,0.6876,0.8367,0.6157,0.6665,0.611,0.6403,0.7019,0.4049,0.6930602192878723,0.7054811120033264,0.3311,0.5783,0.8762,0.5959,0.6011,0.6807
44,0.4558,1.8587,0.4616,0.4674,0.4312,0.5339,0.8128,0.5677,0.6646,0.6191,0.5842,0.5807,0.6557,0.5888,0.8002,0.707,0.4838,0.725,0.6939,0.8317,0.6793,0.6269,0.6678,0.7341,0.7417,0.406,0.6934015154838562,0.7052277326583862,0.338,0.592,0.8726,0.6156,0.6298,0.6848
45,0.4566,1.8731,0.4609,0.469,0.4338,0.4683,0.9945,0.508,0.5813,0.5487,0.5977,0.5561,0.6458,0.604,0.8206,0.7067,0.4856,0.7236,0.6945,0.8299,0.6815,0.6261,0.6679,0.7356,0.7432,0.4061,0.6914629936218262,0.7061993479728699,0.3449,0.5822,0.9071,0.6012,0.6169,0.6752
46,0.4559,1.8654,0.4713,0.4567,0.4329,0.4792,1.0079,0.485,0.5451,0.574,0.5864,0.5986,0.6198,0.5909,0.7715,0.7055,0.4814,0.7322,0.6896,0.8362,0.6386,0.6727,0.6269,0.6927,0.7014,0.4036,0.6941938400268555,0.7051259875297546,0.3517,0.5731,0.9252,0.587,0.595,0.6632
47,0.4566,1.8651,0.4688,0.4611,0.4316,0.4942,0.8842,0.4979,0.5598,0.5928,0.5789,0.5892,0.6474,0.5871,0.7951,0.7073,0.4805,0.729,0.6927,0.8352,0.6685,0.6656,0.6607,0.6988,0.7193,0.405,0.6919369697570801,0.7063310146331787,0.3586,0.5811,0.8969,0.6008,0.5999,0.6748
48,0.455,1.8719,0.4753,0.4521,0.4314,0.4776,0.9404,0.4886,0.5664,0.5625,0.5889,0.5907,0.6555,0.5904,0.7837,0.7069,0.4774,0.7366,0.6897,0.84,0.6991,0.6243,0.6828,0.7849,0.7456,0.4036,0.6873505115509033,0.7094053030014038,0.3654,0.5855,0.9009,0.6078,0.6167,0.6726
49,0.4581,1.8792,0.4678,0.4648,0.4327,0.5286,0.885,0.559,0.6711,0.6085,0.6086,0.5647,0.6163,0.6184,0.7984,0.7107,0.48,0.73,0.6972,0.8348,0.5988,0.7074,0.6038,0.6115,0.6789,0.4067,0.6887581944465637,0.7077714204788208,0.3723,0.581,0.9033,0.5954,0.6126,0.6707
50,0.4586,1.8804,0.4689,0.4645,0.4329,0.5083,0.9585,0.5189,0.6008,0.5997,0.5831,0.5849,0.6502,0.5901,0.7987,0.7104,0.4793,0.7303,0.6967,0.8357,0.6794,0.6251,0.6666,0.7331,0.7415,0.4162,0.6878865957260132,0.7086511850357056,0.3794,0.588,0.9056,0.607,0.617,0.6817
51,0.4578,1.8768,0.4705,0.4607,0.4339,0.4538,1.1253,0.4594,0.5353,0.5369,0.5496,0.6233,0.5684,0.5625,0.7578,0.7103,0.4803,0.7324,0.6959,0.8377,0.686,0.6165,0.6719,0.7371,0.7486,0.399,0.6956326365470886,0.7049504518508911,0.3861,0.5715,0.9444,0.5805,0.5983,0.663
52,0.4591,1.8774,0.471,0.4626,0.4345,0.5432,0.8068,0.5735,0.6728,0.6306,0.615,0.5697,0.6284,0.6238,0.7925,0.7099,0.4804,0.7311,0.6959,0.8371,0.6223,0.7147,0.6088,0.661,0.6781,0.4035,0.6899718046188354,0.7081364989280701,0.393,0.5899,0.8898,0.6026,0.6232,0.6746
53,0.4588,1.8811,0.4734,0.4602,0.4335,0.4711,1.0655,0.4844,0.5668,0.5573,0.6132,0.5679,0.6366,0.6138,0.7993,0.7103,0.4782,0.7323,0.6959,0.8379,0.6376,0.6754,0.6267,0.6942,0.7002,0.4081,0.6875650882720947,0.7091699242591858,0.3999,0.5782,0.9336,0.5907,0.6062,0.6656
54,0.4605,1.8884,0.4681,0.4685,0.4348,0.4957,0.9408,0.5145,0.5971,0.5816,0.5583,0.6073,0.6051,0.573,0.7826,0.7112,0.4802,0.7282,0.699,0.835,0.6801,0.6261,0.667,0.7352,0.7423,0.4039,0.685110330581665,0.7115479707717896,0.4068,0.5812,0.9086,0.5966,0.6146,0.6753
55,0.4594,1.8904,0.4712,0.4632,0.4341,0.5436,0.7413,0.5593,0.6188,0.6557,0.5501,0.6525,0.5787,0.562,0.7389,0.7114,0.4779,0.7318,0.6975,0.8378,0.6071,0.6923,0.6112,0.6174,0.6887,0.4033,0.6898190975189209,0.7077993154525757,0.4136,0.5743,0.8909,0.5904,0.5918,0.671
56,0.4598,1.8931,0.474,0.4617,0.4334,0.527,0.921,0.5376,0.6462,0.6067,0.6019,0.5504,0.643,0.6086,0.8195,0.7118,0.475,0.734,0.6972,0.8392,0.6428,0.6648,0.632,0.6988,0.7067,0.4026,0.6826508045196533,0.7124876379966736,0.4205,0.5887,0.9009,0.6041,0.6225,0.6811
57,0.4609,1.9053,0.4708,0.466,0.4361,0.4721,1.0575,0.4865,0.5638,0.5611,0.6173,0.5409,0.6368,0.6211,0.8258,0.7112,0.479,0.7287,0.699,0.836,0.6369,0.6778,0.6263,0.6954,0.6987,0.4087,0.6852638721466064,0.71009761095047,0.4274,0.5797,0.9321,0.5898,0.6091,0.6715
58,0.4596,1.897,0.4785,0.4575,0.4337,0.5492,0.7494,0.5687,0.6532,0.6483,0.5843,0.5721,0.6396,0.5897,0.7989,0.7122,0.4737,0.7375,0.6963,0.8416,0.6888,0.6086,0.6751,0.7384,0.7527,0.4052,0.6849584579467773,0.7109115719795227,0.4343,0.5988,0.8602,0.6199,0.627,0.695
59,0.459,1.8939,0.4821,0.4538,0.433,0.5606,0.7571,0.5781,0.6818,0.6495,0.5961,0.5735,0.6335,0.5991,0.7889,0.7124,0.4718,0.7415,0.6951,0.8441,0.6907,0.6592,0.669,0.755,0.7274,0.4118,0.6888825297355652,0.7102232575416565,0.4412,0.6038,0.8711,0.6208,0.637,0.6886
60,0.4616,1.9092,0.4691,0.4698,0.435,0.5302,0.9061,0.554,0.6816,0.6048,0.6159,0.563,0.6436,0.6144,0.8047,0.7137,0.4768,0.7296,0.7019,0.8368,0.6271,0.7061,0.6143,0.6692,0.6842,0.4036,0.6837257146835327,0.7115080952644348,0.4481,0.5897,0.9122,0.6021,0.6274,0.6731
61,0.4625,1.9075,0.4743,0.4662,0.4351,0.5028,0.8994,0.5039,0.575,0.5955,0.5966,0.5902,0.609,0.6066,0.7799,0.7136,0.4747,0.7328,0.7003,0.8393,0.6254,0.7084,0.6125,0.6653,0.6821,0.4089,0.6816948652267456,0.7133893966674805,0.4551,0.5802,0.916,0.5865,0.6027,0.6664
62,0.4626,1.9162,0.4658,0.4755,0.4365,0.4747,1.0469,0.5012,0.5843,0.5584,0.5857,0.611,0.6225,0.5891,0.762,0.7134,0.4778,0.7265,0.7032,0.8363,0.6059,0.698,0.6074,0.6206,0.6849,0.4125,0.6828176975250244,0.7128586769104004,0.4621,0.5685,0.95,0.5847,0.5945,0.6556
63,0.4617,1.8982,0.4805,0.4594,0.4345,0.5087,1.0084,0.5206,0.6506,0.5768,0.5546,0.6369,0.5736,0.5678,0.7438,0.714,0.4724,0.7407,0.6976,0.8442,0.6311,0.6987,0.6186,0.6675,0.6888,0.4046,0.6904786229133606,0.7099579572677612,0.469,0.574,0.9429,0.5868,0.6086,0.6576
64,0.4625,1.9035,0.4798,0.4614,0.435,0.5001,0.8498,0.5129,0.5622,0.6098,0.585,0.5845,0.6065,0.5953,0.7931,0.7135,0.4721,0.7371,0.6984,0.8433,0.6294,0.7008,0.6167,0.667,0.6868,0.4122,0.6802562475204468,0.7135749459266663,0.4759,0.5781,0.9021,0.5906,0.5969,0.6736
65,0.4636,1.9127,0.4742,0.4681,0.4366,0.5452,0.7825,0.5636,0.6478,0.6419,0.5811,0.5886,0.6339,0.5863,0.7862,0.7144,0.4744,0.7333,0.7012,0.8408,0.6861,0.6633,0.6649,0.7549,0.7247,0.4048,0.676533579826355,0.7160906195640564,0.4828,0.5981,0.8843,0.614,0.6317,0.686
66,0.4641,1.9176,0.4782,0.465,0.4373,0.4643,1.0404,0.4738,0.5405,0.5527,0.5799,0.5984,0.6026,0.5909,0.7812,0.7148,0.474,0.7354,0.7011,0.8425,0.623,0.6541,0.6171,0.6497,0.7098,0.4058,0.6836984753608704,0.7126771807670593,0.4897,0.5692,0.9369,0.5814,0.5894,0.6647
67,0.4638,1.9212,0.4748,0.468,0.4365,0.5185,0.8711,0.5496,0.6333,0.6094,0.558,0.6225,0.5854,0.5676,0.762,0.7155,0.4725,0.7351,0.702,0.8421,0.6066,0.6921,0.61,0.6177,0.6882,0.4143,0.6822346448898315,0.7128168344497681,0.4967,0.5725,0.9159,0.591,0.5977,0.6676
68,0.4639,1.9132,0.4816,0.4624,0.4357,0.5318,0.8032,0.5594,0.6195,0.6393,0.5874,0.5792,0.6428,0.5942,0.797,0.714,0.47,0.7384,0.6985,0.8435,0.6496,0.6532,0.6381,0.7046,0.714,0.4108,0.6809287071228027,0.7143689393997192,0.5038,0.5893,0.8838,0.6121,0.6158,0.6859
69,0.4643,1.9187,0.4729,0.4708,0.4371,0.5216,0.9067,0.5398,0.6294,0.6089,0.5941,0.5972,0.6177,0.6023,0.7809,0.7166,0.473,0.7348,0.7037,0.8426,0.6756,0.651,0.6651,0.7067,0.7289,0.4118,0.6820403337478638,0.7131699323654175,0.5107,0.5944,0.9093,0.6061,0.6226,0.6797
70,0.4653,1.9313,0.4669,0.4789,0.4397,0.4592,1.052,0.4697,0.5442,0.5449,0.6118,0.5648,0.6619,0.6084,0.8047,0.7178,0.4783,0.7291,0.7089,0.8388,0.6147,0.6836,0.6138,0.6289,0.6944,0.4057,0.6810929179191589,0.7132477164268494,0.5176,0.5738,0.942,0.5883,0.5939,0.6645
71,0.464,1.9261,0.4695,0.4753,0.4344,0.4847,0.9153,0.5083,0.5717,0.586,0.5743,0.6324,0.6002,0.5824,0.7524,0.7163,0.4701,0.7323,0.704,0.8396,0.608,0.6916,0.6144,0.6228,0.6896,0.407,0.6794376969337463,0.7137863636016846,0.5246,0.5695,0.9271,0.5849,0.5912,0.6604
