epoch,Alessandro-cleaned-data_val_dice,Alessandro-cleaned-data_val_loss,Alessandro-cleaned-data_val_precision,Alessandro-cleaned-data_val_recall,Alessandro-cleaned-data_val_sparse_categorical_accuracy,Antoine-cleaned-data_val_dice,Antoine-cleaned-data_val_loss,Antoine-cleaned-data_val_precision,Antoine-cleaned-data_val_recall,Antoine-cleaned-data_val_sparse_categorical_accuracy,Kornum-cleaned-data_v2_val_dice,Kornum-cleaned-data_v2_val_loss,Kornum-cleaned-data_v2_val_precision,Kornum-cleaned-data_v2_val_recall,Kornum-cleaned-data_v2_val_sparse_categorical_accuracy,Maiken-cleaned-data_val_dice,Maiken-cleaned-data_val_loss,Maiken-cleaned-data_val_precision,Maiken-cleaned-data_val_recall,Maiken-cleaned-data_val_sparse_categorical_accuracy,Sebastian-cleaned-data_val_dice,Sebastian-cleaned-data_val_loss,Sebastian-cleaned-data_val_precision,Sebastian-cleaned-data_val_recall,Sebastian-cleaned-data_val_sparse_categorical_accuracy,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
308,0.7229,0.6485,0.7165,0.7405,0.7967,0.6413,0.6714,0.6294,0.7022,0.7086,0.633,0.5429,0.6318,0.6382,0.8208,0.7797,0.4593,0.7952,0.7742,0.8628,0.5586,0.6533,0.5732,0.5927,0.6897,0.7939,0.6932910680770874,0.7047409415245056,4.1825,0.6671,0.5951,0.6692,0.6896,0.7757
309,0.724,0.6449,0.7236,0.7354,0.797,0.6175,0.6526,0.6172,0.6565,0.7136,0.6096,0.5742,0.6079,0.6298,0.7718,0.7764,0.4561,0.7961,0.7688,0.8615,0.5587,0.6503,0.5723,0.5896,0.6934,0.7305,0.690102219581604,0.7069953680038452,4.1949,0.6572,0.5956,0.6634,0.676,0.7675
310,0.7228,0.6517,0.7153,0.7427,0.7949,0.638,0.609,0.6371,0.6769,0.7545,0.6285,0.5774,0.6213,0.6491,0.7794,0.7805,0.456,0.7955,0.7739,0.8618,0.612,0.5963,0.6115,0.625,0.7619,0.5668,0.691586434841156,0.7060517072677612,4.2045,0.6764,0.5781,0.6761,0.6935,0.7905
311,0.7227,0.6463,0.7179,0.738,0.7969,0.646,0.5852,0.6361,0.688,0.7635,0.6568,0.5362,0.6509,0.6662,0.8161,0.7768,0.4587,0.7934,0.7713,0.8612,0.7495,0.5338,0.7245,0.8218,0.8224,0.6195,0.6870827078819275,0.7065544128417969,4.2151,0.7104,0.552,0.7046,0.7371,0.812
312,0.7228,0.6445,0.719,0.7369,0.7975,0.6176,0.6673,0.609,0.6667,0.7104,0.6094,0.5814,0.6047,0.6252,0.7696,0.7756,0.4586,0.7927,0.7702,0.8608,0.6172,0.5881,0.6158,0.6269,0.7698,0.7918,0.6889523267745972,0.7075659036636353,4.2284,0.6685,0.588,0.6682,0.6852,0.7816
313,0.7242,0.6403,0.7231,0.7353,0.7989,0.684,0.6056,0.6638,0.7378,0.757,0.6338,0.5259,0.6296,0.6433,0.8291,0.7754,0.4585,0.7948,0.7693,0.8619,0.5631,0.6456,0.5752,0.5932,0.6976,0.5031,0.6924188137054443,0.7055908441543579,4.237,0.6761,0.5752,0.6773,0.6958,0.7889
314,0.7223,0.6485,0.7175,0.7388,0.7957,0.6019,0.6796,0.5958,0.6402,0.6988,0.6149,0.5638,0.6119,0.6259,0.7997,0.778,0.455,0.7948,0.7709,0.8617,0.5574,0.655,0.5727,0.5914,0.6897,0.6528,0.6868334412574768,0.707482099533081,4.2481,0.6549,0.6004,0.6585,0.6734,0.7691
315,0.723,0.6459,0.7167,0.7406,0.7971,0.5934,0.6996,0.5947,0.6446,0.6936,0.6145,0.5687,0.6096,0.6371,0.7697,0.779,0.4554,0.7944,0.773,0.8621,0.5586,0.6542,0.5736,0.5932,0.6899,0.6321,0.6867741346359253,0.7056047916412354,4.2589,0.6537,0.6048,0.6578,0.6777,0.7625
316,0.7238,0.6421,0.7219,0.7365,0.7977,0.6034,0.6643,0.6107,0.642,0.7138,0.6618,0.5256,0.6546,0.674,0.8192,0.7769,0.4555,0.7957,0.7697,0.8617,0.6698,0.5912,0.6711,0.7903,0.7513,0.6072,0.6876285672187805,0.7077614068984985,4.2692,0.6871,0.5757,0.6908,0.7225,0.7887
317,0.7217,0.6501,0.7172,0.7386,0.7943,0.6871,0.6084,0.6724,0.7669,0.7608,0.6283,0.5669,0.6246,0.6562,0.7756,0.7795,0.4538,0.7969,0.7714,0.8628,0.556,0.6569,0.572,0.5904,0.6886,0.618,0.6909779906272888,0.7060297727584839,4.2797,0.6745,0.5872,0.6766,0.7047,0.7764
318,0.7236,0.6429,0.7239,0.7342,0.7973,0.6203,0.6645,0.6133,0.6661,0.7122,0.653,0.5241,0.6476,0.6637,0.8318,0.7773,0.4548,0.7981,0.7694,0.8633,0.5621,0.647,0.5745,0.5929,0.6968,0.5842,0.6880886554718018,0.707085132598877,4.2897,0.6673,0.5867,0.6715,0.6853,0.7803
319,0.7225,0.6469,0.7205,0.7361,0.7961,0.6343,0.6336,0.6269,0.6782,0.7417,0.6454,0.5548,0.6536,0.6446,0.8187,0.7776,0.4539,0.7966,0.7697,0.8633,0.5606,0.6499,0.5743,0.5929,0.6946,0.5995,0.686964213848114,0.7085614204406738,4.2998,0.6681,0.5878,0.6744,0.6843,0.7829
320,0.7227,0.65,0.7131,0.7448,0.7953,0.714,0.5697,0.705,0.7321,0.7814,0.6293,0.556,0.6253,0.6402,0.799,0.7803,0.4561,0.7945,0.7744,0.8629,0.7467,0.5341,0.723,0.8222,0.8214,0.6633,0.6886268258094788,0.7063469290733337,4.3111,0.7186,0.5532,0.7122,0.7427,0.812
321,0.7221,0.6527,0.7118,0.7457,0.7944,0.6352,0.6992,0.6271,0.7352,0.6996,0.6306,0.5683,0.6232,0.6535,0.7829,0.7816,0.456,0.7952,0.7754,0.8617,0.6161,0.5944,0.6152,0.6299,0.7636,0.7889,0.6888396143913269,0.7064467072486877,4.3245,0.6771,0.5941,0.6745,0.7079,0.7804
322,0.7228,0.6501,0.7123,0.746,0.7957,0.6885,0.5941,0.6811,0.701,0.7635,0.6123,0.5643,0.61,0.6214,0.8101,0.7805,0.4568,0.7932,0.7754,0.8619,0.5602,0.6557,0.5756,0.5974,0.6896,0.9883,0.6907828450202942,0.7049504518508911,4.3412,0.6729,0.5842,0.6744,0.6882,0.7842
323,0.7217,0.6504,0.7126,0.7434,0.7949,0.6599,0.662,0.6449,0.7387,0.7127,0.6274,0.5676,0.6243,0.656,0.7738,0.7805,0.4561,0.7949,0.7743,0.8622,0.6166,0.594,0.6158,0.6297,0.7642,0.4507,0.6898279190063477,0.7056786417961121,4.3489,0.6812,0.586,0.6785,0.7084,0.7816
324,0.7223,0.6482,0.7129,0.7436,0.7962,0.7032,0.5729,0.6838,0.8052,0.7808,0.6263,0.584,0.6195,0.6484,0.7673,0.7792,0.4578,0.7932,0.7739,0.8617,0.666,0.5951,0.6695,0.7892,0.7471,0.7285,0.6901429891586304,0.7064407467842102,4.3613,0.6994,0.5716,0.6958,0.7521,0.7906
325,0.722,0.6481,0.7224,0.7336,0.7952,0.7108,0.5769,0.7157,0.7106,0.7666,0.6317,0.5592,0.6246,0.6489,0.7919,0.7795,0.4522,0.8009,0.7701,0.8641,0.6742,0.5859,0.6743,0.7928,0.7561,0.7779,0.6865070462226868,0.7070372104644775,4.3744,0.7036,0.5645,0.7076,0.7312,0.7948
326,0.7221,0.6534,0.7106,0.7468,0.7947,0.6881,0.5846,0.6722,0.7431,0.7709,0.6372,0.558,0.6292,0.6645,0.7862,0.7812,0.4561,0.7935,0.7761,0.8625,0.5601,0.6555,0.5759,0.5983,0.6889,0.8284,0.6881239414215088,0.7073763608932495,4.3885,0.6777,0.5815,0.6763,0.7058,0.7806
327,0.7218,0.6464,0.7155,0.7391,0.7966,0.7079,0.5498,0.6886,0.7472,0.7914,0.6465,0.5442,0.6402,0.66,0.8116,0.7777,0.4561,0.7932,0.7725,0.8611,0.6696,0.5897,0.671,0.791,0.7506,0.6467,0.6859539151191711,0.7076297402381897,4.3996,0.7047,0.5572,0.7017,0.742,0.8023
328,0.7233,0.6459,0.7214,0.7369,0.7962,0.6735,0.6388,0.659,0.7442,0.7289,0.6107,0.5753,0.6062,0.6308,0.7672,0.7785,0.4505,0.7978,0.7701,0.8626,0.7588,0.525,0.7336,0.8258,0.8304,1.263,0.683056652545929,0.7106462121009827,4.4209,0.709,0.5671,0.7036,0.7416,0.7971
329,0.7214,0.6493,0.7145,0.7405,0.7952,0.6788,0.5821,0.6646,0.7213,0.7726,0.6314,0.5347,0.6263,0.6486,0.8097,0.7802,0.4536,0.7957,0.7734,0.8627,0.668,0.5917,0.6712,0.7902,0.7497,0.3772,0.6898207068443298,0.7066103219985962,4.4274,0.696,0.5623,0.6945,0.7348,0.798
330,0.721,0.6524,0.7138,0.741,0.794,0.6615,0.6021,0.6484,0.7043,0.749,0.6173,0.5861,0.6137,0.6362,0.7782,0.7808,0.4527,0.7962,0.7736,0.8628,0.7535,0.5292,0.7291,0.8254,0.8267,0.7326,0.6881198287010193,0.706087589263916,4.4399,0.7068,0.5645,0.7002,0.7361,0.8021
331,0.7224,0.6433,0.7153,0.7399,0.798,0.7217,0.5579,0.6992,0.7673,0.7922,0.6229,0.5457,0.62,0.6314,0.8186,0.7766,0.4573,0.7914,0.7725,0.8613,0.755,0.5282,0.7292,0.825,0.8263,0.7235,0.6870855093002319,0.707994818687439,4.4522,0.7197,0.5465,0.711,0.7472,0.8193
332,0.721,0.6482,0.7211,0.7329,0.7949,0.6834,0.5679,0.6706,0.7238,0.7769,0.6217,0.5377,0.6196,0.6298,0.8235,0.7794,0.4507,0.8009,0.77,0.865,0.7638,0.5227,0.7383,0.8277,0.8339,0.7838,0.6908837556838989,0.7045075297355652,4.4654,0.7139,0.5454,0.7101,0.7368,0.8188
333,0.7214,0.6481,0.7157,0.7389,0.7957,0.6581,0.6478,0.6415,0.7564,0.7243,0.6301,0.5396,0.6299,0.6351,0.8205,0.7789,0.4531,0.7959,0.7719,0.8636,0.6702,0.5888,0.6721,0.7915,0.7517,0.715,0.6877993941307068,0.7080686688423157,4.4776,0.6917,0.5755,0.691,0.7388,0.7912
334,0.7218,0.6479,0.7119,0.7433,0.7965,0.6063,0.6478,0.6029,0.6534,0.717,0.6478,0.5548,0.651,0.6489,0.8189,0.7784,0.4577,0.7916,0.7742,0.8606,0.6242,0.5856,0.6222,0.6357,0.7709,0.7771,0.687168538570404,0.706981360912323,4.4908,0.6757,0.5788,0.6759,0.6911,0.7928
335,0.7247,0.6403,0.721,0.7389,0.7985,0.6618,0.57,0.6524,0.713,0.7754,0.6336,0.5674,0.626,0.6564,0.7758,0.7771,0.4533,0.7948,0.7711,0.8617,0.6726,0.5863,0.6727,0.7923,0.7539,0.6822,0.687707245349884,0.7084177732467651,4.5024,0.694,0.5635,0.6934,0.7343,0.7931
336,0.7221,0.649,0.7107,0.7465,0.7956,0.6263,0.6189,0.6195,0.6545,0.7452,0.6118,0.5701,0.607,0.6314,0.7782,0.7807,0.4541,0.7929,0.7758,0.8604,0.6647,0.5949,0.6695,0.7886,0.7463,0.7149,0.685980498790741,0.7079389691352844,4.5145,0.6811,0.5774,0.6799,0.7194,0.7851
337,0.7201,0.6511,0.7025,0.7524,0.7959,0.7208,0.5522,0.7107,0.7386,0.7899,0.6066,0.584,0.6085,0.6337,0.7536,0.7781,0.4602,0.786,0.7769,0.8581,0.7402,0.5359,0.717,0.8205,0.8158,0.6373,0.6822293400764465,0.7100776433944702,4.5253,0.7132,0.5567,0.7049,0.7444,0.8027
338,0.7223,0.6447,0.7209,0.7356,0.7958,0.758,0.5682,0.7399,0.793,0.7817,0.6318,0.5576,0.6247,0.6492,0.792,0.7783,0.4505,0.7986,0.7694,0.8642,0.5629,0.6468,0.5758,0.5959,0.6967,0.7374,0.6863265633583069,0.707651674747467,4.5377,0.6907,0.5736,0.692,0.7086,0.7861
339,0.7218,0.6458,0.7145,0.7408,0.7961,0.6629,0.5927,0.6674,0.6619,0.7633,0.63,0.55,0.6269,0.6391,0.8026,0.7782,0.4537,0.7932,0.7726,0.8619,0.756,0.5257,0.7308,0.8252,0.8281,0.7383,0.6870540380477905,0.7060037851333618,4.5503,0.7098,0.5536,0.7066,0.7279,0.8104
340,0.7224,0.6418,0.7172,0.7382,0.7976,0.6669,0.5973,0.6515,0.7064,0.7527,0.6132,0.5551,0.6118,0.6201,0.8159,0.7771,0.4544,0.7941,0.7714,0.8621,0.6265,0.5817,0.6256,0.6352,0.7759,0.8075,0.6860692501068115,0.7084217667579651,4.5639,0.6812,0.5661,0.68,0.6943,0.8008
341,0.7204,0.6518,0.7107,0.7435,0.7937,0.655,0.6015,0.6676,0.6512,0.7549,0.6044,0.5834,0.605,0.6286,0.7599,0.7824,0.452,0.7959,0.7761,0.864,0.7534,0.5271,0.7289,0.8255,0.8266,0.5326,0.6874620914459229,0.7070891261100769,4.5757,0.7031,0.5632,0.7016,0.725,0.7998
342,0.7204,0.6486,0.7121,0.7412,0.7948,0.6457,0.622,0.6385,0.6949,0.7423,0.6144,0.5631,0.6114,0.6259,0.7982,0.7795,0.4527,0.794,0.773,0.8628,0.7555,0.526,0.7306,0.8255,0.828,0.6981,0.6885677576065063,0.7067579030990601,4.5875,0.7031,0.5625,0.6973,0.7321,0.8052
343,0.7202,0.6541,0.7074,0.7477,0.793,0.6764,0.6162,0.6632,0.71,0.7514,0.6233,0.5703,0.6201,0.6486,0.781,0.7832,0.4527,0.7953,0.7772,0.8623,0.664,0.5949,0.6697,0.788,0.7461,0.9375,0.6850549578666687,0.707470178604126,4.6034,0.6934,0.5776,0.6911,0.7343,0.7868
344,0.7208,0.6492,0.7103,0.7441,0.7948,0.6637,0.6584,0.6504,0.7492,0.7168,0.6125,0.5605,0.6115,0.636,0.7818,0.7814,0.4531,0.7942,0.776,0.8619,0.6229,0.5878,0.622,0.6351,0.7686,0.9255,0.6888744831085205,0.7056567072868347,4.619,0.6803,0.5818,0.6777,0.7081,0.7848
345,0.7218,0.6462,0.7156,0.7402,0.7956,0.6589,0.6457,0.643,0.7556,0.7244,0.6304,0.573,0.6232,0.6552,0.7702,0.78,0.4512,0.7973,0.7724,0.8645,0.6721,0.5862,0.6732,0.7921,0.7539,0.5714,0.687225878238678,0.7075918316841125,4.6287,0.6926,0.5805,0.6905,0.7431,0.7817
346,0.721,0.6483,0.7119,0.7431,0.7948,0.6632,0.6321,0.6536,0.7675,0.7341,0.6098,0.5633,0.6083,0.6188,0.8093,0.782,0.4516,0.7955,0.7756,0.8631,0.7543,0.5253,0.7297,0.8255,0.8272,0.7308,0.6858216524124146,0.7080806493759155,4.6411,0.7061,0.5641,0.6998,0.7461,0.8057
347,0.7215,0.6456,0.7125,0.7425,0.7964,0.6996,0.5971,0.6762,0.7726,0.759,0.6341,0.5608,0.6264,0.6545,0.7891,0.7784,0.4545,0.7917,0.7736,0.8608,0.5666,0.647,0.5794,0.6026,0.6972,0.6502,0.6828696131706238,0.7091259956359863,4.6521,0.68,0.581,0.6772,0.7092,0.7805
348,0.7215,0.6443,0.7159,0.7384,0.7959,0.6344,0.6501,0.6281,0.683,0.7146,0.6192,0.5551,0.6244,0.6219,0.8143,0.7776,0.4522,0.7946,0.7711,0.8634,0.6252,0.5817,0.6251,0.6339,0.7744,0.741,0.6834319233894348,0.7091739177703857,4.6647,0.6756,0.5767,0.6776,0.6897,0.7925
349,0.7209,0.6491,0.709,0.7456,0.7956,0.6662,0.5827,0.6568,0.7007,0.7739,0.6308,0.5514,0.6263,0.6415,0.7998,0.78,0.4556,0.792,0.7759,0.8603,0.6272,0.5836,0.6253,0.6394,0.7717,0.6925,0.6839424967765808,0.7083699107170105,4.6764,0.685,0.5645,0.6819,0.7006,0.8003
350,0.7215,0.6465,0.7124,0.7425,0.796,0.6724,0.56,0.6923,0.6615,0.7817,0.6198,0.5808,0.6158,0.6378,0.7817,0.7779,0.4541,0.7912,0.7732,0.8605,0.6712,0.5874,0.6722,0.792,0.7524,0.7755,0.6872929334640503,0.7066581845283508,4.6895,0.6926,0.5658,0.6968,0.7214,0.7945
351,0.722,0.6438,0.7187,0.7364,0.7965,0.6953,0.5749,0.7076,0.6888,0.7687,0.6121,0.5683,0.6074,0.6265,0.7835,0.777,0.4508,0.7953,0.7702,0.8634,0.7647,0.518,0.7387,0.8281,0.8342,0.5835,0.682625949382782,0.7083678841590881,4.7008,0.7142,0.5512,0.7135,0.73,0.8093
352,0.7208,0.6472,0.7156,0.7382,0.795,0.7001,0.6115,0.6728,0.7807,0.756,0.6267,0.5712,0.6226,0.6514,0.7745,0.7795,0.451,0.7971,0.7717,0.8634,0.763,0.5199,0.7375,0.8277,0.8336,0.7621,0.6898122429847717,0.7050461769104004,4.7137,0.718,0.5602,0.7091,0.7539,0.8045
353,0.7215,0.6447,0.7143,0.74,0.7967,0.6424,0.6792,0.6263,0.7092,0.7068,0.646,0.5506,0.652,0.6458,0.82,0.778,0.4517,0.7938,0.7724,0.863,0.6273,0.5802,0.6267,0.6363,0.7749,0.6875,0.6823170185089111,0.7106741666793823,4.7254,0.683,0.5813,0.6826,0.7007,0.7923
354,0.7214,0.6504,0.7106,0.7453,0.795,0.7151,0.5586,0.6949,0.7618,0.786,0.6196,0.5861,0.6168,0.6439,0.7652,0.7821,0.4515,0.7951,0.7764,0.8625,0.5627,0.6503,0.5773,0.6004,0.6923,1.2213,0.6867989301681519,0.707655668258667,4.746,0.6802,0.5794,0.6789,0.7056,0.7802
355,0.7209,0.6491,0.7084,0.7464,0.7957,0.7338,0.5569,0.7057,0.7992,0.7882,0.6197,0.5581,0.6142,0.6425,0.7829,0.7808,0.4541,0.7929,0.7764,0.8615,0.6695,0.5881,0.6717,0.7913,0.7509,0.4892,0.6862371563911438,0.7082262635231018,4.7544,0.7049,0.5613,0.6986,0.7512,0.7958
356,0.7199,0.651,0.7064,0.7472,0.7949,0.6544,0.6502,0.6392,0.7545,0.7215,0.6361,0.5604,0.6305,0.6501,0.8015,0.7824,0.4547,0.794,0.778,0.8622,0.566,0.6482,0.5799,0.6049,0.6942,0.7006,0.6853062510490417,0.708020806312561,4.7663,0.6718,0.5929,0.67,0.7069,0.7749
357,0.722,0.6477,0.712,0.7445,0.7959,0.7479,0.572,0.7279,0.7854,0.7816,0.6181,0.5579,0.6129,0.6405,0.7824,0.7802,0.4514,0.7936,0.7747,0.8616,0.6706,0.5863,0.6724,0.7918,0.7521,0.7779,0.686315655708313,0.7078152894973755,4.7794,0.7078,0.5631,0.7038,0.7474,0.7947
358,0.7215,0.6452,0.7189,0.7364,0.7954,0.6606,0.5681,0.653,0.71,0.7744,0.6171,0.5538,0.6119,0.6366,0.7872,0.7798,0.448,0.7996,0.7706,0.8651,0.5646,0.6448,0.5775,0.5984,0.6983,0.7497,0.6836353540420532,0.7110312581062317,4.7921,0.6687,0.572,0.6722,0.6904,0.7841
359,0.7214,0.6494,0.7112,0.7451,0.7948,0.642,0.584,0.6351,0.6849,0.7601,0.6226,0.5853,0.6163,0.6406,0.7755,0.7824,0.4505,0.7961,0.7759,0.8637,0.5642,0.6507,0.5787,0.6022,0.6941,0.7053,0.6844867467880249,0.7087968587875366,4.8041,0.6665,0.584,0.6675,0.6897,0.7776
360,0.7211,0.6477,0.7075,0.7484,0.7961,0.6922,0.5863,0.6717,0.7889,0.767,0.6297,0.5554,0.6249,0.6425,0.7946,0.7812,0.4527,0.7926,0.7766,0.8599,0.6672,0.5905,0.6708,0.7898,0.7488,0.6108,0.6852439045906067,0.7081863880157471,4.8145,0.6983,0.5665,0.6935,0.7492,0.7933
361,0.7222,0.6445,0.7142,0.7423,0.7966,0.6926,0.5781,0.703,0.6891,0.766,0.6389,0.5522,0.6311,0.6698,0.7779,0.7781,0.4505,0.7928,0.7723,0.8626,0.6735,0.5828,0.6737,0.7927,0.7552,0.7122,0.6833404898643494,0.709712564945221,4.8266,0.7011,0.5616,0.703,0.7332,0.7917
362,0.7221,0.6433,0.7101,0.7457,0.7977,0.6619,0.6162,0.6576,0.6808,0.7526,0.624,0.5546,0.626,0.6273,0.8143,0.7779,0.4561,0.7899,0.7747,0.8597,0.6718,0.5857,0.6724,0.7925,0.7528,0.6893,0.6854628920555115,0.7077474594116211,4.8388,0.6915,0.5712,0.6912,0.7242,0.7954
363,0.7209,0.6499,0.7094,0.746,0.7946,0.6675,0.6034,0.6512,0.7255,0.7545,0.6317,0.5667,0.6248,0.6609,0.7703,0.7822,0.4506,0.795,0.7764,0.8625,0.6701,0.587,0.6726,0.7917,0.7519,0.5471,0.682987630367279,0.7089325189590454,4.8504,0.6945,0.5715,0.6906,0.7401,0.7868
364,0.7209,0.6456,0.7088,0.7451,0.7968,0.6152,0.6442,0.6106,0.6679,0.7205,0.6153,0.5732,0.6107,0.6378,0.7651,0.7777,0.4557,0.7901,0.7743,0.8598,0.7591,0.5211,0.733,0.8285,0.8298,0.7547,0.6844252347946167,0.7090402245521545,4.8633,0.6976,0.568,0.6906,0.7307,0.7944
365,0.7207,0.6476,0.7115,0.7421,0.7958,0.7071,0.5841,0.6993,0.7246,0.7666,0.6324,0.5701,0.625,0.6579,0.7712,0.7786,0.4517,0.7926,0.7734,0.862,0.5685,0.6421,0.5806,0.6047,0.699,0.6947,0.6801223754882812,0.7100337743759155,4.8752,0.6815,0.5791,0.6818,0.7005,0.7789
366,0.7213,0.6438,0.7163,0.7378,0.7963,0.6986,0.577,0.6935,0.7097,0.7741,0.6263,0.5349,0.6221,0.6381,0.8128,0.777,0.4488,0.7942,0.7702,0.8636,0.7669,0.5142,0.7409,0.8287,0.836,0.7411,0.6832793354988098,0.7097664475440979,4.8877,0.718,0.5437,0.7134,0.7369,0.8166
367,0.7185,0.6499,0.7147,0.7352,0.793,0.746,0.5858,0.7269,0.7876,0.7715,0.6218,0.5502,0.6188,0.6337,0.805,0.7799,0.448,0.7988,0.7708,0.8653,0.6275,0.5817,0.6302,0.6348,0.7749,0.772,0.6894101500511169,0.7059758901596069,4.9008,0.6987,0.5631,0.6979,0.7124,0.8019
368,0.7215,0.6436,0.7113,0.743,0.7973,0.7553,0.57,0.7337,0.7941,0.7813,0.6236,0.5522,0.6268,0.6262,0.8158,0.7768,0.4543,0.7902,0.773,0.8622,0.5713,0.6387,0.5822,0.6068,0.7017,0.7627,0.6837062835693359,0.7091020941734314,4.9138,0.6897,0.5718,0.6888,0.7086,0.7917
369,0.7203,0.6485,0.714,0.7394,0.7942,0.7162,0.6032,0.7003,0.7472,0.7628,0.6305,0.5392,0.6271,0.6402,0.8086,0.78,0.4481,0.7968,0.772,0.8648,0.7667,0.515,0.7412,0.8295,0.8364,0.8446,0.6858510971069336,0.7079050540924072,4.9281,0.7227,0.5508,0.7159,0.7457,0.8134
370,0.7202,0.6452,0.7146,0.7379,0.7955,0.6512,0.6091,0.6389,0.6884,0.7493,0.6057,0.5733,0.604,0.6227,0.7803,0.7787,0.4485,0.7954,0.7715,0.8641,0.5676,0.6414,0.5797,0.6026,0.6998,0.733,0.6818152666091919,0.709708571434021,4.9405,0.6647,0.5835,0.6665,0.6846,0.7778
371,0.7208,0.6447,0.7141,0.7395,0.7959,0.7113,0.5799,0.688,0.7787,0.7726,0.6115,0.5554,0.6105,0.619,0.8148,0.7772,0.4498,0.7933,0.7706,0.8632,0.7668,0.5142,0.7408,0.8294,0.836,0.6875,0.6860514879226685,0.7071688771247864,4.9522,0.7175,0.5488,0.7093,0.7474,0.8165
372,0.721,0.6477,0.7095,0.7455,0.7958,0.6812,0.6052,0.668,0.7809,0.7628,0.611,0.567,0.6108,0.6345,0.7703,0.7794,0.4515,0.7928,0.7744,0.8625,0.6734,0.5815,0.6738,0.7931,0.7549,0.7255,0.684670627117157,0.7077693939208984,4.9645,0.6932,0.5706,0.691,0.7457,0.7893
373,0.7217,0.6451,0.7112,0.7449,0.7961,0.6799,0.6086,0.6609,0.7423,0.7555,0.6248,0.5404,0.6205,0.6393,0.807,0.779,0.4506,0.7929,0.7733,0.8621,0.6732,0.582,0.6738,0.7925,0.7551,0.7195,0.6838853359222412,0.7086352705955505,4.9828,0.6957,0.5653,0.6919,0.7385,0.7952
374,0.7222,0.6428,0.7137,0.7422,0.7973,0.6556,0.6376,0.6479,0.7078,0.7288,0.6356,0.5564,0.628,0.6551,0.7921,0.7771,0.4511,0.7916,0.772,0.8627,0.6331,0.5757,0.6329,0.6414,0.7781,0.6836,0.678330659866333,0.7107040882110596,4.9943,0.6847,0.5727,0.6828,0.7037,0.7918
375,0.7208,0.6464,0.7108,0.7435,0.7954,0.7336,0.6077,0.7056,0.786,0.7608,0.653,0.5456,0.6477,0.6635,0.806,0.7789,0.4502,0.7931,0.7729,0.8622,0.7626,0.5161,0.7369,0.8286,0.8331,0.7702,0.6841042041778564,0.7083399891853333,5.0074,0.7298,0.5532,0.7188,0.7589,0.8115
376,0.7219,0.6422,0.7097,0.7459,0.7981,0.6536,0.5996,0.6461,0.7174,0.76,0.6275,0.537,0.6227,0.6414,0.8092,0.7771,0.454,0.7895,0.7737,0.8605,0.5737,0.6379,0.5843,0.6102,0.703,0.7487,0.6798955202102661,0.7103390097618103,5.0201,0.6708,0.5741,0.6705,0.6977,0.7862
377,0.7202,0.6454,0.7062,0.7472,0.7968,0.6904,0.5784,0.6742,0.743,0.7732,0.61,0.565,0.6089,0.6293,0.7831,0.7786,0.4537,0.7898,0.7753,0.8608,0.6727,0.583,0.6732,0.7935,0.7537,0.619,0.6828175187110901,0.7087529301643372,5.0306,0.6944,0.5651,0.6905,0.7377,0.7935
378,0.7223,0.64,0.7157,0.7397,0.7983,0.7535,0.5669,0.734,0.7861,0.7846,0.6384,0.5486,0.634,0.6477,0.8106,0.7752,0.4517,0.7908,0.77,0.8627,0.5722,0.6348,0.5822,0.6061,0.7042,0.621,0.6841652989387512,0.7073903679847717,5.0412,0.6923,0.5684,0.6913,0.7099,0.7921
379,0.7211,0.6435,0.7091,0.7454,0.7973,0.7028,0.5982,0.6778,0.7929,0.7653,0.6481,0.5525,0.6444,0.6556,0.8055,0.7788,0.4516,0.7915,0.7745,0.8617,0.6742,0.5814,0.6741,0.7944,0.7554,0.9391,0.6824283599853516,0.7085714340209961,5.057,0.705,0.5654,0.6994,0.7526,0.797
380,0.7214,0.6474,0.7152,0.741,0.7942,0.651,0.6116,0.6568,0.6532,0.7493,0.6517,0.5353,0.6467,0.6622,0.812,0.7819,0.4444,0.799,0.7731,0.866,0.5637,0.6491,0.578,0.6005,0.6953,0.3119,0.6819503307342529,0.7106881141662598,5.0625,0.6739,0.5776,0.6791,0.686,0.7834
381,0.721,0.6436,0.7154,0.7385,0.7963,0.6295,0.6319,0.6331,0.6637,0.7281,0.6266,0.5689,0.6226,0.6509,0.7747,0.7776,0.4473,0.7943,0.7706,0.8637,0.5689,0.639,0.5805,0.6038,0.7013,0.6707,0.683045506477356,0.7080566883087158,5.0739,0.6647,0.5861,0.6692,0.6855,0.7728
382,0.7209,0.645,0.7067,0.7485,0.7973,0.678,0.6173,0.6571,0.7435,0.7513,0.6237,0.5379,0.6198,0.6344,0.8203,0.7794,0.4532,0.7903,0.7759,0.8626,0.7601,0.5176,0.7341,0.8284,0.8307,0.6994,0.6822208762168884,0.7098162770271301,5.0858,0.7124,0.5542,0.7016,0.7461,0.8124
383,0.7204,0.6461,0.7066,0.7473,0.7968,0.686,0.5972,0.6807,0.7054,0.7593,0.613,0.5724,0.6082,0.6314,0.7763,0.7792,0.4527,0.7905,0.7756,0.8624,0.7612,0.5167,0.7351,0.829,0.8317,0.6293,0.6802682280540466,0.7102292776107788,5.0965,0.712,0.557,0.7042,0.7377,0.8053
