epoch,Alessandro-cleaned-data_val_dice,Alessandro-cleaned-data_val_loss,Alessandro-cleaned-data_val_precision,Alessandro-cleaned-data_val_recall,Alessandro-cleaned-data_val_sparse_categorical_accuracy,Antoine-cleaned-data_val_dice,Antoine-cleaned-data_val_loss,Antoine-cleaned-data_val_precision,Antoine-cleaned-data_val_recall,Antoine-cleaned-data_val_sparse_categorical_accuracy,Kornum-cleaned-data_v2_val_dice,Kornum-cleaned-data_v2_val_loss,Kornum-cleaned-data_v2_val_precision,Kornum-cleaned-data_v2_val_recall,Kornum-cleaned-data_v2_val_sparse_categorical_accuracy,Maiken-cleaned-data_val_dice,Maiken-cleaned-data_val_loss,Maiken-cleaned-data_val_precision,Maiken-cleaned-data_val_recall,Maiken-cleaned-data_val_sparse_categorical_accuracy,Sebastian-cleaned-data_val_dice,Sebastian-cleaned-data_val_loss,Sebastian-cleaned-data_val_precision,Sebastian-cleaned-data_val_recall,Sebastian-cleaned-data_val_sparse_categorical_accuracy,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
169,0.8412,0.3122,0.8012,0.9126,0.8958,0.6673,0.5592,0.654,0.7298,0.7693,0.798,0.4776,0.7807,0.8232,0.8145,0.7993,0.4829,0.7991,0.8063,0.8376,0.788,0.4256,0.7644,0.8235,0.8329,0.9519,0.5293899774551392,0.7970126271247864,2.9254,0.7788,0.4515,0.7599,0.8191,0.83
170,0.8401,0.3143,0.8,0.9124,0.8951,0.7052,0.5144,0.6854,0.7737,0.7982,0.7984,0.4951,0.7834,0.8196,0.8088,0.8002,0.4819,0.7988,0.808,0.8384,0.761,0.4292,0.7328,0.8244,0.8285,0.9605,0.5292062163352966,0.7974974513053894,2.9416,0.781,0.447,0.7601,0.8276,0.8338
171,0.8416,0.312,0.8016,0.9128,0.8959,0.7337,0.4814,0.7118,0.7756,0.8188,0.803,0.4526,0.7865,0.8271,0.8246,0.8009,0.4811,0.8011,0.8073,0.8387,0.7981,0.4028,0.7672,0.8534,0.8439,0.9818,0.5301973819732666,0.7968171238899231,2.9582,0.7955,0.426,0.7736,0.8352,0.8444
172,0.8434,0.3111,0.8038,0.9127,0.8963,0.6791,0.5492,0.6645,0.7543,0.7737,0.8054,0.4682,0.79,0.8267,0.8219,0.8009,0.481,0.8029,0.8061,0.8385,0.7647,0.4247,0.7365,0.8245,0.8305,0.9691,0.5252915620803833,0.7991154193878174,2.9746,0.7787,0.4468,0.7595,0.8249,0.8322
173,0.8432,0.3076,0.8035,0.9129,0.8971,0.669,0.5766,0.6565,0.7576,0.7578,0.805,0.4678,0.7881,0.8284,0.8239,0.7991,0.4841,0.8008,0.8052,0.8367,0.7643,0.425,0.7362,0.8242,0.8301,0.9357,0.5309057235717773,0.7960909605026245,2.9904,0.7761,0.4522,0.757,0.8257,0.8291
174,0.8419,0.3087,0.802,0.9129,0.8967,0.6516,0.6032,0.6499,0.7524,0.7432,0.8379,0.4872,0.8126,0.8773,0.8124,0.7994,0.4842,0.7994,0.8067,0.8369,0.7986,0.403,0.7677,0.8541,0.8447,0.9599,0.5260489583015442,0.7979822158813477,3.0066,0.7859,0.4573,0.7663,0.8407,0.8268
175,0.8427,0.311,0.8031,0.9126,0.8959,0.6478,0.617,0.6393,0.7362,0.7393,0.8009,0.4878,0.7839,0.8251,0.8071,0.8024,0.4797,0.8041,0.8075,0.8395,0.7711,0.4067,0.7416,0.8416,0.8371,0.9681,0.5252826809883118,0.7983573079109192,3.0229,0.773,0.4604,0.7544,0.8246,0.8238
176,0.8423,0.309,0.8024,0.9129,0.8964,0.6935,0.539,0.6743,0.7401,0.7899,0.8011,0.4696,0.7859,0.8221,0.8171,0.8001,0.4827,0.8003,0.807,0.8383,0.7706,0.4079,0.7412,0.8414,0.8368,0.9606,0.5251250267028809,0.7985926866531372,3.0391,0.7815,0.4416,0.7608,0.8247,0.8357
177,0.8425,0.308,0.8026,0.9129,0.8968,0.7165,0.5257,0.6938,0.7674,0.8016,0.8402,0.4663,0.8145,0.8808,0.8188,0.7998,0.4843,0.8002,0.8068,0.8384,0.7947,0.4075,0.7672,0.8397,0.8408,0.9368,0.5292343497276306,0.7961189150810242,3.0549,0.7987,0.4384,0.7757,0.8415,0.8393
178,0.8415,0.3073,0.8012,0.9135,0.8969,0.7556,0.4767,0.7305,0.8019,0.8267,0.8338,0.4538,0.8089,0.8739,0.8227,0.7991,0.4869,0.7979,0.8078,0.8375,0.7672,0.413,0.7383,0.839,0.8346,0.9645,0.5244231820106506,0.7997338771820068,3.0711,0.7994,0.4275,0.7754,0.8472,0.8437
179,0.842,0.3084,0.8019,0.9132,0.8965,0.7229,0.4792,0.7031,0.7672,0.8223,0.8381,0.454,0.8106,0.8849,0.8226,0.8001,0.4838,0.7996,0.8078,0.8387,0.7902,0.4194,0.766,0.8267,0.8355,0.959,0.5245649218559265,0.7990316152572632,3.0873,0.7987,0.429,0.7762,0.84,0.8431
180,0.845,0.3047,0.8058,0.9127,0.8979,0.718,0.5049,0.6965,0.7727,0.8089,0.8409,0.4421,0.8162,0.8792,0.8287,0.8015,0.4832,0.8046,0.8063,0.8391,0.7939,0.4185,0.772,0.8247,0.8364,0.9711,0.5245497822761536,0.7979802489280701,3.1037,0.7999,0.4307,0.779,0.8391,0.8422
181,0.8421,0.311,0.8023,0.9125,0.8957,0.6626,0.5851,0.6553,0.7592,0.7533,0.8343,0.468,0.8117,0.8694,0.8162,0.8027,0.4807,0.8026,0.8092,0.8405,0.7713,0.4061,0.7417,0.8427,0.8373,0.9558,0.527012825012207,0.7973278760910034,3.1198,0.7826,0.4502,0.7627,0.8386,0.8286
182,0.8422,0.3091,0.8025,0.9125,0.8963,0.6881,0.5528,0.6695,0.7394,0.7858,0.8009,0.5064,0.7873,0.8191,0.8015,0.8017,0.4825,0.8016,0.8085,0.8394,0.7951,0.4168,0.7678,0.8388,0.8395,0.9387,0.5262656211853027,0.7977049350738525,3.1356,0.7856,0.4535,0.7657,0.8237,0.8325
183,0.8424,0.3075,0.8025,0.9131,0.8968,0.7231,0.4827,0.7021,0.7716,0.818,0.8368,0.4646,0.8129,0.874,0.8151,0.8016,0.4832,0.8016,0.8085,0.839,0.7714,0.4062,0.7419,0.8426,0.8375,0.9522,0.5197328925132751,0.800491988658905,3.1517,0.7951,0.4288,0.7722,0.842,0.8413
184,0.8442,0.3054,0.8049,0.9127,0.8973,0.7379,0.4895,0.7113,0.8159,0.8147,0.8364,0.448,0.8121,0.8746,0.8279,0.8033,0.4806,0.8056,0.8081,0.8401,0.7662,0.4208,0.7379,0.8265,0.8318,0.9576,0.5229918956756592,0.7994725108146667,3.1682,0.7976,0.4289,0.7744,0.8476,0.8424
185,0.8455,0.3049,0.8065,0.9125,0.8974,0.7326,0.4705,0.7109,0.7809,0.8262,0.8071,0.4423,0.7913,0.8292,0.8289,0.8043,0.4784,0.8078,0.8078,0.8413,0.7947,0.4162,0.7729,0.8259,0.8371,0.9844,0.5216785669326782,0.7998715043067932,3.1848,0.7968,0.4225,0.7779,0.8313,0.8462
186,0.844,0.3051,0.8045,0.9127,0.8972,0.7014,0.5364,0.6811,0.767,0.7933,0.8405,0.4612,0.8157,0.879,0.8187,0.803,0.4812,0.8051,0.8081,0.8398,0.7987,0.4003,0.7714,0.8424,0.8431,0.964,0.5235635042190552,0.7987223863601685,3.2011,0.7975,0.4368,0.7756,0.8418,0.8384
187,0.8431,0.3044,0.8033,0.9131,0.8974,0.7165,0.514,0.6935,0.7905,0.7994,0.8406,0.4413,0.8163,0.8782,0.8278,0.8017,0.4835,0.8027,0.8079,0.8386,0.7991,0.4016,0.7686,0.8534,0.8454,0.9522,0.5241767168045044,0.7988660335540771,3.2171,0.8002,0.429,0.7769,0.8486,0.8417
188,0.8442,0.3028,0.8047,0.9131,0.8978,0.702,0.5386,0.6803,0.785,0.7817,0.842,0.4467,0.8153,0.8857,0.8267,0.8018,0.4835,0.8044,0.8069,0.8383,0.8024,0.3965,0.7721,0.855,0.8474,0.9402,0.5193239450454712,0.800896942615509,3.233,0.7985,0.4336,0.7754,0.8491,0.8384
189,0.8413,0.3073,0.8012,0.9129,0.8963,0.6788,0.5503,0.6622,0.7395,0.7763,0.7999,0.504,0.7857,0.8189,0.805,0.8024,0.4843,0.8017,0.8098,0.8389,0.7747,0.403,0.7448,0.8552,0.841,0.9917,0.5244996547698975,0.7984131574630737,3.2497,0.7794,0.4498,0.7591,0.8273,0.8315
190,0.8438,0.303,0.8043,0.9127,0.8978,0.6913,0.5439,0.6733,0.7494,0.7899,0.8342,0.4637,0.8106,0.8703,0.816,0.8016,0.4844,0.8037,0.8073,0.8387,0.7981,0.403,0.771,0.8412,0.8429,0.9543,0.5196039080619812,0.8002605438232422,3.2658,0.7938,0.4396,0.7726,0.8362,0.8371
191,0.8411,0.3071,0.801,0.9131,0.8965,0.7003,0.5631,0.6779,0.7857,0.7797,0.801,0.4859,0.7844,0.8245,0.8101,0.803,0.4828,0.8023,0.8103,0.8393,0.7671,0.4197,0.7378,0.8389,0.8339,0.9781,0.522208034992218,0.7992251515388489,3.2823,0.7825,0.4517,0.7607,0.8345,0.8319
192,0.8436,0.3046,0.804,0.913,0.8974,0.7102,0.5423,0.6862,0.7828,0.7908,0.8383,0.4454,0.8131,0.8786,0.8296,0.8042,0.4812,0.8061,0.809,0.8397,0.7982,0.4101,0.7712,0.8408,0.8417,0.9488,0.5224627256393433,0.7991872429847717,3.2983,0.7989,0.4367,0.7761,0.8448,0.8398
193,0.8438,0.3049,0.8043,0.913,0.8975,0.7086,0.5152,0.6901,0.787,0.8019,0.8414,0.4397,0.8171,0.8795,0.8294,0.8044,0.4809,0.8062,0.8094,0.84,0.7787,0.3982,0.7482,0.8569,0.8433,0.9638,0.5239760875701904,0.797868549823761,3.3145,0.7954,0.4278,0.7732,0.8492,0.8424
194,0.8406,0.3074,0.8004,0.9129,0.8962,0.7022,0.5073,0.6836,0.7595,0.8021,0.8366,0.466,0.8124,0.8741,0.8215,0.8035,0.4819,0.8022,0.8106,0.8405,0.7676,0.4195,0.7383,0.8401,0.8343,0.9525,0.5149657130241394,0.8031553030014038,3.3306,0.7901,0.4364,0.7674,0.8394,0.8389
195,0.8415,0.3046,0.8014,0.9132,0.897,0.7072,0.541,0.684,0.7677,0.7907,0.8397,0.4441,0.8164,0.8751,0.8314,0.8022,0.4833,0.8016,0.8092,0.8387,0.7961,0.4018,0.7677,0.8435,0.8427,0.9332,0.5200250744819641,0.8009348511695862,3.3463,0.7973,0.435,0.7742,0.8417,0.8401
196,0.8444,0.3027,0.8049,0.9133,0.898,0.6769,0.5656,0.663,0.7659,0.7658,0.8404,0.458,0.8177,0.8738,0.8234,0.8036,0.4821,0.8047,0.809,0.8396,0.7979,0.4093,0.7709,0.8408,0.8418,0.9538,0.5220988988876343,0.7990515828132629,3.3624,0.7926,0.4435,0.7722,0.8406,0.8337
197,0.8415,0.3066,0.8014,0.9131,0.8967,0.7273,0.4912,0.7038,0.7939,0.8136,0.7993,0.4472,0.7835,0.8217,0.8248,0.8023,0.4833,0.8009,0.8097,0.8391,0.77,0.4153,0.7404,0.8425,0.8357,1.2151,0.5218281149864197,0.7991333603858948,3.3829,0.7881,0.4287,0.766,0.8362,0.842
198,0.8417,0.3049,0.8017,0.9133,0.8971,0.7483,0.4672,0.7231,0.8019,0.8285,0.7996,0.5,0.7892,0.8131,0.8058,0.8019,0.4837,0.8006,0.8093,0.8386,0.7966,0.401,0.7681,0.8446,0.8431,1.3787,0.5197237730026245,0.8003064393997192,3.406,0.7976,0.4314,0.7765,0.8364,0.8426
199,0.8433,0.3055,0.8037,0.9129,0.8968,0.6731,0.5916,0.6552,0.7551,0.7582,0.8409,0.4598,0.8169,0.8779,0.8211,0.805,0.4801,0.8062,0.8096,0.8413,0.7685,0.4172,0.7399,0.8305,0.8342,1.363,0.5227670669555664,0.799717903137207,3.4289,0.7862,0.4508,0.7644,0.8372,0.8303
200,0.8426,0.3046,0.8028,0.913,0.8971,0.7065,0.5345,0.6849,0.7627,0.7961,0.8401,0.445,0.8145,0.8813,0.8285,0.8039,0.4813,0.8046,0.8093,0.8402,0.7991,0.3998,0.768,0.8558,0.8462,1.1318,0.5184105038642883,0.8014116883277893,3.4479,0.7984,0.433,0.775,0.8444,0.8416
201,0.8423,0.3055,0.8023,0.9132,0.8969,0.698,0.5385,0.6789,0.7621,0.7933,0.839,0.4619,0.8132,0.8803,0.8216,0.8043,0.4822,0.8047,0.81,0.8402,0.8007,0.3966,0.7694,0.8578,0.847,1.1454,0.5195772051811218,0.7997338771820068,3.4672,0.7969,0.4369,0.7737,0.8447,0.8398
202,0.8417,0.305,0.8017,0.9132,0.8969,0.7147,0.5008,0.694,0.7809,0.8082,0.8057,0.4627,0.7897,0.828,0.82,0.8042,0.4831,0.8043,0.8103,0.8404,0.7955,0.41,0.7672,0.8424,0.8413,1.0737,0.5237030982971191,0.7989817261695862,3.4852,0.7924,0.4323,0.7714,0.835,0.8414
203,0.8431,0.3027,0.8033,0.9135,0.8979,0.6929,0.5188,0.6776,0.7583,0.7959,0.8053,0.4585,0.7903,0.8261,0.8211,0.8031,0.4841,0.8042,0.8086,0.839,0.796,0.4099,0.7723,0.8307,0.8398,1.1363,0.518452525138855,0.8004760146141052,3.5043,0.7881,0.4348,0.7695,0.8274,0.8387
204,0.8422,0.3041,0.8023,0.9132,0.8974,0.6569,0.5862,0.6464,0.7315,0.7554,0.8416,0.4563,0.8159,0.882,0.8209,0.8026,0.4838,0.8032,0.8086,0.8388,0.7717,0.4123,0.742,0.8427,0.8369,1.0498,0.5220139026641846,0.7995782494544983,3.522,0.783,0.4485,0.762,0.8356,0.8299
205,0.8448,0.2984,0.8053,0.9135,0.8992,0.7341,0.4707,0.7168,0.7619,0.8278,0.8422,0.4337,0.8184,0.8782,0.8348,0.8015,0.4851,0.8031,0.8071,0.8381,0.774,0.4028,0.7447,0.8428,0.8397,1.0388,0.5168105959892273,0.8015952110290527,3.5395,0.7993,0.4181,0.7777,0.8407,0.8479
206,0.845,0.3007,0.8056,0.9134,0.8985,0.7248,0.4893,0.7024,0.7785,0.8146,0.8024,0.4763,0.7887,0.8204,0.8163,0.8029,0.4815,0.805,0.8073,0.8394,0.8051,0.3927,0.7747,0.8578,0.8493,1.0215,0.5171340703964233,0.8007792830467224,3.5567,0.796,0.4281,0.7753,0.8355,0.8436
207,0.8421,0.3012,0.802,0.9135,0.8981,0.6736,0.5986,0.6561,0.7581,0.7579,0.8391,0.4256,0.812,0.8854,0.8341,0.8017,0.4861,0.8009,0.8091,0.8381,0.7961,0.4027,0.7676,0.8443,0.8439,1.0043,0.5134157538414001,0.8026226758956909,3.5736,0.7905,0.4428,0.7677,0.8421,0.8344
208,0.8403,0.3064,0.8001,0.9128,0.8961,0.6806,0.5751,0.6654,0.7877,0.761,0.8031,0.4466,0.7854,0.8293,0.8254,0.8046,0.4829,0.8033,0.8112,0.8405,0.7723,0.4032,0.7427,0.8472,0.8394,1.0311,0.5135936141014099,0.8027942180633545,3.5909,0.7802,0.4428,0.7594,0.8376,0.8325
209,0.8437,0.3005,0.804,0.9137,0.8985,0.7157,0.5213,0.6947,0.7567,0.8022,0.8052,0.4728,0.794,0.8198,0.8159,0.8029,0.4846,0.8036,0.8083,0.8394,0.7689,0.4152,0.7404,0.8306,0.8352,0.9822,0.516389012336731,0.8014116883277893,3.6075,0.7873,0.4389,0.7673,0.8258,0.8382
210,0.8408,0.3041,0.8006,0.9129,0.8969,0.7219,0.4966,0.7003,0.7838,0.8148,0.803,0.4578,0.7875,0.8247,0.8206,0.8028,0.4859,0.8014,0.8101,0.839,0.7669,0.4173,0.7384,0.8306,0.834,0.9947,0.520534098148346,0.8000789880752563,3.6242,0.7871,0.4323,0.7656,0.8324,0.8411
211,0.8443,0.3037,0.8049,0.9129,0.8971,0.7206,0.5027,0.6971,0.7881,0.8057,0.8422,0.438,0.8177,0.8801,0.8343,0.8062,0.4803,0.8085,0.8095,0.8411,0.8011,0.4052,0.774,0.844,0.8439,0.9765,0.5155982971191406,0.8024849891662598,3.6406,0.8029,0.426,0.7804,0.8469,0.8444
212,0.8434,0.3022,0.8036,0.9134,0.8977,0.698,0.5243,0.6813,0.7777,0.792,0.8436,0.4374,0.8184,0.8833,0.8295,0.8034,0.4838,0.8044,0.8083,0.8391,0.7734,0.4094,0.7436,0.844,0.8387,0.9736,0.5174326300621033,0.8009607791900635,3.657,0.7924,0.4314,0.7703,0.8453,0.8394
213,0.8441,0.2986,0.8045,0.9136,0.899,0.7225,0.512,0.6984,0.7995,0.8016,0.843,0.4148,0.8194,0.8795,0.8391,0.8014,0.4878,0.8021,0.8074,0.8381,0.8025,0.3958,0.7748,0.8472,0.8474,0.9717,0.5205339789390564,0.7996301054954529,3.6734,0.8027,0.4218,0.7798,0.8494,0.845
214,0.8435,0.3005,0.8037,0.9137,0.8983,0.7477,0.4793,0.7207,0.8147,0.8243,0.8413,0.4574,0.8171,0.8781,0.8256,0.8026,0.4851,0.8032,0.808,0.8388,0.7968,0.4102,0.769,0.8424,0.8424,0.964,0.5217419266700745,0.7995542883872986,3.6896,0.8064,0.4265,0.7827,0.8514,0.8459
215,0.8456,0.2981,0.8063,0.9135,0.899,0.7071,0.5192,0.6863,0.7746,0.7982,0.8431,0.4511,0.8198,0.878,0.8247,0.8048,0.483,0.8073,0.8084,0.8401,0.7756,0.4065,0.7458,0.8444,0.8402,0.9542,0.5169587731361389,0.8009049296379089,3.7057,0.7952,0.4316,0.7731,0.8438,0.8404
216,0.8442,0.298,0.8046,0.9136,0.8991,0.7009,0.5193,0.6818,0.7605,0.7973,0.8072,0.4371,0.7886,0.8347,0.8288,0.8025,0.4858,0.803,0.8083,0.839,0.8013,0.398,0.7705,0.8568,0.8482,0.9854,0.5161153674125671,0.8016271591186523,3.7223,0.7912,0.4276,0.7697,0.8348,0.8425
217,0.8429,0.2989,0.803,0.9137,0.8986,0.7578,0.4772,0.7298,0.8176,0.8269,0.8444,0.434,0.8188,0.8848,0.8316,0.8018,0.4883,0.8009,0.8089,0.8382,0.7973,0.4079,0.7691,0.8438,0.8431,0.9537,0.5168556571006775,0.8015453219413757,3.7384,0.8088,0.4213,0.7843,0.8538,0.8477
218,0.8416,0.2973,0.8013,0.9139,0.8989,0.6938,0.5645,0.6735,0.7767,0.7768,0.8054,0.4597,0.7876,0.8311,0.8213,0.8004,0.4927,0.7971,0.8102,0.8377,0.7726,0.4073,0.7434,0.8561,0.84,0.9583,0.5178714990615845,0.8016550540924072,3.7545,0.7828,0.4443,0.7606,0.8376,0.8349
219,0.8426,0.3005,0.8027,0.9137,0.8978,0.6526,0.6106,0.6425,0.7305,0.7488,0.8407,0.4387,0.8152,0.8812,0.8309,0.8048,0.4847,0.8045,0.8104,0.8405,0.773,0.4034,0.7435,0.8465,0.8403,1.4736,0.5197698473930359,0.8004001975059509,3.7792,0.7827,0.4476,0.7617,0.8365,0.8317
220,0.8445,0.2978,0.805,0.9138,0.899,0.6733,0.5739,0.6617,0.7649,0.7632,0.8437,0.4474,0.8219,0.8753,0.8265,0.8046,0.4858,0.8052,0.8098,0.8403,0.8003,0.4061,0.7769,0.8342,0.8427,1.3166,0.5169969201087952,0.8016191720962524,3.8013,0.7933,0.4422,0.7741,0.8396,0.8343
221,0.8423,0.2985,0.8022,0.9141,0.8985,0.699,0.5502,0.6781,0.7645,0.7887,0.8045,0.4431,0.7865,0.8313,0.8271,0.8024,0.4882,0.8003,0.8101,0.8388,0.7949,0.4119,0.7662,0.8432,0.8416,1.2234,0.5172738432884216,0.8020760416984558,3.8218,0.7886,0.4384,0.7667,0.8326,0.8389
222,0.8435,0.2967,0.8037,0.914,0.8992,0.7159,0.4916,0.6961,0.7596,0.8127,0.8045,0.4865,0.7935,0.8187,0.8082,0.8021,0.4889,0.8008,0.8093,0.8382,0.7978,0.4104,0.7741,0.8325,0.8416,1.161,0.5140001177787781,0.802445113658905,3.8413,0.7928,0.4348,0.7736,0.8268,0.84
223,0.8429,0.2976,0.8029,0.9138,0.8987,0.7023,0.5129,0.6839,0.7661,0.7997,0.8074,0.454,0.793,0.8267,0.8274,0.8021,0.4884,0.8002,0.8099,0.8389,0.7772,0.3993,0.7471,0.8593,0.8431,1.1491,0.5144607424736023,0.8013198971748352,3.8607,0.7864,0.4304,0.7654,0.8352,0.8416
224,0.8429,0.2995,0.8031,0.9136,0.8982,0.6733,0.5679,0.6597,0.7491,0.7682,0.8408,0.451,0.8162,0.8789,0.8255,0.8035,0.4865,0.8026,0.8101,0.8392,0.7988,0.4059,0.7704,0.8457,0.8437,1.101,0.509909987449646,0.8038655519485474,3.8792,0.7919,0.4422,0.7704,0.8395,0.835
225,0.8453,0.2963,0.806,0.9137,0.8991,0.6452,0.6308,0.6371,0.7314,0.7379,0.8025,0.4715,0.7928,0.8151,0.817,0.8058,0.484,0.8072,0.8102,0.8414,0.7795,0.3969,0.7491,0.8585,0.8447,1.0976,0.5120396614074707,0.8035104274749756,3.8976,0.7757,0.4559,0.7584,0.8258,0.828
226,0.8445,0.298,0.805,0.9137,0.8987,0.6946,0.5226,0.6767,0.7509,0.7953,0.8031,0.4742,0.7899,0.8204,0.817,0.8051,0.4847,0.8058,0.81,0.8406,0.7997,0.4077,0.7766,0.833,0.8425,1.0523,0.5186474919319153,0.7993088960647583,3.9153,0.7894,0.4374,0.7708,0.8256,0.8388
227,0.8431,0.2968,0.8032,0.9137,0.899,0.6771,0.5446,0.6675,0.7516,0.7808,0.8051,0.4355,0.7892,0.827,0.8319,0.8027,0.4888,0.8009,0.8105,0.8391,0.7781,0.3978,0.748,0.86,0.8437,1.0621,0.5159472823143005,0.8008790016174316,3.9332,0.7812,0.4327,0.7618,0.8326,0.8389
228,0.8422,0.2983,0.8021,0.9138,0.8984,0.6957,0.5257,0.6786,0.7684,0.7914,0.8445,0.4348,0.8196,0.8832,0.8318,0.8042,0.4874,0.8019,0.8118,0.8404,0.799,0.3998,0.7701,0.848,0.8454,1.0261,0.5113495588302612,0.8039274215698242,3.9504,0.7971,0.4292,0.7745,0.845,0.8415
229,0.841,0.3011,0.8007,0.9137,0.8973,0.7226,0.5057,0.6995,0.8022,0.8066,0.8416,0.4552,0.817,0.8796,0.8244,0.8047,0.4859,0.8018,0.8125,0.84,0.7756,0.4016,0.7456,0.8606,0.8424,0.9854,0.515297532081604,0.8021059632301331,3.967,0.7971,0.4299,0.7729,0.8537,0.8421
230,0.8459,0.2944,0.8066,0.9139,0.8998,0.7155,0.5151,0.6954,0.8017,0.8008,0.8066,0.4331,0.7891,0.8318,0.8319,0.8046,0.4861,0.8059,0.8094,0.8407,0.7767,0.4051,0.7467,0.8454,0.8407,1.0023,0.5128851532936096,0.8031712770462036,3.9839,0.7899,0.4268,0.7687,0.8404,0.8428
231,0.8441,0.2937,0.8044,0.914,0.8998,0.6767,0.5695,0.6614,0.7489,0.7724,0.8048,0.4703,0.7902,0.8242,0.817,0.8036,0.489,0.8027,0.8107,0.8398,0.7986,0.4083,0.7707,0.8439,0.8433,0.9957,0.5107313394546509,0.8042885065078735,4.0007,0.7856,0.4462,0.7659,0.8283,0.8345
232,0.8436,0.2969,0.8037,0.9141,0.8987,0.7161,0.5188,0.6944,0.8055,0.7984,0.8084,0.4828,0.7978,0.8222,0.813,0.8056,0.4855,0.8045,0.8119,0.841,0.7771,0.4011,0.7469,0.8592,0.8431,0.974,0.5079244375228882,0.8053777813911438,4.0171,0.7902,0.437,0.7695,0.8426,0.8388
233,0.8461,0.2943,0.8069,0.9137,0.8997,0.6969,0.5263,0.6792,0.7412,0.8008,0.8427,0.4497,0.8213,0.8737,0.8231,0.8069,0.4853,0.8082,0.8112,0.8424,0.7799,0.3932,0.7499,0.849,0.8447,1.2369,0.5158685445785522,0.8014954924583435,4.0379,0.7945,0.4298,0.7731,0.8378,0.8421
234,0.8449,0.2953,0.8052,0.9143,0.8993,0.6909,0.5291,0.6755,0.7594,0.7916,0.8016,0.4529,0.7892,0.8181,0.8231,0.8059,0.4858,0.8059,0.8114,0.8418,0.801,0.4037,0.7733,0.8455,0.8443,0.9746,0.5153428912162781,0.8023772835731506,4.0543,0.7889,0.4334,0.7698,0.8297,0.84
235,0.8436,0.295,0.8037,0.9141,0.8993,0.7127,0.5502,0.6882,0.7929,0.7903,0.8417,0.4479,0.8176,0.8782,0.8248,0.8041,0.4882,0.8026,0.8112,0.8407,0.8013,0.3982,0.7699,0.8588,0.8475,1.0026,0.5143653154373169,0.8029298782348633,4.0712,0.8007,0.4359,0.7764,0.851,0.8405
236,0.8434,0.2967,0.8036,0.9138,0.8988,0.6802,0.5797,0.6677,0.7892,0.7618,0.8056,0.4648,0.7937,0.821,0.8215,0.8055,0.4868,0.8044,0.8119,0.8408,0.8012,0.3979,0.7729,0.8476,0.8462,0.9677,0.5122398138046265,0.8030815124511719,4.0875,0.7872,0.4452,0.7685,0.8367,0.8338
237,0.843,0.2945,0.8031,0.914,0.8993,0.7061,0.5218,0.6862,0.7583,0.8028,0.8054,0.4691,0.7916,0.8237,0.8174,0.8036,0.4897,0.8014,0.8115,0.8401,0.7765,0.4018,0.7464,0.8591,0.8428,0.9515,0.515184760093689,0.8013937473297119,4.1035,0.7869,0.4354,0.7657,0.8333,0.8405
238,0.8445,0.2934,0.8048,0.914,0.8997,0.7016,0.5195,0.6836,0.7739,0.7967,0.8423,0.4332,0.8188,0.8778,0.834,0.8047,0.4886,0.8047,0.8108,0.8407,0.7747,0.4089,0.7448,0.8453,0.8395,0.9609,0.5142736434936523,0.8018366098403931,4.1197,0.7936,0.4287,0.7713,0.8444,0.8421
239,0.8427,0.2944,0.8027,0.9139,0.8992,0.7057,0.5259,0.6852,0.7778,0.7949,0.8409,0.452,0.8171,0.8767,0.8259,0.8033,0.4903,0.8007,0.8116,0.8397,0.7715,0.4119,0.7426,0.8351,0.8374,0.9342,0.5083926916122437,0.8050445914268494,4.1354,0.7928,0.4349,0.7697,0.843,0.8394
240,0.8444,0.294,0.8047,0.9141,0.8996,0.6979,0.5115,0.6808,0.7465,0.8035,0.8085,0.451,0.7922,0.831,0.8292,0.8041,0.4888,0.8036,0.8105,0.8404,0.7745,0.409,0.7446,0.8455,0.8394,0.9457,0.5185254216194153,0.7994645237922668,4.1516,0.7859,0.4309,0.7652,0.8295,0.8424
241,0.8417,0.2988,0.8016,0.9138,0.8979,0.6904,0.5453,0.6755,0.7765,0.7828,0.841,0.4395,0.8141,0.8857,0.8313,0.8048,0.4874,0.8015,0.813,0.8413,0.7748,0.4025,0.745,0.8498,0.8416,0.9397,0.5144556760787964,0.8031812310218811,4.1675,0.7905,0.4347,0.7675,0.8478,0.839
242,0.8427,0.2961,0.8027,0.914,0.8987,0.6692,0.5783,0.6576,0.756,0.7612,0.8404,0.4523,0.8162,0.8776,0.8223,0.8048,0.488,0.803,0.8119,0.8415,0.7977,0.4083,0.769,0.8455,0.8428,0.955,0.5138909816741943,0.8022056818008423,4.1836,0.791,0.4446,0.7697,0.841,0.8333
243,0.8441,0.2945,0.8043,0.9139,0.8994,0.7048,0.505,0.6866,0.7596,0.805,0.8452,0.465,0.8232,0.8768,0.8211,0.8033,0.4901,0.8014,0.8109,0.8405,0.8027,0.3964,0.7714,0.8596,0.8485,0.9611,0.5108484625816345,0.8026306629180908,4.1997,0.8,0.4302,0.7774,0.8442,0.8429
