epoch,Alessandro-cleaned-data_val_dice,Alessandro-cleaned-data_val_loss,Alessandro-cleaned-data_val_precision,Alessandro-cleaned-data_val_recall,Alessandro-cleaned-data_val_sparse_categorical_accuracy,Antoine-cleaned-data_val_dice,Antoine-cleaned-data_val_loss,Antoine-cleaned-data_val_precision,Antoine-cleaned-data_val_recall,Antoine-cleaned-data_val_sparse_categorical_accuracy,Kornum-cleaned-data_v2_val_dice,Kornum-cleaned-data_v2_val_loss,Kornum-cleaned-data_v2_val_precision,Kornum-cleaned-data_v2_val_recall,Kornum-cleaned-data_v2_val_sparse_categorical_accuracy,Maiken-cleaned-data_val_dice,Maiken-cleaned-data_val_loss,Maiken-cleaned-data_val_precision,Maiken-cleaned-data_val_recall,Maiken-cleaned-data_val_sparse_categorical_accuracy,Sebastian-cleaned-data_val_dice,Sebastian-cleaned-data_val_loss,Sebastian-cleaned-data_val_precision,Sebastian-cleaned-data_val_recall,Sebastian-cleaned-data_val_sparse_categorical_accuracy,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
10,0.6628,0.5008,0.7424,0.6646,0.9233,0.5352,0.9328,0.5431,0.55,0.6639,0.5833,0.7381,0.6321,0.5909,0.7899,0.6096,0.7577,0.6277,0.6227,0.7824,0.6412,0.7335,0.6847,0.6329,0.802,0.4604,0.8276839852333069,0.6188832521438599,0.0994,0.6064,0.7326,0.646,0.6122,0.7923
11,0.6779,0.4813,0.7437,0.674,0.9238,0.5358,0.9436,0.5458,0.5544,0.6602,0.596,0.728,0.6456,0.5973,0.7889,0.6236,0.752,0.6314,0.6363,0.7796,0.6641,0.7152,0.7058,0.6512,0.8112,0.4574,0.8159120082855225,0.6251456141471863,0.1072,0.6195,0.724,0.6545,0.6226,0.7927
12,0.6918,0.4644,0.7445,0.6838,0.9241,0.5537,0.9414,0.5635,0.5897,0.6642,0.6023,0.7238,0.6459,0.6007,0.7887,0.6372,0.743,0.6403,0.6499,0.7803,0.6594,0.7285,0.6942,0.6452,0.7967,0.4532,0.8015463352203369,0.6334488987922668,0.1148,0.6289,0.7202,0.6577,0.6339,0.7908
13,0.7205,0.4516,0.7546,0.708,0.9243,0.5585,0.947,0.5696,0.6069,0.6602,0.6117,0.7257,0.6385,0.6071,0.7773,0.6446,0.7426,0.637,0.6646,0.7723,0.6831,0.7092,0.6867,0.68,0.7975,0.4618,0.7911284565925598,0.6431466937065125,0.1226,0.6437,0.7152,0.6573,0.6533,0.7863
14,0.7569,0.441,0.7708,0.7474,0.9255,0.5502,0.9613,0.5647,0.6155,0.6398,0.6218,0.7217,0.6359,0.6166,0.7752,0.6533,0.7448,0.6382,0.685,0.7637,0.6868,0.7212,0.6903,0.6856,0.7897,0.4504,0.7767636179924011,0.6573572158813477,0.1303,0.6538,0.718,0.66,0.67,0.7788
15,0.7761,0.4322,0.7787,0.7739,0.9265,0.5656,0.9469,0.5806,0.6372,0.6566,0.658,0.7051,0.6689,0.6516,0.7944,0.6684,0.732,0.6498,0.7056,0.7686,0.6951,0.7019,0.6884,0.7092,0.789,0.4564,0.7705143094062805,0.6679967045783997,0.138,0.6726,0.7036,0.6733,0.6955,0.787
16,0.7931,0.4212,0.7849,0.8029,0.9269,0.5491,0.9543,0.5695,0.6301,0.6305,0.6497,0.7116,0.6524,0.6477,0.7733,0.6693,0.7331,0.6488,0.7154,0.7618,0.7003,0.6941,0.6917,0.7272,0.7853,0.4512,0.7551746964454651,0.6814051866531372,0.1457,0.6723,0.7029,0.6695,0.7047,0.7756
17,0.8016,0.413,0.7902,0.8162,0.9278,0.5569,0.9476,0.5799,0.6558,0.6309,0.6683,0.7012,0.6662,0.671,0.7836,0.6843,0.716,0.6627,0.7274,0.7737,0.7219,0.6798,0.7167,0.7342,0.8074,0.4516,0.7522761225700378,0.6888226866722107,0.1533,0.6866,0.6915,0.6831,0.7209,0.7847
18,0.8068,0.4009,0.7955,0.821,0.9294,0.572,0.9371,0.5797,0.6482,0.6573,0.6633,0.6974,0.6635,0.6638,0.7816,0.6956,0.7009,0.6746,0.7341,0.7812,0.7297,0.6676,0.7261,0.7386,0.8135,0.4532,0.7434157133102417,0.6964476704597473,0.161,0.6935,0.6808,0.6879,0.7211,0.7926
19,0.812,0.3926,0.7956,0.8354,0.9288,0.5623,0.9377,0.5763,0.66,0.6364,0.6784,0.6847,0.6724,0.6866,0.7837,0.6977,0.6983,0.6755,0.74,0.7789,0.7106,0.6714,0.7009,0.7441,0.7887,0.4588,0.7335111498832703,0.703799307346344,0.1687,0.6922,0.6769,0.6841,0.7332,0.7833
20,0.8161,0.3896,0.7939,0.8543,0.9266,0.5763,0.9291,0.5872,0.6712,0.6551,0.6859,0.6873,0.6745,0.7069,0.7792,0.7066,0.6875,0.6817,0.7546,0.7817,0.6874,0.7018,0.681,0.7273,0.7592,0.4516,0.7239808440208435,0.7108816504478455,0.1764,0.6945,0.6791,0.6837,0.7429,0.7804
21,0.821,0.3789,0.7987,0.8584,0.9284,0.5691,0.9057,0.5818,0.6493,0.6561,0.6827,0.6893,0.6718,0.7014,0.7683,0.714,0.6769,0.6905,0.7568,0.7862,0.7404,0.6465,0.7325,0.7584,0.8153,0.4593,0.7176643013954163,0.7155500054359436,0.1842,0.7054,0.6595,0.6951,0.7449,0.7909
22,0.8245,0.3723,0.8009,0.865,0.9287,0.5735,0.9141,0.5857,0.6789,0.6461,0.6839,0.6843,0.6713,0.7071,0.7729,0.7228,0.6676,0.6997,0.7639,0.7905,0.6956,0.6844,0.6871,0.7361,0.7649,0.4544,0.7102139592170715,0.7197175621986389,0.1918,0.7001,0.6645,0.6889,0.7502,0.7806
23,0.8263,0.366,0.8012,0.8715,0.9283,0.5757,0.9099,0.5866,0.6834,0.6487,0.6937,0.6802,0.6789,0.7249,0.7717,0.7293,0.6558,0.7061,0.7696,0.7954,0.7527,0.6239,0.7413,0.7786,0.8212,0.4582,0.7002274394035339,0.7251240611076355,0.1996,0.7155,0.6472,0.7028,0.7656,0.7931
24,0.8292,0.358,0.8035,0.8754,0.929,0.581,0.8836,0.5846,0.6581,0.6632,0.6873,0.6722,0.6729,0.72,0.7734,0.7389,0.6446,0.717,0.7756,0.8021,0.756,0.615,0.7446,0.7814,0.8233,0.4559,0.6935785412788391,0.7283321022987366,0.2073,0.7185,0.6347,0.7045,0.7621,0.7982
25,0.8342,0.3502,0.8083,0.8795,0.9308,0.5837,0.8968,0.5913,0.6907,0.6564,0.6959,0.6691,0.6803,0.7292,0.7722,0.7469,0.6309,0.728,0.7779,0.8074,0.6998,0.6663,0.6903,0.7323,0.7696,0.468,0.6933221220970154,0.7281605005264282,0.2152,0.7121,0.6427,0.6996,0.7619,0.7873
26,0.8383,0.3428,0.8124,0.8825,0.9322,0.582,0.8752,0.5889,0.6762,0.661,0.6951,0.6593,0.6792,0.7295,0.7771,0.7513,0.6209,0.7349,0.7785,0.8103,0.7258,0.6213,0.7139,0.756,0.7981,0.4924,0.6840590834617615,0.7328886985778809,0.2235,0.7185,0.6239,0.7059,0.7645,0.7957
27,0.8405,0.3356,0.8143,0.8852,0.9328,0.5733,0.8914,0.5762,0.673,0.6413,0.6956,0.659,0.6807,0.7241,0.7689,0.7549,0.6142,0.7402,0.7802,0.8114,0.7636,0.5883,0.7585,0.7734,0.83,0.4859,0.6785974502563477,0.734825849533081,0.2317,0.7256,0.6177,0.714,0.7672,0.7969
28,0.8424,0.3307,0.8157,0.8882,0.9331,0.5798,0.8798,0.5862,0.6712,0.6578,0.6931,0.6564,0.6773,0.7258,0.7714,0.7624,0.5961,0.7485,0.7855,0.8181,0.7134,0.6406,0.7028,0.7416,0.7802,0.4787,0.6724974513053894,0.7383590340614319,0.2398,0.7182,0.6207,0.7061,0.7625,0.7921
29,0.8468,0.3225,0.8213,0.8873,0.9351,0.5914,0.8703,0.5976,0.6983,0.6646,0.7024,0.6421,0.6854,0.7376,0.785,0.7677,0.5808,0.7593,0.7839,0.8235,0.741,0.5921,0.7295,0.7636,0.8101,0.4625,0.666192889213562,0.7415610551834106,0.2476,0.7299,0.6016,0.7186,0.7741,0.8037
30,0.8497,0.3161,0.824,0.8907,0.936,0.5905,0.8641,0.5963,0.6945,0.6646,0.7116,0.6223,0.6938,0.7479,0.7874,0.771,0.5736,0.7666,0.7837,0.8238,0.777,0.5591,0.7819,0.7751,0.8391,0.4603,0.6650187373161316,0.7421595454216003,0.2554,0.74,0.587,0.7325,0.7784,0.8102
31,0.8511,0.3104,0.8248,0.8936,0.9363,0.5759,0.8697,0.5799,0.6486,0.6567,0.7041,0.6356,0.6871,0.7379,0.782,0.7734,0.5672,0.7703,0.7848,0.8255,0.7456,0.5777,0.7348,0.7648,0.8134,0.4602,0.657011866569519,0.7460259199142456,0.2632,0.73,0.5921,0.7194,0.7659,0.8028
32,0.8531,0.305,0.8266,0.8957,0.937,0.5899,0.8492,0.5906,0.6646,0.6681,0.7041,0.6317,0.687,0.7371,0.7769,0.7753,0.5623,0.7729,0.7865,0.8254,0.7704,0.5758,0.7704,0.775,0.8238,0.4607,0.6573507785797119,0.746047854423523,0.271,0.7386,0.5848,0.7295,0.7718,0.8062
33,0.8548,0.3012,0.8278,0.8989,0.9373,0.5951,0.8415,0.5934,0.676,0.6669,0.7137,0.6076,0.6948,0.7548,0.7911,0.7742,0.5591,0.7734,0.7842,0.8246,0.7486,0.5658,0.7377,0.7667,0.8151,0.4536,0.650227427482605,0.7491042613983154,0.2786,0.7373,0.575,0.7254,0.7761,0.807
34,0.8559,0.2976,0.8287,0.8999,0.9376,0.5787,0.8783,0.5865,0.6893,0.6456,0.7096,0.6116,0.6913,0.7477,0.7875,0.7783,0.5447,0.7791,0.786,0.8295,0.7726,0.5661,0.7738,0.776,0.8245,0.4611,0.6507773995399475,0.7491161823272705,0.2864,0.739,0.5797,0.7319,0.7798,0.8049
35,0.861,0.2905,0.8356,0.8997,0.9397,0.5947,0.8437,0.5938,0.6705,0.6676,0.716,0.6054,0.6972,0.7528,0.7897,0.7761,0.5388,0.7834,0.7792,0.8274,0.737,0.5861,0.7304,0.7487,0.7992,0.4599,0.6482933163642883,0.7501775622367859,0.2942,0.737,0.5729,0.7281,0.7702,0.8047
36,0.8616,0.2874,0.8355,0.9018,0.9397,0.6063,0.823,0.6064,0.6807,0.6773,0.7205,0.5911,0.7009,0.7605,0.7952,0.7767,0.5353,0.7851,0.7792,0.8269,0.7517,0.5739,0.7409,0.7701,0.8072,0.4552,0.6429737210273743,0.7532997727394104,0.3019,0.7434,0.5621,0.7338,0.7785,0.8093
37,0.8648,0.2839,0.8397,0.9021,0.9408,0.5938,0.8375,0.5959,0.6804,0.6662,0.7205,0.5978,0.7045,0.7477,0.7933,0.7781,0.524,0.7902,0.7774,0.8299,0.7656,0.5519,0.7855,0.7525,0.823,0.4712,0.643669605255127,0.751133143901825,0.3099,0.7446,0.559,0.7432,0.772,0.8106
38,0.8615,0.2831,0.8342,0.9049,0.9392,0.5874,0.8476,0.5879,0.677,0.6559,0.7179,0.5979,0.6998,0.7524,0.7874,0.7815,0.523,0.7888,0.784,0.8305,0.7613,0.5371,0.7542,0.7719,0.8238,0.4635,0.6373106837272644,0.7553127408027649,0.3177,0.7419,0.5577,0.733,0.778,0.8074
39,0.8634,0.279,0.8363,0.9057,0.9399,0.5804,0.8507,0.5855,0.6632,0.6507,0.7209,0.5874,0.7017,0.7583,0.7948,0.7832,0.5155,0.7919,0.7845,0.833,0.7631,0.5336,0.7566,0.7731,0.8248,0.4599,0.6338852643966675,0.7560908198356628,0.3255,0.7422,0.5532,0.7344,0.777,0.8086
40,0.8652,0.2765,0.838,0.9077,0.9403,0.5997,0.8266,0.5991,0.6693,0.6687,0.7174,0.5893,0.6986,0.7545,0.793,0.783,0.514,0.7938,0.783,0.8313,0.7641,0.5299,0.758,0.7731,0.8255,0.4642,0.6320451498031616,0.7576349377632141,0.3333,0.7459,0.5473,0.7375,0.7775,0.8118
41,0.8655,0.2736,0.8382,0.9084,0.9405,0.5878,0.8549,0.5911,0.6943,0.6522,0.7254,0.5824,0.7069,0.7602,0.7939,0.7854,0.5071,0.7939,0.7864,0.8335,0.7873,0.5017,0.8051,0.7748,0.8453,0.4624,0.6336588859558105,0.7561227083206177,0.3411,0.7503,0.5439,0.747,0.7848,0.8131
42,0.8696,0.2692,0.8437,0.9083,0.9421,0.586,0.8457,0.5842,0.6657,0.651,0.7211,0.5864,0.7032,0.7545,0.7919,0.7857,0.4994,0.7997,0.7829,0.8358,0.7519,0.5563,0.7505,0.7566,0.8091,0.4638,0.6270067691802979,0.7604519128799438,0.349,0.7429,0.5514,0.7363,0.7736,0.806
43,0.8677,0.2691,0.8405,0.9097,0.941,0.6058,0.8336,0.6048,0.6887,0.6662,0.7264,0.5752,0.7061,0.7693,0.7966,0.7886,0.4925,0.7983,0.7876,0.8401,0.7683,0.5186,0.7634,0.7763,0.8279,0.4569,0.6257287263870239,0.7614733576774597,0.3567,0.7514,0.5378,0.7426,0.7863,0.8144
44,0.87,0.266,0.8435,0.91,0.942,0.5926,0.833,0.5967,0.6722,0.6651,0.7343,0.5601,0.7138,0.7752,0.8041,0.787,0.4904,0.8013,0.7835,0.8376,0.7845,0.5234,0.7969,0.7771,0.8327,0.4599,0.629898726940155,0.7588977813720703,0.3645,0.7537,0.5346,0.7504,0.7836,0.8163
45,0.8708,0.2656,0.8439,0.9115,0.942,0.5959,0.8278,0.5967,0.6725,0.6584,0.7206,0.5839,0.7015,0.7572,0.7921,0.7896,0.4857,0.8038,0.7857,0.84,0.7721,0.5115,0.7705,0.7757,0.8306,0.4622,0.6254057884216309,0.7611382007598877,0.3723,0.7498,0.5349,0.7433,0.7805,0.8126
46,0.8745,0.2616,0.8493,0.9109,0.9434,0.6041,0.8285,0.6044,0.6905,0.6629,0.7305,0.5657,0.7112,0.7669,0.8018,0.7903,0.4799,0.8076,0.7843,0.842,0.789,0.4978,0.7828,0.798,0.8399,0.4614,0.622896134853363,0.7612379789352417,0.3801,0.7577,0.5267,0.7511,0.7901,0.818
47,0.8729,0.2628,0.8461,0.9134,0.9425,0.6013,0.8181,0.6024,0.6721,0.666,0.7279,0.5707,0.7092,0.7608,0.7981,0.7929,0.4808,0.8066,0.7891,0.8426,0.7567,0.5461,0.7569,0.7598,0.8119,0.4571,0.6261628866195679,0.7604239583015442,0.3879,0.7503,0.5357,0.7442,0.779,0.8122
48,0.8729,0.2616,0.8455,0.9144,0.9424,0.5841,0.8304,0.588,0.6532,0.6515,0.7293,0.5752,0.7082,0.7717,0.7968,0.7936,0.478,0.8056,0.7908,0.8435,0.8069,0.4746,0.8209,0.7971,0.8556,0.4607,0.6196528673171997,0.7644100189208984,0.3957,0.7574,0.524,0.7536,0.7854,0.818
49,0.8753,0.2588,0.8491,0.9137,0.9433,0.5967,0.8105,0.6026,0.652,0.6666,0.727,0.5683,0.708,0.7608,0.7993,0.7937,0.4717,0.8079,0.789,0.8451,0.7915,0.492,0.7861,0.7996,0.8419,0.4595,0.6186497211456299,0.7647511959075928,0.4035,0.7568,0.5203,0.7507,0.783,0.8192
50,0.8781,0.2557,0.8535,0.9127,0.9444,0.6021,0.8228,0.6032,0.6825,0.6621,0.7322,0.5573,0.716,0.7588,0.8021,0.7939,0.4638,0.8121,0.7864,0.8482,0.8089,0.4684,0.8293,0.7948,0.8566,0.4622,0.6187264919281006,0.7645955681800842,0.4113,0.763,0.5136,0.7628,0.787,0.8227
51,0.8793,0.2541,0.8543,0.9148,0.9448,0.5935,0.8193,0.5946,0.6672,0.6573,0.7273,0.5681,0.7085,0.7605,0.7965,0.7924,0.4701,0.8099,0.7862,0.8443,0.7775,0.5257,0.7752,0.783,0.8244,0.4586,0.6190873384475708,0.7649566531181335,0.4191,0.754,0.5275,0.7485,0.7823,0.8135
52,0.8723,0.2601,0.8433,0.9181,0.9416,0.5913,0.8063,0.597,0.6569,0.6653,0.7337,0.5632,0.712,0.7801,0.7975,0.7982,0.471,0.8072,0.797,0.8465,0.794,0.4799,0.813,0.7809,0.8483,0.4584,0.6205286383628845,0.7638753652572632,0.4268,0.7579,0.5161,0.7545,0.7866,0.8198
53,0.8764,0.2544,0.8492,0.9171,0.9435,0.6015,0.8061,0.6036,0.6828,0.6703,0.7344,0.5569,0.7151,0.7692,0.7976,0.7963,0.4689,0.8085,0.7931,0.8461,0.7945,0.476,0.8178,0.7784,0.8491,0.4635,0.6153945326805115,0.7659122943878174,0.4346,0.7606,0.5125,0.7588,0.7881,0.8213
54,0.88,0.2519,0.8545,0.9165,0.9448,0.5894,0.8335,0.5908,0.6806,0.648,0.7374,0.5568,0.7172,0.7757,0.8047,0.794,0.4624,0.8115,0.7873,0.8471,0.7765,0.513,0.8056,0.758,0.8294,0.4575,0.6187053918838501,0.7639012932777405,0.4424,0.7555,0.5235,0.7559,0.7836,0.8148
55,0.8801,0.2518,0.8538,0.9185,0.9447,0.6084,0.7909,0.6082,0.6785,0.6725,0.7335,0.5601,0.7123,0.7756,0.8015,0.7955,0.4651,0.8104,0.7906,0.8451,0.78,0.493,0.7806,0.781,0.8356,0.4587,0.6184737086296082,0.7651581764221191,0.4502,0.7595,0.5122,0.7531,0.7888,0.8199
56,0.8799,0.2505,0.8532,0.9192,0.9447,0.6013,0.801,0.604,0.6815,0.6722,0.7361,0.5511,0.7165,0.7723,0.8061,0.7966,0.4635,0.8105,0.7922,0.8467,0.7956,0.4813,0.7905,0.803,0.8446,0.4615,0.6131129860877991,0.7677297592163086,0.458,0.7619,0.5095,0.7549,0.7936,0.8229
57,0.8819,0.2491,0.8561,0.9188,0.9454,0.5861,0.8172,0.5873,0.666,0.6502,0.7336,0.5533,0.7157,0.7626,0.8006,0.7952,0.4578,0.8123,0.7885,0.8486,0.7796,0.5079,0.8107,0.7599,0.8314,0.4627,0.617945671081543,0.7653616666793823,0.4658,0.7553,0.5171,0.7564,0.7792,0.8152
58,0.8792,0.2516,0.8514,0.9211,0.9441,0.5937,0.7981,0.5974,0.6576,0.6646,0.7321,0.5581,0.7109,0.7735,0.7978,0.7997,0.4601,0.8108,0.7968,0.8501,0.7965,0.4703,0.819,0.781,0.85,0.4625,0.6161601543426514,0.765186071395874,0.4737,0.7602,0.5076,0.7579,0.786,0.8213
59,0.8826,0.2481,0.8563,0.9208,0.9456,0.5993,0.8055,0.5959,0.6899,0.658,0.7432,0.5461,0.7239,0.7759,0.8062,0.7956,0.4639,0.8106,0.7909,0.8454,0.7956,0.4785,0.7901,0.8033,0.8446,0.4588,0.6152273416519165,0.7663212418556213,0.4814,0.7633,0.5084,0.7554,0.7962,0.82
60,0.8821,0.248,0.8552,0.9217,0.9453,0.5743,0.8253,0.5778,0.6487,0.6437,0.7349,0.5591,0.7131,0.7784,0.8001,0.7976,0.4577,0.8108,0.7934,0.8492,0.8111,0.4579,0.8258,0.8007,0.8578,0.4663,0.6121794581413269,0.7672589421272278,0.4893,0.76,0.5096,0.7565,0.7886,0.8192
61,0.879,0.2505,0.8502,0.9233,0.9439,0.5873,0.8194,0.5939,0.682,0.656,0.7326,0.5648,0.7103,0.779,0.795,0.8005,0.4552,0.8104,0.7982,0.8509,0.7633,0.5314,0.7612,0.7702,0.815,0.4567,0.6122217178344727,0.7677896022796631,0.497,0.7525,0.5243,0.7452,0.7905,0.8122
62,0.8839,0.2464,0.8573,0.9226,0.9459,0.6123,0.7849,0.6146,0.6755,0.6742,0.7309,0.5577,0.7118,0.7647,0.8022,0.7995,0.4517,0.8141,0.7941,0.8516,0.7791,0.5168,0.774,0.789,0.8246,0.4629,0.6125282645225525,0.7688908576965332,0.5049,0.7611,0.5115,0.7544,0.7892,0.8197
63,0.8826,0.2473,0.8548,0.9241,0.9453,0.5975,0.7941,0.6006,0.6654,0.6624,0.7358,0.5576,0.7149,0.7772,0.7978,0.8013,0.45,0.8139,0.7969,0.8532,0.7665,0.5262,0.7667,0.7704,0.8176,0.463,0.6176983118057251,0.7648369669914246,0.5127,0.7567,0.515,0.7502,0.7868,0.8153
64,0.8819,0.2466,0.8535,0.9248,0.9451,0.6038,0.795,0.6035,0.6967,0.667,0.7412,0.5512,0.719,0.7853,0.8008,0.8021,0.4545,0.8124,0.7998,0.8514,0.7769,0.5189,0.7689,0.7912,0.8226,0.4564,0.6119044423103333,0.7697446942329407,0.5204,0.7612,0.5132,0.7515,0.7996,0.8174
65,0.8846,0.2444,0.8573,0.9248,0.9461,0.5849,0.8085,0.5886,0.6684,0.6494,0.7432,0.549,0.7217,0.7836,0.8041,0.8014,0.4513,0.8147,0.7968,0.8519,0.7981,0.4732,0.7922,0.8071,0.8461,0.4618,0.6095525026321411,0.7693317532539368,0.5282,0.7624,0.5053,0.7549,0.7961,0.8195
66,0.884,0.2441,0.8564,0.9249,0.9458,0.5786,0.8159,0.5822,0.6708,0.6445,0.7354,0.5564,0.7139,0.7806,0.8002,0.8011,0.4551,0.8148,0.7968,0.85,0.7997,0.4623,0.822,0.784,0.8522,0.4661,0.6137202382087708,0.7677796483039856,0.5361,0.7598,0.5068,0.7579,0.7914,0.8185
67,0.8857,0.2422,0.8589,0.9246,0.9466,0.606,0.7852,0.6075,0.6907,0.6707,0.7364,0.5599,0.7144,0.7805,0.8009,0.8016,0.4487,0.8159,0.7963,0.8525,0.7673,0.5218,0.7674,0.771,0.8182,0.4673,0.6074298620223999,0.7699881196022034,0.544,0.7594,0.5116,0.7528,0.7926,0.8178
68,0.8869,0.2405,0.8606,0.9248,0.947,0.6012,0.7837,0.6055,0.6722,0.6683,0.7363,0.5469,0.7164,0.7733,0.8021,0.802,0.447,0.8165,0.7965,0.8528,0.7832,0.5087,0.7794,0.7911,0.8279,0.4605,0.6080962419509888,0.7708699107170105,0.5518,0.7619,0.5054,0.7557,0.7916,0.8196
69,0.8838,0.2423,0.8555,0.9263,0.9457,0.582,0.8061,0.5841,0.6638,0.6484,0.7339,0.5487,0.7112,0.7843,0.8005,0.8045,0.4484,0.8154,0.8015,0.8533,0.7998,0.4602,0.8207,0.7852,0.8522,0.4625,0.602513313293457,0.7737147808074951,0.5596,0.7608,0.5011,0.7574,0.7922,0.82
70,0.8861,0.2393,0.8586,0.9266,0.9466,0.5957,0.7883,0.5954,0.6747,0.6579,0.7372,0.5415,0.7143,0.7872,0.805,0.8031,0.4502,0.8151,0.7996,0.8517,0.814,0.4486,0.8269,0.8048,0.86,0.4561,0.599845826625824,0.7736788988113403,0.5673,0.7672,0.4936,0.7621,0.7986,0.8242
71,0.8862,0.2389,0.8586,0.9268,0.9466,0.5914,0.8003,0.5939,0.6746,0.655,0.7328,0.5513,0.7106,0.7807,0.8002,0.8059,0.4429,0.8173,0.8022,0.8554,0.784,0.4999,0.806,0.7701,0.8327,0.5048,0.6051571369171143,0.7714684009552002,0.5759,0.7601,0.5067,0.7573,0.7909,0.818
