epoch,Alessandro-cleaned-data_val_dice,Alessandro-cleaned-data_val_loss,Alessandro-cleaned-data_val_precision,Alessandro-cleaned-data_val_recall,Alessandro-cleaned-data_val_sparse_categorical_accuracy,Antoine-cleaned-data_val_dice,Antoine-cleaned-data_val_loss,Antoine-cleaned-data_val_precision,Antoine-cleaned-data_val_recall,Antoine-cleaned-data_val_sparse_categorical_accuracy,Kornum-cleaned-data_v2_val_dice,Kornum-cleaned-data_v2_val_loss,Kornum-cleaned-data_v2_val_precision,Kornum-cleaned-data_v2_val_recall,Kornum-cleaned-data_v2_val_sparse_categorical_accuracy,Maiken-cleaned-data_val_dice,Maiken-cleaned-data_val_loss,Maiken-cleaned-data_val_precision,Maiken-cleaned-data_val_recall,Maiken-cleaned-data_val_sparse_categorical_accuracy,Sebastian-cleaned-data_val_dice,Sebastian-cleaned-data_val_loss,Sebastian-cleaned-data_val_precision,Sebastian-cleaned-data_val_recall,Sebastian-cleaned-data_val_sparse_categorical_accuracy,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
10,0.5936,0.7573,0.6071,0.6539,0.7262,0.6398,0.7786,0.6412,0.6715,0.7534,0.6894,0.592,0.6826,0.7245,0.842,0.6434,0.6918,0.6649,0.668,0.7877,0.6923,0.6853,0.6824,0.724,0.7758,0.7164,0.8081775903701782,0.6940456628799438,0.3885,0.6517,0.701,0.6556,0.6884,0.777
11,0.6002,0.7405,0.6107,0.6633,0.7327,0.6367,0.7586,0.635,0.6679,0.7552,0.686,0.5804,0.6798,0.7239,0.837,0.6475,0.6715,0.6698,0.6713,0.7923,0.7466,0.6251,0.7414,0.7634,0.8229,0.6572,0.7926332950592041,0.7008007764816284,0.3996,0.6634,0.6752,0.6673,0.698,0.788
12,0.6056,0.7301,0.6139,0.6732,0.7364,0.6396,0.745,0.6486,0.6533,0.7622,0.7303,0.5239,0.7167,0.763,0.8733,0.6569,0.6514,0.6796,0.6829,0.8003,0.7407,0.6269,0.7386,0.7551,0.8142,0.6075,0.779200553894043,0.7066442370414734,0.4098,0.6746,0.6555,0.6795,0.7055,0.7973
13,0.6094,0.7215,0.6166,0.6833,0.7375,0.6326,0.7459,0.6356,0.6514,0.7542,0.7384,0.505,0.7234,0.7726,0.8773,0.6614,0.6365,0.6844,0.6884,0.8028,0.7528,0.5992,0.7458,0.7723,0.8235,0.5853,0.7707945704460144,0.7090442180633545,0.4196,0.6789,0.6416,0.6812,0.7136,0.7991
14,0.6128,0.7125,0.6187,0.6911,0.7392,0.651,0.7165,0.6489,0.6746,0.7623,0.7142,0.5149,0.7028,0.7474,0.8613,0.6654,0.6234,0.6885,0.6941,0.8049,0.6925,0.6436,0.6815,0.7298,0.7709,0.5663,0.7585747241973877,0.7155399918556213,0.4292,0.6672,0.6422,0.6681,0.7074,0.7877
15,0.6147,0.7087,0.6198,0.6993,0.7379,0.6442,0.7199,0.643,0.6666,0.7603,0.6988,0.5351,0.6916,0.7497,0.8368,0.67,0.6101,0.6926,0.6992,0.8082,0.6937,0.6374,0.6822,0.7309,0.771,0.5339,0.7494233846664429,0.7182592153549194,0.4382,0.6643,0.6422,0.6658,0.7091,0.7828
16,0.6151,0.7064,0.6193,0.7018,0.7365,0.642,0.7011,0.647,0.6544,0.7626,0.7231,0.5079,0.7104,0.781,0.8506,0.6733,0.5971,0.6984,0.6992,0.8133,0.7059,0.6104,0.6934,0.7478,0.7817,0.5265,0.7417922616004944,0.7209664583206177,0.447,0.6719,0.6246,0.6737,0.7168,0.7889
17,0.617,0.7015,0.6207,0.7089,0.7364,0.6452,0.6886,0.6607,0.6475,0.7651,0.7323,0.4983,0.7184,0.7996,0.8524,0.6781,0.5894,0.7008,0.7077,0.8139,0.7604,0.5618,0.7483,0.7877,0.8257,0.514,0.7336578369140625,0.7233484983444214,0.4557,0.6866,0.6079,0.6898,0.7303,0.7987
18,0.6167,0.6997,0.6196,0.7095,0.7348,0.6467,0.6716,0.6703,0.6429,0.7668,0.7504,0.462,0.7326,0.795,0.8746,0.6811,0.5796,0.7054,0.7075,0.8155,0.7494,0.5765,0.7456,0.7659,0.8127,0.5103,0.7274943590164185,0.7249963879585266,0.4643,0.6889,0.5979,0.6947,0.7242,0.8009
19,0.6181,0.6963,0.62,0.7143,0.7346,0.6639,0.6628,0.663,0.6789,0.7692,0.73,0.4835,0.7153,0.7815,0.8579,0.6843,0.5718,0.7074,0.7099,0.8173,0.7027,0.5969,0.69,0.74,0.778,0.4945,0.7225949764251709,0.7271630167961121,0.4727,0.6798,0.6023,0.6791,0.7249,0.7914
20,0.6192,0.694,0.6214,0.7213,0.734,0.6798,0.6641,0.6715,0.7094,0.767,0.741,0.4548,0.7247,0.7801,0.8707,0.6856,0.567,0.7068,0.7137,0.8164,0.6957,0.6115,0.6831,0.7375,0.7681,0.4925,0.7151210904121399,0.7291420698165894,0.481,0.6843,0.5983,0.6815,0.7324,0.7912
21,0.6153,0.7039,0.6182,0.721,0.7268,0.6456,0.6799,0.6381,0.6749,0.7506,0.7109,0.5024,0.701,0.7732,0.8363,0.6852,0.56,0.7087,0.7119,0.8178,0.7027,0.5908,0.6901,0.7429,0.7762,0.4912,0.7096927762031555,0.731023371219635,0.4893,0.6719,0.6074,0.6712,0.7248,0.7815
22,0.6223,0.6874,0.6223,0.7271,0.7352,0.6801,0.6478,0.6902,0.6842,0.7707,0.7114,0.4893,0.7005,0.7653,0.8425,0.6884,0.5523,0.7089,0.7136,0.8182,0.6999,0.5974,0.6866,0.7396,0.7713,0.4898,0.7075789570808411,0.7309515476226807,0.4976,0.6804,0.5948,0.6817,0.726,0.7876
23,0.6199,0.6916,0.6205,0.728,0.7311,0.6696,0.6357,0.6826,0.6729,0.7742,0.7175,0.4759,0.705,0.7745,0.8488,0.6905,0.5482,0.7106,0.7171,0.8194,0.7532,0.5505,0.7485,0.7701,0.8126,0.4828,0.7013313174247742,0.7329685091972351,0.5057,0.6901,0.5804,0.6934,0.7325,0.7972
24,0.619,0.6931,0.621,0.7324,0.7295,0.6675,0.6222,0.6811,0.6686,0.7771,0.7357,0.4698,0.7227,0.8131,0.8499,0.6916,0.5497,0.7102,0.7254,0.8175,0.6922,0.6029,0.6798,0.7328,0.7632,0.4812,0.6958349347114563,0.7363181710243225,0.5139,0.6812,0.5875,0.683,0.7345,0.7874
25,0.6172,0.6943,0.6183,0.7292,0.7263,0.6727,0.6449,0.6754,0.6856,0.7628,0.7432,0.4249,0.7271,0.7778,0.8769,0.6916,0.5413,0.7131,0.7206,0.8205,0.7003,0.5914,0.6872,0.7451,0.7691,0.4786,0.697472870349884,0.733754575252533,0.522,0.685,0.5794,0.6842,0.7317,0.7911
26,0.6205,0.6854,0.6189,0.7288,0.7296,0.663,0.6349,0.6694,0.6702,0.7677,0.761,0.428,0.7409,0.8161,0.8755,0.6935,0.5335,0.7165,0.7135,0.8234,0.7669,0.5164,0.7624,0.7811,0.8258,0.4758,0.6914640665054321,0.7371241450309753,0.53,0.701,0.5596,0.7016,0.7419,0.8044
27,0.6183,0.6899,0.619,0.7333,0.7269,0.6674,0.6457,0.6693,0.6849,0.7574,0.7471,0.4358,0.7295,0.8133,0.8668,0.6919,0.5358,0.7136,0.7212,0.8212,0.7525,0.5405,0.747,0.7718,0.8102,0.4863,0.6883497834205627,0.7370283603668213,0.5382,0.6954,0.5695,0.6957,0.7449,0.7965
28,0.6195,0.6852,0.6187,0.7326,0.728,0.6557,0.6275,0.6625,0.665,0.7659,0.7552,0.4198,0.7363,0.7983,0.8756,0.695,0.5298,0.7155,0.7213,0.8229,0.7656,0.5124,0.7569,0.786,0.8248,0.4674,0.681481122970581,0.7419141530990601,0.5461,0.6982,0.5549,0.698,0.7406,0.8034
29,0.6183,0.6871,0.6182,0.7339,0.7261,0.6665,0.6309,0.6667,0.685,0.7587,0.7299,0.4497,0.7146,0.7828,0.8557,0.6943,0.5302,0.7159,0.7214,0.8219,0.7031,0.5792,0.6892,0.7459,0.7707,0.4782,0.6892033815383911,0.7366932034492493,0.5543,0.6824,0.5754,0.6809,0.7338,0.7866
30,0.6195,0.6837,0.6184,0.7346,0.7268,0.6527,0.6294,0.658,0.6607,0.7645,0.757,0.4218,0.7368,0.8137,0.8712,0.6955,0.5261,0.7167,0.7209,0.8227,0.7055,0.5747,0.6914,0.7476,0.7727,0.4782,0.6814631223678589,0.7402263879776001,0.5624,0.686,0.5671,0.6843,0.7355,0.7916
31,0.6183,0.6845,0.617,0.7341,0.7247,0.689,0.6076,0.7241,0.6791,0.7748,0.7384,0.431,0.721,0.7905,0.8646,0.6965,0.5223,0.7187,0.7203,0.8231,0.7642,0.5194,0.7571,0.784,0.8181,0.4786,0.6773803234100342,0.7410343885421753,0.5704,0.7013,0.553,0.7076,0.7416,0.8011
32,0.618,0.6852,0.6166,0.7351,0.7235,0.7005,0.6031,0.7004,0.7169,0.7743,0.7585,0.4127,0.7378,0.8172,0.8752,0.6963,0.5211,0.7194,0.7184,0.8243,0.716,0.5513,0.7011,0.7597,0.7847,0.4773,0.6796985268592834,0.7413715124130249,0.5785,0.6979,0.5547,0.6951,0.7495,0.7964
33,0.6175,0.6855,0.6159,0.7343,0.7226,0.6807,0.6232,0.6842,0.6941,0.7635,0.7571,0.4241,0.7368,0.8197,0.8689,0.6948,0.5185,0.7189,0.7156,0.8238,0.7592,0.5227,0.7583,0.7719,0.8133,0.4729,0.6787948608398438,0.740018904209137,0.5865,0.7019,0.5548,0.7028,0.7471,0.7984
34,0.6186,0.6832,0.6174,0.7387,0.7242,0.6532,0.6159,0.6606,0.6581,0.7669,0.7634,0.4182,0.7425,0.8347,0.871,0.6975,0.518,0.7186,0.7233,0.8242,0.7682,0.502,0.7598,0.788,0.8247,0.4788,0.6773029565811157,0.7413794994354248,0.5946,0.7002,0.5475,0.6998,0.7486,0.8022
35,0.616,0.687,0.6149,0.7357,0.7201,0.6722,0.6315,0.6609,0.7081,0.7579,0.7753,0.3775,0.7555,0.8116,0.8933,0.6973,0.5158,0.7211,0.7194,0.8253,0.7179,0.5462,0.7028,0.7624,0.7859,0.4802,0.6719268560409546,0.7436957359313965,0.6027,0.6957,0.5516,0.691,0.7474,0.7965
36,0.6184,0.6838,0.618,0.7422,0.7237,0.6736,0.6419,0.6608,0.727,0.7571,0.7898,0.3558,0.7714,0.8189,0.9029,0.6995,0.5169,0.7195,0.7276,0.825,0.7087,0.5541,0.6946,0.7501,0.7785,0.4754,0.6669468879699707,0.7460358738899231,0.6108,0.698,0.5505,0.6929,0.7532,0.7974
37,0.6198,0.6788,0.6193,0.7443,0.7261,0.6931,0.6037,0.7035,0.7015,0.7758,0.7909,0.3614,0.7678,0.8365,0.8996,0.7009,0.5159,0.7195,0.7301,0.8251,0.7144,0.5491,0.6994,0.7615,0.783,0.4813,0.665188729763031,0.7464767694473267,0.6189,0.7038,0.5418,0.7019,0.7548,0.8019
38,0.6148,0.6911,0.6151,0.7406,0.7183,0.6844,0.6204,0.6727,0.7296,0.7631,0.7877,0.3752,0.7641,0.8379,0.8915,0.6977,0.5147,0.7192,0.7262,0.8245,0.7755,0.4907,0.7619,0.8041,0.8299,0.478,0.6628178954124451,0.7475341558456421,0.627,0.712,0.5384,0.7066,0.7677,0.8055
39,0.6126,0.6942,0.6123,0.7363,0.7147,0.6564,0.6449,0.6464,0.6995,0.7519,0.7948,0.3558,0.7736,0.8311,0.9018,0.6975,0.5103,0.7225,0.7196,0.8255,0.7737,0.4934,0.7683,0.7904,0.8275,0.4756,0.6663059592247009,0.7458164691925049,0.6351,0.707,0.5397,0.7046,0.7554,0.8043
40,0.6139,0.6914,0.6143,0.7407,0.7173,0.6763,0.6296,0.6632,0.7224,0.7572,0.7464,0.4331,0.7294,0.8246,0.8575,0.6971,0.5121,0.7202,0.7237,0.8244,0.7103,0.5508,0.6964,0.7526,0.7789,0.4812,0.6586949229240417,0.7496588230133057,0.6432,0.6888,0.5634,0.6847,0.7528,0.7871
41,0.6127,0.6922,0.6128,0.7397,0.715,0.6803,0.6123,0.676,0.7117,0.7666,0.7643,0.3976,0.7431,0.8325,0.8767,0.6981,0.5102,0.7209,0.7244,0.8248,0.7093,0.5616,0.6949,0.7534,0.7737,0.4808,0.6635671854019165,0.747272789478302,0.6513,0.6929,0.5548,0.6895,0.7523,0.7914
42,0.6168,0.6831,0.6162,0.7437,0.7211,0.6711,0.6171,0.6615,0.7015,0.7597,0.7706,0.3744,0.75,0.8121,0.8889,0.7014,0.5087,0.7206,0.729,0.8255,0.7792,0.4811,0.7667,0.8037,0.8326,0.4759,0.6568857431411743,0.7499241828918457,0.6594,0.7078,0.5329,0.703,0.758,0.8056
43,0.6142,0.69,0.6155,0.7452,0.7185,0.6713,0.6021,0.6702,0.6873,0.7686,0.74,0.4314,0.7248,0.813,0.8562,0.7014,0.5122,0.7186,0.7353,0.8223,0.7664,0.5057,0.7539,0.7944,0.8182,0.4761,0.6615568995475769,0.7483740448951721,0.6675,0.6987,0.5483,0.6966,0.755,0.7968
44,0.615,0.6856,0.6148,0.7431,0.7188,0.6704,0.616,0.6649,0.7033,0.7596,0.7714,0.3792,0.7501,0.8176,0.8847,0.7023,0.5062,0.7222,0.7291,0.8259,0.7138,0.5433,0.6993,0.7557,0.7819,0.472,0.6595612168312073,0.7482942342758179,0.6755,0.6946,0.5461,0.6903,0.7498,0.7942
45,0.6071,0.7035,0.6081,0.7363,0.7067,0.675,0.6299,0.667,0.7236,0.7553,0.7633,0.3866,0.7422,0.8155,0.8808,0.6979,0.5057,0.724,0.7215,0.8255,0.7144,0.5438,0.7007,0.7562,0.7814,0.4786,0.6601762175559998,0.7490862607955933,0.6835,0.6915,0.5539,0.6884,0.7506,0.7899
46,0.6092,0.7,0.611,0.7415,0.7108,0.6578,0.6124,0.6544,0.6825,0.7646,0.7781,0.3625,0.7586,0.812,0.8935,0.7004,0.508,0.7202,0.7312,0.824,0.7107,0.5598,0.6961,0.7599,0.7736,0.4764,0.6623875498771667,0.7472508549690247,0.6916,0.6912,0.5485,0.6881,0.7454,0.7933
47,0.6156,0.6833,0.6161,0.7467,0.7202,0.6845,0.6071,0.6827,0.707,0.7627,0.7584,0.3913,0.738,0.8174,0.8769,0.7029,0.507,0.7194,0.7344,0.8239,0.7113,0.557,0.696,0.7583,0.7755,0.4809,0.6558363437652588,0.750169575214386,0.6997,0.6945,0.5491,0.6904,0.7528,0.7918
48,0.61,0.6975,0.6115,0.7425,0.7117,0.6906,0.6125,0.6845,0.7195,0.7642,0.7806,0.3683,0.758,0.8311,0.8892,0.7007,0.5063,0.7199,0.7319,0.8234,0.7653,0.5053,0.7615,0.7824,0.8151,0.4748,0.6475031971931458,0.755085289478302,0.7077,0.7094,0.538,0.7071,0.7615,0.8007
49,0.6101,0.6965,0.6119,0.7428,0.7124,0.6439,0.637,0.6421,0.6783,0.747,0.7983,0.3386,0.776,0.837,0.904,0.6991,0.5065,0.7193,0.7299,0.8225,0.767,0.5041,0.7634,0.784,0.8161,0.4801,0.648770809173584,0.7538224458694458,0.7158,0.7037,0.5365,0.7025,0.7544,0.8004
50,0.6116,0.6917,0.6133,0.7446,0.7149,0.6751,0.6052,0.6682,0.7043,0.7656,0.7477,0.4033,0.7291,0.8015,0.8686,0.7001,0.5049,0.7192,0.7314,0.823,0.7748,0.495,0.7659,0.7977,0.8225,0.478,0.6499541997909546,0.7527291774749756,0.724,0.7019,0.54,0.6991,0.7559,0.7989
51,0.6138,0.6859,0.6146,0.746,0.7174,0.6864,0.5982,0.6805,0.7186,0.7678,0.7911,0.3588,0.7654,0.8579,0.8929,0.703,0.5027,0.7204,0.7331,0.8246,0.7246,0.5282,0.7088,0.7728,0.7908,0.4715,0.6508182883262634,0.7535391449928284,0.732,0.7038,0.5348,0.6979,0.7657,0.7987
52,0.6159,0.6784,0.6152,0.7446,0.7198,0.7054,0.5829,0.7146,0.7175,0.7744,0.7592,0.3804,0.7389,0.8054,0.8802,0.7039,0.4983,0.7236,0.7286,0.8258,0.7888,0.4642,0.7813,0.8057,0.8384,0.4709,0.6466960310935974,0.7541636228561401,0.7399,0.7146,0.5208,0.7147,0.7604,0.8077
53,0.6123,0.6901,0.6136,0.7454,0.7156,0.659,0.6098,0.6629,0.6827,0.7643,0.805,0.3316,0.7808,0.8489,0.9061,0.702,0.5021,0.7204,0.7322,0.823,0.7787,0.4754,0.7726,0.7957,0.8305,0.4742,0.6447484493255615,0.7552468776702881,0.7479,0.7114,0.5218,0.7101,0.761,0.8079
54,0.6128,0.6868,0.6135,0.7455,0.716,0.7101,0.5803,0.7183,0.7236,0.7774,0.7904,0.3537,0.7664,0.8389,0.8937,0.7047,0.5002,0.7208,0.734,0.8239,0.7198,0.5278,0.7054,0.7615,0.7877,0.4756,0.6432725191116333,0.7564040422439575,0.756,0.7076,0.5298,0.7049,0.7607,0.7997
55,0.6126,0.6864,0.614,0.7461,0.7164,0.6445,0.6421,0.6428,0.6813,0.7414,0.7694,0.37,0.7483,0.8157,0.8843,0.7042,0.502,0.7206,0.7348,0.8243,0.7202,0.5396,0.7049,0.7675,0.7829,0.4705,0.6427875757217407,0.755763590335846,0.764,0.6902,0.548,0.6861,0.7491,0.7899
56,0.6127,0.6862,0.6139,0.7455,0.7164,0.6761,0.6008,0.6903,0.687,0.7683,0.7841,0.3404,0.7678,0.8088,0.9,0.7038,0.5004,0.7216,0.7325,0.8246,0.7312,0.5136,0.715,0.7788,0.7963,0.4727,0.640808641910553,0.7555840611457825,0.7719,0.7016,0.5283,0.7017,0.7505,0.8011
57,0.6124,0.6856,0.6145,0.7473,0.7168,0.6729,0.6206,0.6719,0.7072,0.7565,0.7804,0.3627,0.757,0.847,0.8887,0.7036,0.5047,0.7199,0.7374,0.822,0.7801,0.4671,0.7736,0.7967,0.8325,0.4788,0.6377030611038208,0.7583371996879578,0.7801,0.7099,0.5281,0.7074,0.7671,0.8033
58,0.6102,0.6894,0.6124,0.7446,0.7136,0.6528,0.643,0.6526,0.6892,0.7429,0.7738,0.3564,0.753,0.8144,0.8907,0.7019,0.5031,0.7222,0.7329,0.822,0.7319,0.5099,0.7161,0.7788,0.7976,0.4705,0.6361216306686401,0.7581496834754944,0.7881,0.6941,0.5404,0.6913,0.752,0.7934
59,0.6112,0.685,0.6122,0.7433,0.7146,0.6885,0.6065,0.7029,0.7026,0.7637,0.8089,0.3205,0.7887,0.8395,0.9102,0.7046,0.4995,0.7246,0.7308,0.823,0.7208,0.5312,0.7073,0.7573,0.7852,0.4727,0.6414079070091248,0.756467878818512,0.7961,0.7068,0.5285,0.7071,0.7547,0.7993
60,0.6132,0.6819,0.6152,0.7486,0.7184,0.6587,0.6366,0.6477,0.742,0.7422,0.7838,0.3522,0.7609,0.829,0.8939,0.7063,0.5028,0.7199,0.7394,0.8225,0.7895,0.4521,0.7797,0.8081,0.8413,0.471,0.6360469460487366,0.7592708468437195,0.8041,0.7103,0.5251,0.7047,0.7734,0.8037
61,0.6098,0.6909,0.6123,0.7461,0.7135,0.6852,0.6097,0.678,0.7428,0.7638,0.7624,0.3707,0.7422,0.8059,0.884,0.7031,0.5022,0.7206,0.7362,0.8224,0.7259,0.5145,0.7109,0.7689,0.7929,0.475,0.6332269310951233,0.7611801028251648,0.8121,0.6973,0.5376,0.6928,0.76,0.7953
62,0.6083,0.6955,0.6112,0.7454,0.7115,0.7058,0.5957,0.7058,0.7371,0.7699,0.7716,0.3747,0.7487,0.8309,0.8831,0.7054,0.5018,0.7208,0.7401,0.8235,0.7767,0.4765,0.776,0.787,0.8263,0.477,0.6360625624656677,0.7584568858146667,0.8202,0.7136,0.5288,0.7125,0.7681,0.8029
63,0.6089,0.6924,0.6115,0.7453,0.7124,0.689,0.6001,0.6866,0.722,0.7637,0.8041,0.3269,0.7829,0.8382,0.9058,0.7047,0.4998,0.721,0.7383,0.8231,0.7927,0.4478,0.7842,0.8102,0.8433,0.4769,0.633048951625824,0.7602463960647583,0.8283,0.7199,0.5134,0.7172,0.7708,0.8097
64,0.6073,0.6965,0.6094,0.7427,0.7094,0.6459,0.6309,0.6418,0.7001,0.7461,0.7939,0.3435,0.7697,0.8412,0.8986,0.7057,0.4954,0.7242,0.7356,0.8251,0.7225,0.5266,0.7094,0.759,0.7873,0.4856,0.6328065991401672,0.7599890828132629,0.8365,0.6951,0.5386,0.6909,0.7557,0.7933
65,0.6066,0.6976,0.6093,0.7437,0.7086,0.6797,0.5974,0.6742,0.7123,0.766,0.7773,0.3655,0.7539,0.8297,0.8875,0.706,0.4961,0.7237,0.7389,0.8249,0.7319,0.5064,0.7167,0.7744,0.798,0.4723,0.6295713782310486,0.7618584036827087,0.8445,0.7003,0.5326,0.6956,0.7598,0.797
66,0.6088,0.6916,0.6107,0.7453,0.7115,0.6844,0.6082,0.6805,0.7239,0.7581,0.7773,0.3481,0.7606,0.8033,0.8944,0.7078,0.4933,0.7249,0.739,0.8261,0.7305,0.5165,0.7152,0.7723,0.7937,0.4777,0.6294164061546326,0.7619501948356628,0.8525,0.7018,0.5315,0.6984,0.7568,0.7968
67,0.6068,0.6992,0.6094,0.7445,0.7088,0.7187,0.5792,0.7194,0.7492,0.777,0.8064,0.3164,0.7882,0.8328,0.9103,0.7075,0.4918,0.7252,0.74,0.8261,0.7227,0.5264,0.7095,0.7612,0.7869,0.4771,0.6247837543487549,0.7645856142044067,0.8606,0.7124,0.5226,0.7103,0.7655,0.8018
68,0.6082,0.694,0.6105,0.7454,0.7111,0.682,0.5901,0.6762,0.7279,0.766,0.7784,0.3537,0.7581,0.8147,0.8916,0.7096,0.49,0.7259,0.7412,0.8268,0.7908,0.4489,0.7876,0.8023,0.8407,0.4822,0.6272953748703003,0.7627920508384705,0.8688,0.7138,0.5153,0.7117,0.7663,0.8072
69,0.6088,0.6914,0.6102,0.7444,0.7112,0.6815,0.6132,0.6675,0.7484,0.7533,0.807,0.3236,0.7838,0.8458,0.9063,0.7087,0.4857,0.7279,0.7358,0.827,0.7295,0.5184,0.7161,0.7657,0.7922,0.4755,0.62480628490448,0.7643282413482666,0.8768,0.7071,0.5265,0.7011,0.768,0.798
70,0.6067,0.7007,0.6101,0.746,0.7093,0.677,0.6193,0.6646,0.7422,0.7562,0.8099,0.3302,0.7839,0.8605,0.9044,0.71,0.4904,0.7253,0.7458,0.8268,0.7326,0.5153,0.7167,0.78,0.7945,0.4851,0.6268413066864014,0.7641586661338806,0.885,0.7072,0.5312,0.7001,0.7749,0.7982
71,0.6073,0.698,0.6104,0.7463,0.7101,0.6675,0.6002,0.6569,0.7276,0.7574,0.796,0.3506,0.7699,0.8586,0.8941,0.7124,0.4883,0.727,0.747,0.8272,0.7411,0.4929,0.7245,0.7885,0.8066,0.4732,0.6236206889152527,0.7662354707717896,0.893,0.7049,0.526,0.6977,0.7736,0.7991
