epoch,Alessandro-cleaned-data_val_dice,Alessandro-cleaned-data_val_loss,Alessandro-cleaned-data_val_precision,Alessandro-cleaned-data_val_recall,Alessandro-cleaned-data_val_sparse_categorical_accuracy,Antoine-cleaned-data_val_dice,Antoine-cleaned-data_val_loss,Antoine-cleaned-data_val_precision,Antoine-cleaned-data_val_recall,Antoine-cleaned-data_val_sparse_categorical_accuracy,Kornum-cleaned-data_v2_val_dice,Kornum-cleaned-data_v2_val_loss,Kornum-cleaned-data_v2_val_precision,Kornum-cleaned-data_v2_val_recall,Kornum-cleaned-data_v2_val_sparse_categorical_accuracy,Maiken-cleaned-data_val_dice,Maiken-cleaned-data_val_loss,Maiken-cleaned-data_val_precision,Maiken-cleaned-data_val_recall,Maiken-cleaned-data_val_sparse_categorical_accuracy,Sebastian-cleaned-data_val_dice,Sebastian-cleaned-data_val_loss,Sebastian-cleaned-data_val_precision,Sebastian-cleaned-data_val_recall,Sebastian-cleaned-data_val_sparse_categorical_accuracy,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
10,0.7428,0.5507,0.7241,0.7812,0.8696,0.493,0.8267,0.5745,0.6441,0.5786,0.6011,0.6486,0.6029,0.6083,0.7728,0.6702,0.5356,0.6844,0.6612,0.8467,0.661,0.7275,0.6526,0.7021,0.7309,0.514,0.8084846138954163,0.6422269940376282,0.2382,0.6336,0.6578,0.6477,0.6794,0.7597
11,0.745,0.5277,0.7271,0.7794,0.8729,0.5154,0.7675,0.5842,0.6279,0.6189,0.6143,0.6314,0.6146,0.6298,0.7772,0.6705,0.5175,0.6869,0.6611,0.849,0.7079,0.6929,0.6919,0.7565,0.7616,0.4855,0.7898750305175781,0.6495926380157471,0.2464,0.6506,0.6274,0.6609,0.6909,0.7759
12,0.7413,0.5171,0.7219,0.7861,0.8674,0.4672,0.8685,0.5457,0.5971,0.5569,0.5887,0.6322,0.5932,0.5998,0.7581,0.6738,0.4986,0.6855,0.6654,0.8478,0.7021,0.6361,0.7073,0.6979,0.7879,0.4665,0.7787587642669678,0.6549572348594666,0.2543,0.6346,0.6305,0.6507,0.6693,0.7636
13,0.7422,0.5043,0.7231,0.7853,0.869,0.4903,0.8114,0.5742,0.6238,0.5887,0.6211,0.5949,0.6205,0.6364,0.7763,0.674,0.4896,0.6864,0.6656,0.8492,0.6889,0.6552,0.678,0.7242,0.763,0.4498,0.7718896865844727,0.6581751704216003,0.2619,0.6433,0.6111,0.6564,0.6871,0.7692
14,0.7399,0.4983,0.7205,0.7876,0.866,0.4923,0.8347,0.5674,0.616,0.5801,0.5946,0.6117,0.5976,0.6106,0.7549,0.6771,0.4799,0.6872,0.6695,0.8497,0.7016,0.6287,0.725,0.6868,0.7879,0.4339,0.7671595811843872,0.6586360335350037,0.2692,0.6411,0.6107,0.6595,0.6741,0.7677
15,0.7397,0.4919,0.7203,0.7882,0.8658,0.5266,0.7634,0.5898,0.6489,0.622,0.6163,0.5654,0.617,0.6306,0.781,0.6782,0.4742,0.6882,0.6708,0.8499,0.725,0.6481,0.7065,0.7674,0.776,0.4286,0.7579459547996521,0.6638909578323364,0.2765,0.6572,0.5886,0.6644,0.7012,0.7789
16,0.7401,0.4872,0.7206,0.7885,0.8657,0.5313,0.7517,0.5858,0.6318,0.6329,0.6199,0.5952,0.6182,0.6415,0.7722,0.6768,0.4703,0.687,0.6697,0.8496,0.7031,0.6152,0.7301,0.6869,0.7903,0.4276,0.7582768201828003,0.6639228463172913,0.2837,0.6542,0.5839,0.6683,0.6837,0.7821
17,0.7357,0.4887,0.7163,0.7926,0.8598,0.5271,0.7776,0.5994,0.678,0.6106,0.5899,0.5886,0.5947,0.6041,0.7563,0.6802,0.4642,0.687,0.6744,0.8492,0.7484,0.5619,0.7396,0.7639,0.8128,0.4071,0.757754921913147,0.6629891991615295,0.2906,0.6563,0.5762,0.6674,0.7026,0.7777
18,0.7376,0.4834,0.7182,0.7921,0.8623,0.5469,0.7456,0.6002,0.6847,0.6409,0.6143,0.5839,0.6144,0.6294,0.7667,0.6791,0.4676,0.6852,0.6745,0.8485,0.7299,0.6055,0.7138,0.7887,0.7848,0.4093,0.7501142621040344,0.668022632598877,0.2976,0.6616,0.5772,0.6664,0.7139,0.7806
19,0.7337,0.4847,0.7148,0.7941,0.8577,0.5209,0.7415,0.5731,0.6116,0.633,0.6089,0.5718,0.6104,0.6252,0.7641,0.682,0.4635,0.6868,0.678,0.8484,0.7289,0.6015,0.7135,0.7888,0.7845,0.4128,0.7492789030075073,0.6673343181610107,0.3046,0.6549,0.5726,0.6597,0.6995,0.7775
20,0.7349,0.4801,0.7157,0.7932,0.8591,0.5177,0.776,0.5633,0.6088,0.6266,0.6206,0.5875,0.6187,0.6415,0.7629,0.6797,0.4586,0.6867,0.674,0.8486,0.733,0.617,0.7144,0.7728,0.784,0.3981,0.7432114481925964,0.6715956926345825,0.3113,0.6572,0.5838,0.6598,0.6981,0.7762
21,0.736,0.4778,0.7166,0.7944,0.8595,0.518,0.7689,0.5807,0.6379,0.6205,0.6163,0.5893,0.6146,0.6325,0.7685,0.6819,0.4565,0.6889,0.6762,0.8489,0.6973,0.6345,0.6855,0.7169,0.7675,0.405,0.7459665536880493,0.6702490448951721,0.3182,0.6499,0.5854,0.6573,0.6916,0.773
22,0.7353,0.4787,0.716,0.7954,0.8583,0.5457,0.7286,0.5876,0.6441,0.6507,0.6016,0.5759,0.6039,0.6172,0.7621,0.6844,0.4578,0.6904,0.6797,0.8495,0.7099,0.5659,0.7114,0.7093,0.7989,0.4068,0.750964879989624,0.6679049134254456,0.3251,0.6554,0.5614,0.6619,0.6891,0.7839
23,0.7327,0.4784,0.7137,0.7969,0.8549,0.5204,0.7679,0.5976,0.6716,0.6146,0.6098,0.5865,0.6103,0.6305,0.7642,0.6828,0.4522,0.6881,0.6782,0.8485,0.7016,0.5837,0.7147,0.6919,0.7922,0.4003,0.7431049942970276,0.6733154058456421,0.332,0.6495,0.5737,0.6649,0.6938,0.7749
24,0.7368,0.4737,0.7169,0.7966,0.8586,0.5402,0.7359,0.5955,0.6593,0.6429,0.6065,0.5782,0.607,0.6222,0.7653,0.6825,0.4473,0.6913,0.6754,0.8494,0.7082,0.5578,0.713,0.7059,0.798,0.3966,0.7399106621742249,0.6755398511886597,0.3387,0.6548,0.5586,0.6647,0.6919,0.7828
25,0.7346,0.4745,0.7152,0.7974,0.8564,0.5374,0.7256,0.5858,0.6284,0.6494,0.6151,0.5705,0.6142,0.6309,0.7677,0.6845,0.4501,0.6908,0.6793,0.8494,0.7508,0.5381,0.7422,0.7649,0.8145,0.4022,0.7374405264854431,0.6746281385421753,0.3455,0.6645,0.5518,0.6696,0.7002,0.7875
26,0.7347,0.4737,0.7151,0.7978,0.856,0.5309,0.788,0.5949,0.6764,0.6159,0.6372,0.549,0.6338,0.6677,0.7771,0.6851,0.4474,0.6919,0.6794,0.8497,0.6959,0.6148,0.684,0.7195,0.7702,0.412,0.7411762475967407,0.673923909664154,0.3525,0.6568,0.5746,0.6639,0.7082,0.7738
27,0.7375,0.4714,0.7176,0.7975,0.8587,0.5621,0.7111,0.6014,0.6725,0.6631,0.6157,0.565,0.6164,0.6322,0.7733,0.6849,0.4513,0.6917,0.6796,0.8494,0.7004,0.6251,0.6889,0.7184,0.7687,0.3961,0.7393010258674622,0.6735607981681824,0.3592,0.6601,0.5648,0.6632,0.7,0.7826
28,0.7383,0.4711,0.7183,0.7991,0.8592,0.5544,0.7309,0.6009,0.6799,0.6502,0.6264,0.5576,0.6249,0.652,0.7748,0.6848,0.451,0.6923,0.6789,0.8489,0.733,0.5919,0.7147,0.7756,0.7876,0.3973,0.74090975522995,0.6737543344497681,0.3659,0.6674,0.5605,0.6702,0.7171,0.7841
29,0.7371,0.4709,0.7172,0.7991,0.8579,0.5383,0.7532,0.583,0.6386,0.636,0.6158,0.5744,0.6145,0.6339,0.7663,0.6865,0.4491,0.6937,0.6809,0.8505,0.7089,0.584,0.7406,0.6904,0.7928,0.3974,0.7373764514923096,0.6758750081062317,0.3727,0.6573,0.5663,0.6698,0.6886,0.7807
30,0.7345,0.4719,0.7152,0.7999,0.8553,0.5409,0.7486,0.6042,0.6667,0.6294,0.6303,0.5699,0.6282,0.6555,0.7714,0.6867,0.4484,0.6926,0.6819,0.8501,0.7376,0.5691,0.7206,0.7952,0.7925,0.4049,0.73854660987854,0.6744824647903442,0.3795,0.666,0.5616,0.6722,0.7198,0.7797
31,0.7296,0.4768,0.7115,0.8024,0.8494,0.5022,0.8194,0.5591,0.6086,0.5999,0.6124,0.5742,0.6151,0.6356,0.761,0.6871,0.4472,0.69,0.6843,0.8487,0.7113,0.5549,0.7117,0.7131,0.7977,0.3952,0.7312267422676086,0.680292010307312,0.3862,0.6485,0.5745,0.6575,0.6888,0.7713
32,0.7335,0.4734,0.7144,0.801,0.8537,0.5339,0.7511,0.5908,0.631,0.6352,0.6139,0.5817,0.6125,0.6284,0.7628,0.6879,0.4494,0.6926,0.6841,0.8504,0.7445,0.5557,0.7424,0.7468,0.8069,0.4004,0.7398931980133057,0.6741892099380493,0.393,0.6627,0.5623,0.6705,0.6983,0.7818
33,0.7318,0.474,0.7131,0.8017,0.8518,0.5592,0.7118,0.6039,0.6854,0.6567,0.6159,0.5734,0.6154,0.637,0.7643,0.689,0.4469,0.6932,0.6852,0.8506,0.7036,0.5894,0.6912,0.7398,0.7754,0.3977,0.7354592084884644,0.675665557384491,0.3998,0.6599,0.5591,0.6634,0.7098,0.7798
34,0.7293,0.4755,0.7114,0.8019,0.8491,0.5525,0.7363,0.5929,0.6689,0.648,0.6163,0.5793,0.6158,0.639,0.7578,0.6895,0.4498,0.6912,0.6879,0.8496,0.7034,0.5753,0.7144,0.6949,0.792,0.3977,0.732379674911499,0.6804875135421753,0.4065,0.6582,0.5632,0.6651,0.6985,0.7793
35,0.7295,0.4746,0.7114,0.8022,0.849,0.5078,0.811,0.5629,0.618,0.6015,0.6194,0.5767,0.6182,0.6485,0.752,0.6898,0.4469,0.6916,0.6881,0.8489,0.7342,0.5997,0.7147,0.776,0.7825,0.3904,0.7339515686035156,0.6781752705574036,0.4133,0.6561,0.5818,0.6598,0.7066,0.7668
36,0.7349,0.47,0.7155,0.8028,0.8543,0.5464,0.7499,0.5949,0.6683,0.6394,0.6226,0.556,0.6217,0.6437,0.7706,0.6908,0.4457,0.6952,0.687,0.8512,0.7042,0.6107,0.6925,0.7223,0.7721,0.3984,0.7319052219390869,0.6787099242210388,0.4201,0.6598,0.5665,0.664,0.7048,0.7775
37,0.7337,0.4714,0.7146,0.8036,0.8528,0.555,0.7294,0.5946,0.6645,0.6521,0.6134,0.5581,0.6138,0.6324,0.7643,0.6896,0.4455,0.6935,0.6863,0.8505,0.7541,0.5567,0.7619,0.7472,0.8082,0.4035,0.7327478528022766,0.6783608198165894,0.4269,0.6692,0.5522,0.6757,0.7068,0.7856
38,0.7321,0.4724,0.7134,0.805,0.8508,0.5397,0.7378,0.5756,0.6271,0.6471,0.624,0.5749,0.621,0.6508,0.7626,0.6905,0.4438,0.6938,0.6874,0.8492,0.7581,0.5358,0.7521,0.7677,0.8139,0.4078,0.7288240790367126,0.6827359199523926,0.4338,0.6689,0.5529,0.6712,0.7076,0.7847
39,0.7346,0.47,0.7151,0.8049,0.853,0.5461,0.7318,0.5985,0.6558,0.6439,0.6316,0.5601,0.6287,0.659,0.7685,0.691,0.4405,0.6958,0.6868,0.8495,0.7581,0.5338,0.7533,0.7662,0.8142,0.3951,0.7316020727157593,0.6785603165626526,0.4405,0.6723,0.5472,0.6783,0.7145,0.7858
40,0.7279,0.4771,0.7104,0.8055,0.8462,0.5551,0.7124,0.6225,0.703,0.6433,0.613,0.5828,0.6171,0.6396,0.7512,0.6913,0.445,0.6925,0.6902,0.8484,0.7003,0.5902,0.6884,0.7396,0.7717,0.3993,0.7318906188011169,0.6797612905502319,0.4473,0.6575,0.5615,0.6662,0.7156,0.7722
41,0.7311,0.4745,0.7126,0.8059,0.8491,0.5671,0.6775,0.6149,0.6969,0.6646,0.6222,0.5697,0.6237,0.6493,0.7636,0.6932,0.4453,0.6954,0.6912,0.8499,0.7116,0.5764,0.7393,0.6944,0.7928,0.3994,0.7312987446784973,0.6797593235969543,0.4541,0.665,0.5487,0.6772,0.7075,0.784
42,0.7277,0.477,0.7104,0.8061,0.8455,0.5659,0.6949,0.6013,0.6824,0.6642,0.623,0.5724,0.6217,0.6485,0.7568,0.6924,0.4474,0.6927,0.6921,0.8493,0.7464,0.535,0.7345,0.7668,0.8091,0.3969,0.7246797680854797,0.6834102272987366,0.4608,0.6711,0.5453,0.6721,0.7192,0.785
43,0.7317,0.4725,0.7131,0.8066,0.8495,0.551,0.7384,0.5874,0.6513,0.6496,0.623,0.561,0.6235,0.648,0.7631,0.6925,0.4427,0.6953,0.6898,0.8493,0.7042,0.6067,0.6922,0.7235,0.7719,0.4076,0.730404257774353,0.680296003818512,0.4677,0.6605,0.5643,0.6623,0.7038,0.7767
44,0.7354,0.4679,0.7158,0.806,0.8534,0.5638,0.7122,0.601,0.668,0.6648,0.6094,0.575,0.6088,0.6209,0.7632,0.6926,0.4405,0.6975,0.6882,0.8502,0.7058,0.603,0.6945,0.7229,0.7737,0.4048,0.7259067893028259,0.6813992261886597,0.4746,0.6614,0.5597,0.6635,0.7012,0.7811
45,0.7364,0.4669,0.7166,0.8071,0.854,0.5611,0.6956,0.6075,0.6761,0.6642,0.6135,0.5727,0.6142,0.6315,0.757,0.6936,0.4394,0.6986,0.6892,0.8503,0.719,0.5506,0.7294,0.7112,0.7996,0.394,0.7230710983276367,0.6850441098213196,0.4813,0.6647,0.545,0.6733,0.703,0.785
46,0.7309,0.4719,0.7125,0.8078,0.8481,0.5617,0.6879,0.6047,0.6655,0.6692,0.6274,0.5676,0.6273,0.6618,0.7589,0.693,0.4412,0.6954,0.6908,0.8498,0.71,0.587,0.6958,0.7433,0.7763,0.3995,0.7219929695129395,0.6850062012672424,0.488,0.6646,0.5511,0.6671,0.7138,0.7805
47,0.7307,0.4718,0.7124,0.8078,0.8479,0.5412,0.7572,0.5921,0.6757,0.6311,0.6179,0.571,0.6157,0.6322,0.7659,0.6926,0.4417,0.6944,0.6909,0.8496,0.7415,0.5679,0.7222,0.7977,0.7912,0.3979,0.7244600653648376,0.6840206980705261,0.4948,0.6648,0.5619,0.6674,0.7209,0.7771
48,0.729,0.4725,0.7113,0.8086,0.8462,0.5523,0.7259,0.5907,0.6639,0.6505,0.6255,0.5586,0.6245,0.6516,0.7671,0.6912,0.4382,0.693,0.6894,0.8489,0.7542,0.5504,0.7597,0.7496,0.8076,0.4002,0.7207250595092773,0.6856785416603088,0.5016,0.6704,0.5491,0.6758,0.7126,0.7841
49,0.7348,0.4665,0.7154,0.8086,0.8521,0.5441,0.7445,0.5891,0.6593,0.639,0.6242,0.5533,0.6225,0.6449,0.7658,0.6924,0.4369,0.6968,0.6884,0.8503,0.749,0.524,0.7402,0.7655,0.8131,0.4013,0.7268528938293457,0.6811398863792419,0.5084,0.6689,0.545,0.6728,0.7133,0.7841
50,0.7284,0.4731,0.7109,0.8088,0.8455,0.5212,0.772,0.5712,0.6216,0.6237,0.62,0.5567,0.623,0.6475,0.7646,0.6909,0.4392,0.6922,0.6897,0.8489,0.7411,0.5644,0.7227,0.7984,0.7919,0.3979,0.721656084060669,0.6843578219413757,0.5151,0.6603,0.5611,0.664,0.7132,0.7749
51,0.7359,0.4641,0.7163,0.8088,0.8531,0.56,0.71,0.6105,0.7,0.6556,0.6207,0.5608,0.622,0.6448,0.7632,0.6933,0.4372,0.6974,0.6895,0.851,0.76,0.5267,0.755,0.7681,0.8159,0.401,0.7191733121871948,0.6873643398284912,0.5219,0.674,0.5398,0.6802,0.7222,0.7878
52,0.7316,0.4694,0.7131,0.8094,0.8484,0.569,0.6965,0.6197,0.7127,0.6601,0.6186,0.5726,0.6174,0.641,0.7602,0.6922,0.4382,0.6942,0.6902,0.8498,0.71,0.5455,0.7099,0.7126,0.796,0.3923,0.7231261730194092,0.6848845481872559,0.5287,0.6643,0.5444,0.6709,0.7132,0.7829
53,0.7351,0.4648,0.7157,0.8088,0.8521,0.559,0.7186,0.5928,0.6614,0.6571,0.6235,0.5707,0.6247,0.6519,0.7569,0.6913,0.4373,0.695,0.688,0.8496,0.7148,0.5762,0.7007,0.7458,0.7813,0.3989,0.7188152074813843,0.6876536011695862,0.5354,0.6647,0.5535,0.6658,0.7112,0.7794
54,0.7394,0.4595,0.719,0.808,0.8567,0.5815,0.6888,0.6215,0.7163,0.6713,0.6261,0.565,0.6231,0.6452,0.7738,0.6923,0.4345,0.6986,0.687,0.8515,0.7118,0.5639,0.7481,0.6914,0.7947,0.4045,0.7236581444740295,0.6828874945640564,0.5423,0.6702,0.5423,0.6821,0.7096,0.7896
55,0.7314,0.47,0.7131,0.809,0.8482,0.573,0.7075,0.6066,0.6967,0.6638,0.6179,0.5548,0.6188,0.6411,0.7616,0.692,0.4418,0.6928,0.6913,0.8491,0.7057,0.6007,0.6932,0.7256,0.7718,0.404,0.7223427891731262,0.6846770644187927,0.5492,0.664,0.555,0.6649,0.7127,0.7789
56,0.7311,0.4692,0.7127,0.81,0.8476,0.5592,0.6953,0.6083,0.6873,0.6564,0.6284,0.5681,0.6287,0.6617,0.7615,0.6924,0.4367,0.6937,0.6912,0.8501,0.7099,0.545,0.7096,0.713,0.7957,0.3941,0.7207841873168945,0.6850162148475647,0.5559,0.6642,0.5429,0.6706,0.7126,0.7823
57,0.7334,0.4665,0.7144,0.8107,0.8499,0.5896,0.6648,0.6215,0.7072,0.6859,0.6171,0.5738,0.6185,0.6406,0.7599,0.6919,0.4351,0.6947,0.6894,0.8501,0.7142,0.5646,0.7444,0.6957,0.794,0.4089,0.718870997428894,0.6862331628799438,0.5628,0.6692,0.541,0.6787,0.7087,0.788
58,0.7311,0.4674,0.7128,0.8108,0.8476,0.5632,0.6952,0.6032,0.6794,0.6648,0.6129,0.5658,0.6137,0.6332,0.7572,0.693,0.4329,0.6952,0.691,0.8496,0.7079,0.5916,0.6959,0.7277,0.7749,0.3976,0.716863214969635,0.687110960483551,0.5696,0.6616,0.5506,0.6642,0.7084,0.7788
59,0.7361,0.4619,0.7163,0.8111,0.8524,0.5611,0.6967,0.5974,0.6528,0.669,0.6386,0.5523,0.6353,0.6772,0.7657,0.6901,0.4303,0.6948,0.6858,0.8501,0.7119,0.5626,0.7453,0.6921,0.7918,0.3974,0.7130104303359985,0.6898601055145264,0.5764,0.6676,0.5408,0.6778,0.7038,0.7858
60,0.7298,0.4686,0.7119,0.8113,0.8459,0.5435,0.7393,0.5921,0.6653,0.6378,0.6238,0.5525,0.6237,0.651,0.7635,0.6936,0.4326,0.6949,0.6924,0.8505,0.6979,0.5903,0.6853,0.7244,0.7702,0.3993,0.7212122678756714,0.6855767965316772,0.5832,0.6577,0.5567,0.6616,0.7089,0.7736
61,0.7337,0.4634,0.7146,0.8106,0.8501,0.5759,0.6875,0.6157,0.7055,0.6701,0.6331,0.5658,0.6286,0.6587,0.763,0.6898,0.4323,0.6924,0.6872,0.8497,0.7153,0.5606,0.7458,0.6967,0.7949,0.3961,0.7178016901016235,0.688270092010498,0.5899,0.6696,0.5419,0.6794,0.7117,0.7856
62,0.7286,0.4693,0.7112,0.8114,0.8447,0.5164,0.782,0.5625,0.6174,0.6164,0.631,0.5594,0.6274,0.6551,0.7647,0.6942,0.4351,0.6942,0.6943,0.8499,0.7578,0.5446,0.7616,0.7544,0.8085,0.3983,0.7161354422569275,0.6876915097236633,0.5967,0.6656,0.5581,0.6714,0.7065,0.7768
63,0.7307,0.4663,0.7127,0.8117,0.8468,0.5771,0.6787,0.6111,0.6834,0.6785,0.6146,0.5617,0.6178,0.6396,0.7571,0.6925,0.4336,0.6927,0.6922,0.8495,0.7439,0.5538,0.7252,0.8007,0.7945,0.4004,0.7133968472480774,0.6901374459266663,0.6035,0.6718,0.5388,0.6719,0.7255,0.7853
64,0.7346,0.4625,0.7154,0.812,0.8505,0.5578,0.7286,0.5916,0.6648,0.653,0.6169,0.5669,0.6164,0.6372,0.7572,0.6911,0.4316,0.6936,0.6887,0.8496,0.7084,0.5895,0.6965,0.727,0.7753,0.4529,0.712785542011261,0.6899439096450806,0.6111,0.6618,0.5558,0.6627,0.7059,0.7771
65,0.7312,0.4661,0.713,0.8134,0.8467,0.5503,0.7075,0.5956,0.6504,0.6606,0.6281,0.5615,0.6283,0.6594,0.7643,0.6937,0.4302,0.6949,0.6927,0.8496,0.7361,0.5491,0.7211,0.799,0.7922,0.4428,0.7132769227027893,0.6892616152763367,0.6186,0.6679,0.5429,0.6706,0.723,0.7827
66,0.7313,0.4666,0.7131,0.8136,0.8467,0.549,0.7295,0.5843,0.6385,0.6525,0.6222,0.5852,0.6193,0.6426,0.7532,0.6934,0.4315,0.6942,0.6926,0.8498,0.716,0.5611,0.7435,0.6983,0.7929,0.4225,0.7170109748840332,0.6875877976417542,0.6258,0.6624,0.5548,0.6709,0.6971,0.779
67,0.7299,0.4675,0.7123,0.8129,0.8454,0.5532,0.7316,0.5855,0.6414,0.6561,0.6267,0.5804,0.624,0.6544,0.7529,0.6945,0.4345,0.6941,0.695,0.8497,0.7419,0.5596,0.7227,0.8004,0.7914,0.4035,0.7136106491088867,0.6899498701095581,0.6326,0.6692,0.5547,0.6677,0.7208,0.7791
68,0.7354,0.4616,0.716,0.8132,0.851,0.5635,0.7006,0.6009,0.6715,0.6661,0.6283,0.5579,0.6251,0.6541,0.763,0.6934,0.4316,0.6961,0.6909,0.8504,0.7218,0.5414,0.7303,0.7159,0.7997,0.4067,0.718421459197998,0.6874381303787231,0.6395,0.6685,0.5386,0.6737,0.7091,0.786
69,0.734,0.4637,0.7149,0.8141,0.8494,0.5445,0.7585,0.5832,0.6741,0.6327,0.624,0.5658,0.6237,0.6533,0.7529,0.6939,0.4305,0.6965,0.6913,0.8508,0.707,0.5638,0.6955,0.745,0.7791,0.4086,0.7164045572280884,0.6872446537017822,0.6465,0.6607,0.5565,0.6628,0.7156,0.773
70,0.7337,0.4646,0.7148,0.8147,0.8488,0.5606,0.7132,0.6054,0.6798,0.658,0.6372,0.5555,0.6349,0.67,0.7709,0.6939,0.433,0.6952,0.6925,0.8498,0.7224,0.5411,0.7298,0.7174,0.7998,0.4083,0.7194609045982361,0.6871947646141052,0.6534,0.6696,0.5415,0.676,0.7149,0.7855
71,0.732,0.465,0.7135,0.8156,0.8469,0.5349,0.7425,0.5849,0.6425,0.6395,0.6197,0.5749,0.6178,0.6454,0.7523,0.693,0.4273,0.6953,0.691,0.8495,0.757,0.5389,0.7646,0.7516,0.808,0.3954,0.7139036059379578,0.6896326541900635,0.6601,0.6673,0.5497,0.6752,0.7092,0.7792
