epoch,Alessandro-cleaned-data_val_dice,Alessandro-cleaned-data_val_loss,Alessandro-cleaned-data_val_precision,Alessandro-cleaned-data_val_recall,Alessandro-cleaned-data_val_sparse_categorical_accuracy,Antoine-cleaned-data_val_dice,Antoine-cleaned-data_val_loss,Antoine-cleaned-data_val_precision,Antoine-cleaned-data_val_recall,Antoine-cleaned-data_val_sparse_categorical_accuracy,Kornum-cleaned-data_v2_val_dice,Kornum-cleaned-data_v2_val_loss,Kornum-cleaned-data_v2_val_precision,Kornum-cleaned-data_v2_val_recall,Kornum-cleaned-data_v2_val_sparse_categorical_accuracy,Maiken-cleaned-data_val_dice,Maiken-cleaned-data_val_loss,Maiken-cleaned-data_val_precision,Maiken-cleaned-data_val_recall,Maiken-cleaned-data_val_sparse_categorical_accuracy,Sebastian-cleaned-data_val_dice,Sebastian-cleaned-data_val_loss,Sebastian-cleaned-data_val_precision,Sebastian-cleaned-data_val_recall,Sebastian-cleaned-data_val_sparse_categorical_accuracy,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
10,0.8186,0.5268,0.7925,0.8618,0.8864,0.5768,0.7663,0.6037,0.6679,0.6683,0.7804,0.5701,0.7573,0.8279,0.8655,0.6856,0.6684,0.7367,0.6562,0.7706,0.6577,0.7043,0.6652,0.7464,0.743,1.0544,0.7718790173530579,0.7060835957527161,0.2652,0.7038,0.6472,0.7111,0.752,0.7868
11,0.8252,0.5039,0.7976,0.8702,0.8896,0.6015,0.7402,0.6178,0.7064,0.6889,0.7459,0.5655,0.7355,0.7721,0.8515,0.6904,0.6541,0.7437,0.6599,0.7732,0.7007,0.6455,0.694,0.7812,0.7887,1.0509,0.758458137512207,0.7118951082229614,0.2829,0.7127,0.6218,0.7177,0.758,0.7984
12,0.8318,0.4846,0.8025,0.8791,0.8928,0.5891,0.7575,0.6144,0.7132,0.6696,0.7427,0.5783,0.7282,0.7733,0.8294,0.6958,0.6423,0.7516,0.6639,0.7754,0.6582,0.693,0.6638,0.7495,0.7403,0.9744,0.7467353343963623,0.7162742018699646,0.2992,0.7035,0.6311,0.7121,0.7558,0.7815
13,0.8387,0.4643,0.8066,0.8905,0.8984,0.5918,0.749,0.6144,0.7024,0.6777,0.7575,0.5394,0.7432,0.7875,0.853,0.702,0.6343,0.7561,0.6701,0.7761,0.6896,0.6322,0.6896,0.7785,0.7766,0.9844,0.74172043800354,0.7179260849952698,0.3157,0.7159,0.6038,0.722,0.7658,0.7964
14,0.8418,0.4553,0.8116,0.8897,0.8967,0.5807,0.7493,0.605,0.6753,0.6713,0.7621,0.5436,0.7501,0.7878,0.8367,0.7048,0.6209,0.7639,0.671,0.78,0.6959,0.6257,0.69,0.7808,0.781,0.9645,0.7271865010261536,0.7242083549499512,0.3319,0.7171,0.599,0.7241,0.7609,0.7931
15,0.8485,0.4379,0.8184,0.8947,0.9012,0.5882,0.7279,0.6087,0.6857,0.6788,0.7633,0.5159,0.7499,0.7909,0.8543,0.7093,0.6136,0.7693,0.6746,0.7813,0.6615,0.6736,0.6638,0.7545,0.7413,1.0101,0.7245172262191772,0.7248448133468628,0.3491,0.7142,0.5938,0.722,0.7601,0.7914
16,0.8475,0.4341,0.8162,0.8967,0.8987,0.6074,0.7012,0.6218,0.7101,0.6975,0.7594,0.5296,0.7422,0.7918,0.8357,0.7134,0.605,0.7721,0.6793,0.7831,0.6875,0.6188,0.6875,0.7793,0.7723,0.8452,0.7154752612113953,0.7287949323654175,0.3634,0.723,0.5777,0.728,0.7714,0.7975
17,0.8494,0.428,0.8179,0.8989,0.8981,0.6023,0.7152,0.619,0.7092,0.6907,0.7981,0.5066,0.7704,0.8552,0.8523,0.7174,0.5962,0.7758,0.6834,0.7853,0.6934,0.6165,0.687,0.7808,0.776,0.9552,0.710757315158844,0.7296926975250244,0.3795,0.7321,0.5725,0.734,0.7855,0.8005
18,0.8491,0.4235,0.8169,0.9004,0.8968,0.5996,0.7313,0.6198,0.7165,0.6841,0.8162,0.4849,0.7885,0.867,0.8596,0.721,0.5899,0.7776,0.6876,0.7872,0.6821,0.6208,0.6843,0.7773,0.7653,0.9328,0.7071832418441772,0.7332637906074524,0.3952,0.7336,0.5701,0.7374,0.7898,0.7986
19,0.8501,0.4192,0.8179,0.9015,0.8966,0.5937,0.7323,0.6162,0.706,0.6796,0.7758,0.4985,0.7655,0.7975,0.8472,0.7206,0.5847,0.7786,0.6867,0.7885,0.6454,0.675,0.6568,0.7447,0.7236,0.9415,0.7015465497970581,0.7343610525131226,0.411,0.7171,0.5819,0.727,0.7673,0.7871
20,0.8558,0.4041,0.8245,0.9038,0.902,0.6032,0.6913,0.6188,0.7017,0.6961,0.8075,0.4808,0.7798,0.8607,0.8573,0.7224,0.5824,0.7815,0.6875,0.7883,0.6558,0.6647,0.6569,0.7473,0.7344,0.9442,0.6959490180015564,0.7362064123153687,0.4269,0.7289,0.5647,0.7323,0.7802,0.7956
21,0.8536,0.4038,0.8213,0.9042,0.8993,0.5872,0.7277,0.6131,0.6955,0.675,0.7741,0.4905,0.7611,0.7978,0.8461,0.7235,0.5771,0.7803,0.6898,0.7897,0.6796,0.6195,0.682,0.7762,0.7617,0.9666,0.6927462816238403,0.736932635307312,0.4432,0.7236,0.5637,0.7316,0.7727,0.7944
22,0.8534,0.4013,0.8214,0.9038,0.898,0.5979,0.7074,0.6189,0.7092,0.6846,0.8106,0.4558,0.7829,0.8653,0.873,0.7259,0.5729,0.7838,0.6918,0.7914,0.6451,0.6728,0.6549,0.7427,0.7234,0.9328,0.6921401023864746,0.7376049160957336,0.4589,0.7266,0.562,0.7324,0.7826,0.7941
23,0.8566,0.3919,0.8246,0.9061,0.9019,0.5836,0.7464,0.6095,0.6955,0.6696,0.8135,0.4627,0.7861,0.8629,0.8586,0.7279,0.5714,0.7844,0.6941,0.7918,0.6776,0.6197,0.6792,0.7729,0.7595,0.8846,0.6965384483337402,0.7346962094306946,0.4742,0.7318,0.5584,0.7368,0.7863,0.7963
24,0.8567,0.3901,0.8234,0.9086,0.9024,0.5893,0.7242,0.6113,0.6966,0.6771,0.7693,0.4728,0.7507,0.8002,0.8593,0.7318,0.5687,0.7843,0.6996,0.7932,0.6406,0.6815,0.6516,0.7425,0.7165,0.9489,0.6922837495803833,0.7357994318008423,0.4902,0.7175,0.5675,0.7243,0.7695,0.7897
25,0.8568,0.3898,0.8245,0.9068,0.9008,0.5961,0.7255,0.6163,0.7074,0.6819,0.8187,0.4525,0.7926,0.8626,0.8676,0.7301,0.5647,0.7852,0.6972,0.7939,0.6727,0.6236,0.6765,0.7677,0.7551,0.9221,0.6843546032905579,0.7402124404907227,0.5057,0.7349,0.5512,0.739,0.7883,0.7999
26,0.8575,0.3795,0.8234,0.9107,0.9049,0.5972,0.7104,0.6188,0.708,0.6853,0.8294,0.4292,0.8016,0.8779,0.8766,0.7336,0.5662,0.7827,0.7031,0.7947,0.6794,0.6198,0.6758,0.7711,0.7596,0.9596,0.6815264821052551,0.7418344020843506,0.5218,0.7394,0.541,0.7405,0.7942,0.8042
27,0.8577,0.3812,0.8251,0.9082,0.9029,0.6111,0.6888,0.626,0.7285,0.6961,0.8216,0.4475,0.7961,0.8635,0.8664,0.7307,0.5619,0.7828,0.6991,0.7949,0.6688,0.6315,0.6742,0.7687,0.7486,1.4388,0.685001015663147,0.7392049431800842,0.546,0.738,0.5422,0.7408,0.7936,0.8018
28,0.8593,0.3759,0.8275,0.908,0.9036,0.6042,0.6888,0.6196,0.7058,0.6947,0.822,0.4252,0.7948,0.8695,0.8799,0.7312,0.5595,0.7851,0.6986,0.7955,0.67,0.6277,0.674,0.7679,0.7504,0.7703,0.684666097164154,0.738835871219635,0.5589,0.7373,0.5354,0.7402,0.79,0.8048
29,0.859,0.3726,0.8272,0.9076,0.9038,0.6074,0.7026,0.6235,0.7258,0.6926,0.771,0.4648,0.7559,0.7942,0.85,0.7313,0.5574,0.7854,0.6987,0.7963,0.641,0.679,0.6502,0.7413,0.7167,0.9165,0.6778867244720459,0.7412618398666382,0.5744,0.7219,0.5553,0.7284,0.7735,0.7919
30,0.8591,0.3737,0.8278,0.907,0.9028,0.5728,0.7699,0.6069,0.6977,0.6544,0.7845,0.4375,0.7729,0.8057,0.8671,0.7316,0.5542,0.7862,0.6989,0.7977,0.6488,0.6705,0.6493,0.7434,0.7229,0.9236,0.6820135712623596,0.7397575378417969,0.5899,0.7194,0.5612,0.7286,0.7705,0.789
31,0.8609,0.3672,0.8298,0.9079,0.9048,0.5981,0.7142,0.6181,0.7101,0.6845,0.8328,0.426,0.8096,0.8676,0.8709,0.7322,0.5532,0.7873,0.6991,0.7973,0.6511,0.6705,0.6506,0.7476,0.7237,0.9309,0.6810324192047119,0.7390812635421753,0.6056,0.735,0.5462,0.7391,0.7865,0.7962
32,0.8607,0.3614,0.8282,0.9101,0.9065,0.589,0.7328,0.6168,0.7155,0.6703,0.8131,0.4371,0.7873,0.8574,0.8645,0.7339,0.5526,0.7857,0.7023,0.7981,0.6784,0.6177,0.6736,0.7696,0.7569,0.9231,0.6714308857917786,0.7438433766365051,0.6211,0.735,0.5403,0.7383,0.791,0.7993
33,0.8626,0.3578,0.8302,0.9113,0.9085,0.602,0.7007,0.6214,0.7164,0.6882,0.7835,0.4341,0.7672,0.8078,0.8656,0.7362,0.551,0.7861,0.7052,0.7997,0.664,0.6344,0.6695,0.7637,0.7431,0.8997,0.676622748374939,0.741728663444519,0.6364,0.7297,0.5356,0.7349,0.7809,0.801
34,0.8611,0.3582,0.8287,0.9104,0.9071,0.5996,0.7046,0.6198,0.7141,0.686,0.8366,0.4154,0.814,0.8699,0.8754,0.7347,0.5488,0.7847,0.704,0.8,0.6452,0.6768,0.6471,0.7429,0.7181,0.9299,0.6733176112174988,0.7433825135231018,0.652,0.7354,0.5408,0.7389,0.7883,0.7973
35,0.8638,0.3532,0.8324,0.9106,0.9086,0.5739,0.7688,0.6059,0.6907,0.6577,0.789,0.4266,0.7782,0.8071,0.8696,0.7354,0.5468,0.7878,0.7035,0.8008,0.6759,0.6181,0.6708,0.7658,0.7543,0.9498,0.6699168682098389,0.7447910308837891,0.668,0.7276,0.5427,0.735,0.7755,0.7982
36,0.8609,0.3557,0.8282,0.9109,0.9068,0.5731,0.7679,0.6107,0.6997,0.654,0.8343,0.4179,0.811,0.8695,0.8736,0.736,0.5456,0.7859,0.7058,0.8029,0.6303,0.6977,0.6442,0.7372,0.7022,0.9405,0.6702578663825989,0.7445436120033264,0.6838,0.7269,0.557,0.736,0.7846,0.7879
37,0.8639,0.3471,0.8321,0.9114,0.9099,0.5703,0.7577,0.6044,0.6794,0.6563,0.8206,0.422,0.7955,0.8615,0.8715,0.7364,0.5442,0.7873,0.7053,0.8028,0.6728,0.6216,0.6685,0.7636,0.7508,0.9297,0.6707664132118225,0.7435241341590881,0.6995,0.7328,0.5385,0.7376,0.7842,0.7983
38,0.8641,0.3427,0.8314,0.9132,0.9113,0.5797,0.7482,0.6118,0.7022,0.6621,0.8189,0.4196,0.7932,0.8619,0.8696,0.7385,0.544,0.7862,0.7086,0.8025,0.6322,0.6939,0.6439,0.738,0.7043,0.9405,0.6711020469665527,0.7435560822486877,0.7153,0.7267,0.5497,0.7333,0.7848,0.79
39,0.865,0.3385,0.8323,0.9138,0.9127,0.5925,0.7256,0.6168,0.7089,0.6773,0.8325,0.4116,0.8088,0.8682,0.8735,0.7392,0.5424,0.786,0.7098,0.8027,0.6588,0.64,0.6654,0.7601,0.7366,0.9414,0.6663342118263245,0.7451241612434387,0.7312,0.7376,0.5316,0.7419,0.7922,0.8006
40,0.8651,0.339,0.833,0.9129,0.9115,0.5905,0.7314,0.6161,0.7032,0.6771,0.779,0.4339,0.7656,0.7983,0.8574,0.7379,0.5386,0.7876,0.7073,0.8038,0.6718,0.6233,0.6673,0.7628,0.7491,0.9258,0.6676062345504761,0.7437915205955505,0.7467,0.7289,0.5332,0.7339,0.7769,0.7998
41,0.8651,0.3346,0.8319,0.915,0.9129,0.585,0.7479,0.6167,0.7092,0.6683,0.8008,0.4177,0.7972,0.8088,0.8661,0.7395,0.5378,0.786,0.7103,0.8045,0.6306,0.6932,0.6429,0.7352,0.7032,0.8553,0.6617377996444702,0.746652364730835,0.7623,0.7242,0.5462,0.7349,0.7757,0.791
42,0.8653,0.3328,0.8326,0.9143,0.9129,0.5756,0.7586,0.6116,0.7012,0.6567,0.8386,0.399,0.8162,0.871,0.8767,0.7379,0.5359,0.7868,0.7079,0.8042,0.6689,0.63,0.6659,0.7642,0.7446,0.9943,0.6619856953620911,0.7470613121986389,0.779,0.7373,0.5313,0.7426,0.7917,0.799
43,0.8669,0.3296,0.8353,0.9134,0.9137,0.5942,0.707,0.6194,0.709,0.68,0.7962,0.4039,0.7886,0.809,0.8767,0.7375,0.5351,0.7892,0.7059,0.8051,0.6584,0.639,0.6644,0.759,0.7362,0.983,0.6659375429153442,0.7427241802215576,0.7955,0.7306,0.5229,0.7394,0.7793,0.8023
44,0.8656,0.3295,0.8326,0.915,0.9135,0.5945,0.7177,0.6193,0.7098,0.68,0.8001,0.4061,0.79,0.8163,0.8735,0.7379,0.5345,0.7863,0.7082,0.8057,0.6672,0.6299,0.6647,0.761,0.7438,1.0056,0.660929262638092,0.7468857765197754,0.8124,0.7331,0.5235,0.7386,0.7821,0.8033
45,0.8656,0.326,0.8321,0.9161,0.9146,0.59,0.7161,0.6165,0.7015,0.6775,0.79,0.4114,0.7753,0.8107,0.8729,0.7396,0.5332,0.7866,0.7103,0.8054,0.6266,0.7015,0.6404,0.7344,0.6973,0.9128,0.6645914912223816,0.7439830303192139,0.8278,0.7224,0.5376,0.7302,0.7746,0.7935
46,0.8668,0.3202,0.8334,0.9169,0.9164,0.5732,0.7554,0.6072,0.6895,0.6577,0.7882,0.405,0.7724,0.8105,0.8745,0.7401,0.5333,0.7866,0.7108,0.8053,0.653,0.6481,0.6614,0.7553,0.73,0.9568,0.6621668934822083,0.7445735335350037,0.8439,0.7243,0.5324,0.7322,0.7766,0.7968
47,0.8657,0.3176,0.8316,0.9174,0.9165,0.589,0.7323,0.6156,0.7031,0.6758,0.7816,0.4256,0.7652,0.8052,0.8582,0.7405,0.532,0.7852,0.7122,0.8059,0.6509,0.6506,0.6605,0.7543,0.7275,0.9454,0.6570304036140442,0.7472009658813477,0.8597,0.7255,0.5316,0.7316,0.7784,0.7968
48,0.8687,0.3152,0.8364,0.9164,0.9171,0.5782,0.7497,0.6108,0.6979,0.6624,0.8486,0.3679,0.8275,0.878,0.8958,0.7401,0.5278,0.7891,0.7096,0.806,0.6554,0.6424,0.6623,0.7563,0.7329,0.9393,0.6614547967910767,0.7453975081443787,0.8756,0.7382,0.5206,0.7452,0.7916,0.8028
49,0.869,0.3123,0.8362,0.9178,0.9182,0.5941,0.71,0.6179,0.7003,0.6841,0.8385,0.376,0.8159,0.8719,0.8909,0.7409,0.5269,0.7879,0.7115,0.8056,0.6663,0.6331,0.6635,0.7615,0.7416,0.9333,0.6594732999801636,0.7459501028060913,0.8913,0.7418,0.5117,0.7443,0.7926,0.8081
50,0.8684,0.3113,0.8347,0.9187,0.9183,0.5769,0.7521,0.6106,0.6987,0.6604,0.8005,0.3959,0.7901,0.8158,0.8784,0.7425,0.5262,0.7881,0.7136,0.8061,0.6395,0.684,0.6414,0.7378,0.7105,0.9251,0.6586195826530457,0.7466264367103577,0.9069,0.7256,0.5339,0.733,0.7769,0.7947
51,0.8693,0.3099,0.8361,0.9185,0.9183,0.5718,0.7673,0.6096,0.6953,0.6547,0.7903,0.4132,0.7773,0.8078,0.8628,0.7426,0.524,0.7899,0.713,0.8061,0.6545,0.6441,0.6618,0.7562,0.7316,1.0231,0.6549652814865112,0.7474144697189331,0.9241,0.7257,0.5317,0.7349,0.7782,0.7947
52,0.8698,0.3069,0.8378,0.9165,0.9185,0.6003,0.6925,0.621,0.7134,0.687,0.8028,0.3841,0.7938,0.8168,0.8809,0.7406,0.5233,0.7914,0.7094,0.8062,0.6671,0.6282,0.6635,0.7578,0.7438,0.8337,0.654121458530426,0.7479790449142456,0.9382,0.7361,0.507,0.7415,0.7828,0.8073
53,0.8704,0.3023,0.8376,0.9189,0.92,0.5877,0.729,0.6149,0.6985,0.6753,0.8374,0.3694,0.8137,0.8735,0.8923,0.742,0.5241,0.7896,0.712,0.8066,0.6548,0.6432,0.6621,0.7563,0.732,0.9458,0.6552998423576355,0.7465087175369263,0.9541,0.7385,0.5136,0.7436,0.7918,0.8052
54,0.8697,0.3034,0.8366,0.9188,0.9191,0.5736,0.7458,0.6076,0.683,0.6608,0.8262,0.3805,0.8014,0.8666,0.8861,0.7415,0.5217,0.7896,0.7118,0.8066,0.6532,0.6463,0.6616,0.7557,0.73,0.9172,0.6523872017860413,0.7473885416984558,0.9695,0.7328,0.5195,0.7394,0.7872,0.8005
55,0.8681,0.3063,0.8343,0.919,0.9181,0.5941,0.7069,0.6195,0.7061,0.6819,0.8387,0.3831,0.8178,0.8681,0.8836,0.7423,0.5203,0.7896,0.7132,0.8075,0.6499,0.652,0.6605,0.7544,0.7261,0.9079,0.6546617150306702,0.7475780248641968,0.9848,0.7386,0.5137,0.7443,0.7922,0.8034
56,0.8702,0.2995,0.8379,0.9176,0.9195,0.5888,0.7156,0.6152,0.703,0.6752,0.7927,0.4018,0.7808,0.8087,0.8654,0.7412,0.5193,0.7903,0.7109,0.8067,0.6553,0.6423,0.6626,0.7571,0.7324,0.9442,0.6531325578689575,0.7472369074821472,1.0007,0.7296,0.5157,0.7374,0.7795,0.7998
57,0.8691,0.2995,0.8355,0.9193,0.9192,0.5825,0.7314,0.6134,0.6981,0.6681,0.8469,0.3607,0.8255,0.877,0.8944,0.7431,0.5178,0.7899,0.7141,0.8079,0.6646,0.634,0.663,0.7612,0.7396,1.6399,0.6478405594825745,0.7491840124130249,1.0281,0.7412,0.5087,0.7455,0.7939,0.8058
58,0.8702,0.2985,0.8372,0.9192,0.9197,0.5971,0.7021,0.6217,0.7123,0.6838,0.8441,0.374,0.8236,0.8726,0.8831,0.7437,0.5155,0.791,0.7142,0.8082,0.6641,0.6317,0.6622,0.7579,0.7402,1.3486,0.6474404335021973,0.7491840124130249,1.0507,0.7438,0.5044,0.7471,0.7952,0.807
59,0.8698,0.2944,0.836,0.9204,0.9205,0.5964,0.6989,0.6217,0.7085,0.685,0.8503,0.3549,0.8294,0.8792,0.8969,0.745,0.5165,0.7908,0.7162,0.8085,0.6521,0.6479,0.6615,0.7562,0.7284,1.2201,0.6471381783485413,0.7496668100357056,1.0712,0.7427,0.5025,0.7479,0.7961,0.8079
60,0.8694,0.2979,0.8361,0.9191,0.9193,0.6023,0.6921,0.6232,0.7119,0.6912,0.8099,0.3852,0.8055,0.8183,0.8744,0.7437,0.514,0.7915,0.7141,0.8084,0.663,0.6338,0.6615,0.7572,0.7388,1.123,0.6486924886703491,0.748336136341095,1.0901,0.7377,0.5046,0.7436,0.7841,0.8064
61,0.8678,0.2968,0.8334,0.92,0.9191,0.5901,0.7209,0.6194,0.707,0.6753,0.8452,0.3682,0.8241,0.8746,0.8842,0.7453,0.5132,0.7906,0.7171,0.8096,0.6244,0.7065,0.6409,0.7345,0.6941,1.1078,0.648081362247467,0.7488149404525757,1.1087,0.7346,0.5211,0.7417,0.7906,0.7965
62,0.8713,0.2908,0.8383,0.9202,0.9216,0.5754,0.757,0.6113,0.6979,0.6585,0.8428,0.368,0.8239,0.8682,0.8866,0.7467,0.5136,0.7928,0.7174,0.8099,0.6293,0.6971,0.642,0.7367,0.7001,1.0741,0.6481229662895203,0.7482783198356628,1.1268,0.7331,0.5253,0.7417,0.7881,0.7953
63,0.8699,0.2927,0.8365,0.9195,0.9203,0.5739,0.7524,0.6095,0.6928,0.6578,0.8063,0.3879,0.8001,0.8167,0.8709,0.746,0.5124,0.7925,0.7168,0.8094,0.6496,0.6481,0.6593,0.751,0.7269,1.0519,0.650269627571106,0.7470414042472839,1.1444,0.7291,0.5187,0.7396,0.7794,0.7971
64,0.8723,0.2902,0.8403,0.919,0.9213,0.5795,0.7386,0.612,0.7002,0.6633,0.791,0.3966,0.7816,0.8035,0.8703,0.7451,0.5103,0.7928,0.7151,0.8096,0.6439,0.6815,0.645,0.7428,0.7136,1.0076,0.646274745464325,0.7479850053787231,1.1614,0.7264,0.5234,0.7343,0.7761,0.7956
65,0.8719,0.2895,0.8391,0.9202,0.9217,0.579,0.7429,0.6085,0.691,0.6648,0.8463,0.3511,0.8258,0.8748,0.8978,0.7464,0.51,0.7929,0.717,0.8103,0.6415,0.6818,0.6428,0.7392,0.7119,1.0155,0.6499181389808655,0.746047854423523,1.1785,0.737,0.5151,0.7418,0.7884,0.8013
66,0.8707,0.2914,0.8375,0.9199,0.9204,0.5883,0.7207,0.6194,0.7121,0.6718,0.7929,0.3856,0.7808,0.8092,0.881,0.747,0.509,0.7938,0.7177,0.8112,0.6621,0.6388,0.661,0.7589,0.7365,0.9925,0.6435644030570984,0.7496408820152283,1.1952,0.7322,0.5091,0.7385,0.7836,0.8042
67,0.8723,0.2858,0.8395,0.9206,0.922,0.5827,0.7282,0.6152,0.7043,0.6666,0.7915,0.3931,0.7801,0.8064,0.87,0.7468,0.5085,0.7932,0.7174,0.8112,0.642,0.6834,0.6439,0.7424,0.7115,0.9698,0.6412570476531982,0.7506902813911438,1.2115,0.7271,0.5198,0.7344,0.7782,0.7963
68,0.8724,0.288,0.8398,0.9202,0.9213,0.5912,0.7162,0.6144,0.6983,0.6803,0.8518,0.3459,0.8338,0.8756,0.9002,0.7471,0.5068,0.7943,0.7174,0.8114,0.6286,0.6986,0.6412,0.7359,0.6992,0.9909,0.6446917057037354,0.7491680979728699,1.2282,0.7382,0.5111,0.7447,0.7895,0.8025
69,0.8707,0.2854,0.8364,0.9223,0.9221,0.5731,0.7677,0.6086,0.6929,0.658,0.8371,0.3589,0.8122,0.8764,0.8915,0.7498,0.509,0.7929,0.7221,0.8118,0.6608,0.6402,0.6601,0.759,0.735,0.9359,0.6445975303649902,0.7488428950309753,1.244,0.7383,0.5122,0.742,0.7945,0.8037
70,0.8708,0.2886,0.8373,0.9208,0.9207,0.5948,0.7132,0.6203,0.7103,0.6817,0.7891,0.399,0.7741,0.8101,0.8661,0.7475,0.5061,0.7927,0.7192,0.8115,0.6376,0.6915,0.6418,0.7401,0.7066,0.9398,0.6473442912101746,0.7468737959861755,1.2598,0.728,0.5197,0.7332,0.7801,0.7973
71,0.8721,0.2829,0.8384,0.9222,0.9226,0.5838,0.7256,0.6136,0.6985,0.6697,0.7968,0.391,0.7843,0.8132,0.8695,0.7498,0.5063,0.7946,0.7212,0.812,0.6401,0.6824,0.6418,0.738,0.7105,0.9416,0.6417680978775024,0.7483840584754944,1.2757,0.7285,0.5176,0.7345,0.7786,0.7969
