epoch,Alessandro-cleaned-data_val_dice,Alessandro-cleaned-data_val_loss,Alessandro-cleaned-data_val_precision,Alessandro-cleaned-data_val_recall,Alessandro-cleaned-data_val_sparse_categorical_accuracy,Antoine-cleaned-data_val_dice,Antoine-cleaned-data_val_loss,Antoine-cleaned-data_val_precision,Antoine-cleaned-data_val_recall,Antoine-cleaned-data_val_sparse_categorical_accuracy,Kornum-cleaned-data_v2_val_dice,Kornum-cleaned-data_v2_val_loss,Kornum-cleaned-data_v2_val_precision,Kornum-cleaned-data_v2_val_recall,Kornum-cleaned-data_v2_val_sparse_categorical_accuracy,Maiken-cleaned-data_val_dice,Maiken-cleaned-data_val_loss,Maiken-cleaned-data_val_precision,Maiken-cleaned-data_val_recall,Maiken-cleaned-data_val_sparse_categorical_accuracy,Sebastian-cleaned-data_val_dice,Sebastian-cleaned-data_val_loss,Sebastian-cleaned-data_val_precision,Sebastian-cleaned-data_val_recall,Sebastian-cleaned-data_val_sparse_categorical_accuracy,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
27,0.45,1.5812,0.4272,0.4959,0.4392,0.4278,0.9601,0.4866,0.5517,0.4833,0.614,0.551,0.6114,0.6318,0.7691,0.646,0.4769,0.6398,0.6579,0.8084,0.6869,0.5702,0.6762,0.7444,0.7715,0.4079,0.6820638179779053,0.6977783441543579,0.2387,0.5649,0.8279,0.5682,0.6163,0.6543
28,0.451,1.5824,0.4269,0.5009,0.4417,0.451,0.9297,0.5051,0.5561,0.5127,0.6102,0.5597,0.6175,0.6428,0.7513,0.6446,0.4813,0.6361,0.659,0.8051,0.6502,0.6168,0.6648,0.7613,0.716,0.4116,0.6838887929916382,0.6968865990638733,0.2457,0.5614,0.834,0.5701,0.624,0.6454
29,0.4513,1.5873,0.4281,0.5013,0.4398,0.4423,0.9501,0.4945,0.5622,0.5054,0.6071,0.5836,0.606,0.6306,0.7567,0.6508,0.4635,0.644,0.6612,0.8139,0.6424,0.6525,0.6457,0.7378,0.7077,0.4195,0.6791129112243652,0.6992925405502319,0.2528,0.5588,0.8474,0.5637,0.6186,0.6447
30,0.4534,1.5851,0.4302,0.5027,0.4426,0.4956,0.7949,0.5678,0.6377,0.583,0.5946,0.614,0.5958,0.6195,0.7448,0.6516,0.4617,0.6451,0.6614,0.8147,0.6626,0.5809,0.6619,0.7374,0.7442,0.4179,0.6789447069168091,0.7022332549095154,0.2599,0.5716,0.8073,0.5802,0.6317,0.6659
31,0.4554,1.5838,0.4327,0.5004,0.4447,0.4906,0.8096,0.5845,0.6278,0.5579,0.6026,0.5921,0.6059,0.6358,0.7466,0.6491,0.4683,0.6433,0.6598,0.8114,0.6447,0.6497,0.6467,0.7378,0.7104,0.4148,0.6800870299339294,0.7002342343330383,0.267,0.5685,0.8207,0.5826,0.6323,0.6542
32,0.4532,1.5954,0.4318,0.4972,0.4396,0.4662,0.8527,0.5442,0.612,0.542,0.6038,0.5635,0.6087,0.6374,0.75,0.6546,0.4534,0.6505,0.6615,0.8188,0.6817,0.587,0.6822,0.779,0.7519,0.4106,0.677920937538147,0.7008586525917053,0.274,0.5719,0.8104,0.5835,0.6374,0.6605
33,0.4572,1.584,0.4344,0.5011,0.447,0.4538,0.92,0.4922,0.5442,0.5302,0.5777,0.6169,0.5964,0.6271,0.7154,0.6502,0.4692,0.6439,0.6618,0.8102,0.6809,0.6231,0.6649,0.7201,0.7576,0.4178,0.6754008531570435,0.7009145021438599,0.2811,0.564,0.8426,0.5664,0.6109,0.6521
34,0.4557,1.6013,0.4321,0.5022,0.4448,0.4931,0.8186,0.5665,0.6253,0.5697,0.6024,0.5877,0.6029,0.6298,0.7455,0.6499,0.4728,0.6414,0.664,0.8079,0.6792,0.6256,0.6633,0.7215,0.7548,0.4024,0.673977255821228,0.7025604248046875,0.2879,0.5761,0.8212,0.5812,0.6286,0.6645
35,0.4586,1.5877,0.4363,0.5007,0.4472,0.5218,0.7443,0.5993,0.6686,0.6059,0.6096,0.5838,0.6076,0.6355,0.7589,0.652,0.469,0.6466,0.6633,0.8099,0.6695,0.6484,0.6584,0.748,0.7344,0.4078,0.675809383392334,0.7030930519104004,0.2949,0.5823,0.8066,0.5896,0.6432,0.6713
36,0.4583,1.5947,0.4359,0.5015,0.4467,0.4993,0.8005,0.5698,0.6295,0.583,0.6042,0.5983,0.6037,0.6323,0.7497,0.6537,0.4625,0.6479,0.6639,0.8127,0.6827,0.6183,0.6664,0.7216,0.7589,0.4166,0.6721843481063843,0.7046671509742737,0.3019,0.5796,0.8149,0.5847,0.6298,0.6702
37,0.4592,1.6068,0.4349,0.5094,0.4476,0.5031,0.7939,0.5779,0.6435,0.5897,0.6203,0.5687,0.6168,0.643,0.7619,0.656,0.4624,0.647,0.6688,0.8128,0.6502,0.6119,0.6679,0.7653,0.7161,0.4153,0.6740091443061829,0.7042661309242249,0.309,0.5778,0.8087,0.5889,0.646,0.6656
38,0.4602,1.6064,0.4363,0.5071,0.4486,0.5027,0.7733,0.5814,0.6405,0.5864,0.5808,0.6114,0.598,0.633,0.7171,0.6528,0.4681,0.6447,0.6659,0.8091,0.6944,0.5764,0.6802,0.7537,0.7717,0.4057,0.67486172914505,0.7020536661148071,0.3159,0.5782,0.8071,0.5881,0.64,0.6666
39,0.4617,1.6012,0.4383,0.5067,0.4497,0.4997,0.8147,0.5721,0.6507,0.5767,0.5843,0.6243,0.5894,0.6176,0.7336,0.6547,0.4645,0.6477,0.6665,0.8115,0.682,0.6022,0.678,0.7791,0.7484,0.4202,0.6723315119743347,0.7047688961029053,0.323,0.5765,0.8214,0.5851,0.6441,0.664
40,0.4621,1.6025,0.4394,0.5062,0.4496,0.5177,0.7532,0.5981,0.6656,0.6005,0.6096,0.5569,0.6147,0.6402,0.7524,0.6564,0.4581,0.6498,0.6667,0.8147,0.6438,0.6471,0.6478,0.7394,0.7096,0.4057,0.6719254851341248,0.7044776082038879,0.33,0.5779,0.8036,0.59,0.6436,0.6654
41,0.4632,1.5955,0.4415,0.5034,0.4509,0.5289,0.7639,0.5886,0.6713,0.6161,0.6203,0.544,0.6191,0.6455,0.7677,0.6571,0.4588,0.652,0.6665,0.8152,0.6606,0.6132,0.6667,0.7696,0.7258,0.4079,0.6714372634887695,0.7048546671867371,0.3369,0.586,0.7951,0.5936,0.6513,0.6751
42,0.4626,1.6027,0.4412,0.5023,0.4489,0.5112,0.7689,0.5936,0.6464,0.5918,0.6097,0.5915,0.6085,0.6353,0.7576,0.6582,0.4563,0.6537,0.6668,0.8165,0.6883,0.5946,0.6817,0.7829,0.7547,0.409,0.6731905937194824,0.7041563987731934,0.3438,0.586,0.8028,0.5957,0.6467,0.6739
43,0.4639,1.5977,0.4407,0.5092,0.4515,0.439,0.9716,0.4877,0.5595,0.5037,0.6045,0.5755,0.605,0.6329,0.7496,0.6594,0.4583,0.6518,0.6708,0.8161,0.6685,0.5917,0.6633,0.7445,0.745,0.4158,0.6706979870796204,0.7064048051834106,0.351,0.5671,0.839,0.5697,0.6234,0.6532
44,0.4644,1.6093,0.442,0.5059,0.4506,0.5272,0.7492,0.5921,0.6548,0.6156,0.6025,0.6075,0.6021,0.6311,0.7477,0.6567,0.4619,0.65,0.6681,0.8128,0.6589,0.603,0.6712,0.7708,0.7248,0.4047,0.6679512858390808,0.7070451974868774,0.3579,0.5819,0.8062,0.5915,0.6461,0.6703
45,0.4655,1.5945,0.4454,0.5022,0.4499,0.5277,0.7341,0.5892,0.6466,0.6253,0.5907,0.6247,0.5918,0.617,0.7417,0.6611,0.45,0.6586,0.6674,0.8215,0.6601,0.6243,0.647,0.712,0.7373,0.4138,0.6691291332244873,0.7072167992591858,0.3649,0.581,0.8055,0.5864,0.629,0.6751
46,0.466,1.5991,0.4469,0.4991,0.4502,0.5123,0.7835,0.5867,0.6543,0.5945,0.603,0.594,0.6027,0.628,0.7556,0.6592,0.4526,0.6574,0.6657,0.8197,0.668,0.5914,0.676,0.7764,0.7355,0.4112,0.6670253276824951,0.7073903679847717,0.3719,0.5817,0.8041,0.5939,0.6447,0.6711
47,0.4659,1.6056,0.4447,0.5048,0.4515,0.4367,0.9523,0.4858,0.5423,0.509,0.5994,0.576,0.6097,0.6383,0.7403,0.6611,0.4523,0.6561,0.6696,0.8192,0.6889,0.5793,0.6879,0.7875,0.7583,0.4134,0.665148913860321,0.7079789042472839,0.3789,0.5704,0.8331,0.5768,0.6285,0.6557
48,0.4679,1.5975,0.4473,0.5032,0.4537,0.4922,0.8155,0.5609,0.6082,0.5714,0.635,0.529,0.6306,0.646,0.7887,0.659,0.4624,0.6555,0.6682,0.8154,0.6762,0.6241,0.6681,0.7558,0.7445,0.4061,0.6714581847190857,0.7047030329704285,0.3858,0.5861,0.8057,0.5925,0.6363,0.6747
49,0.4668,1.6069,0.4438,0.5092,0.4535,0.4588,0.9252,0.5082,0.5592,0.5309,0.5861,0.6095,0.5976,0.6321,0.7242,0.6596,0.4636,0.6519,0.6719,0.8138,0.6406,0.6548,0.6464,0.7382,0.7047,0.4083,0.6668114066123962,0.7088786363601685,0.3927,0.5624,0.852,0.5696,0.6221,0.6454
50,0.4673,1.6044,0.4461,0.5058,0.4522,0.4164,1.0115,0.4591,0.5318,0.4822,0.5967,0.6143,0.5971,0.6298,0.7366,0.6618,0.4546,0.6562,0.6712,0.8181,0.6755,0.6235,0.6679,0.7568,0.744,0.4183,0.6675180792808533,0.7079589366912842,0.3998,0.5635,0.8617,0.5653,0.6191,0.6466
51,0.4678,1.6144,0.4464,0.5056,0.4528,0.5097,0.8095,0.5752,0.6403,0.5933,0.6116,0.5726,0.6123,0.6432,0.7534,0.6606,0.4592,0.6548,0.6708,0.816,0.6747,0.5705,0.6708,0.7496,0.755,0.417,0.6659612655639648,0.7085734009742737,0.4069,0.5849,0.8052,0.5919,0.6419,0.6741
52,0.4688,1.6069,0.449,0.5025,0.453,0.5111,0.7973,0.5969,0.678,0.5824,0.6162,0.5505,0.6136,0.6371,0.7695,0.6607,0.4588,0.6576,0.6692,0.8175,0.6797,0.6198,0.6704,0.7574,0.7482,0.4058,0.6662826538085938,0.708429753780365,0.4138,0.5873,0.8067,0.5975,0.6488,0.6741
53,0.4705,1.6049,0.4489,0.5089,0.4561,0.4701,0.8644,0.5403,0.5935,0.5479,0.5929,0.6247,0.5986,0.6339,0.7339,0.662,0.4572,0.6568,0.6716,0.8181,0.6782,0.6198,0.6696,0.7582,0.7468,0.4111,0.6643019318580627,0.709493100643158,0.4208,0.5747,0.8342,0.5828,0.6332,0.6606
54,0.471,1.6029,0.4506,0.507,0.4555,0.4917,0.8169,0.5589,0.6369,0.5747,0.6315,0.5548,0.6271,0.6432,0.779,0.6644,0.4521,0.661,0.6718,0.8217,0.6961,0.601,0.6796,0.7283,0.7708,0.4085,0.6671890020370483,0.7081225514411926,0.4277,0.5909,0.8055,0.5954,0.6374,0.6803
55,0.4711,1.6019,0.4505,0.5071,0.4558,0.4204,0.9971,0.4679,0.5276,0.4851,0.5966,0.5995,0.6026,0.6387,0.736,0.6631,0.4554,0.659,0.6717,0.8198,0.6905,0.5908,0.675,0.7302,0.7712,0.4097,0.6656613945960999,0.7096148133277893,0.4347,0.5683,0.8489,0.571,0.6151,0.6536
56,0.4719,1.6033,0.4523,0.5054,0.4556,0.5168,0.7632,0.5705,0.6171,0.6163,0.6291,0.5445,0.6241,0.6443,0.7793,0.6655,0.4506,0.6628,0.6723,0.8233,0.6527,0.637,0.6529,0.7447,0.7194,0.4281,0.6652831435203552,0.7090442180633545,0.442,0.5872,0.7997,0.5925,0.6368,0.6788
57,0.4716,1.6182,0.4503,0.509,0.456,0.513,0.7929,0.5827,0.6605,0.5933,0.6096,0.5817,0.6066,0.6316,0.7568,0.6638,0.4563,0.6579,0.6738,0.8196,0.678,0.5809,0.6696,0.7492,0.7551,0.4283,0.6635928153991699,0.7089085578918457,0.4492,0.5872,0.806,0.5934,0.6448,0.6762
58,0.4716,1.6194,0.451,0.5085,0.4546,0.5047,0.8065,0.5666,0.616,0.5913,0.6103,0.5755,0.6131,0.6441,0.7553,0.667,0.4474,0.6624,0.6747,0.8234,0.6514,0.6377,0.6527,0.745,0.718,0.4153,0.6645638942718506,0.7092995643615723,0.4563,0.581,0.8173,0.5892,0.6377,0.6685
59,0.4728,1.6131,0.4534,0.5056,0.4557,0.5031,0.8062,0.5866,0.6463,0.5804,0.5982,0.5965,0.5981,0.6221,0.7501,0.666,0.4519,0.663,0.6736,0.8226,0.6813,0.5754,0.6715,0.7489,0.7589,0.4246,0.6588160991668701,0.7123539447784424,0.4635,0.5843,0.8086,0.5945,0.6393,0.6735
60,0.473,1.6157,0.454,0.5057,0.4549,0.5128,0.7984,0.5812,0.641,0.5985,0.6114,0.5637,0.6124,0.6395,0.7649,0.6689,0.4458,0.6668,0.6749,0.8255,0.7021,0.5645,0.6955,0.795,0.772,0.414,0.6603567600250244,0.7113544344902039,0.4705,0.5936,0.7976,0.602,0.6512,0.6832
61,0.4717,1.6311,0.451,0.5099,0.4537,0.4839,0.8484,0.5606,0.6362,0.5591,0.5916,0.6007,0.6037,0.6363,0.7362,0.6697,0.4414,0.6648,0.6769,0.826,0.6961,0.5696,0.693,0.7934,0.766,0.4115,0.6646768450737,0.709538996219635,0.4775,0.5826,0.8182,0.5946,0.6505,0.6682
62,0.4727,1.6224,0.4547,0.5029,0.4541,0.5283,0.754,0.5859,0.6468,0.6217,0.6151,0.5595,0.6182,0.65,0.7584,0.6675,0.4477,0.6664,0.6733,0.8249,0.7142,0.5346,0.6984,0.7657,0.7955,0.4263,0.6590785384178162,0.7131619453430176,0.4847,0.5996,0.7836,0.6047,0.6477,0.6909
63,0.4735,1.6218,0.4555,0.5048,0.4543,0.4865,0.8402,0.5547,0.634,0.5666,0.6106,0.5779,0.6098,0.636,0.7574,0.671,0.4404,0.67,0.6755,0.8277,0.7178,0.5482,0.7007,0.7644,0.7924,0.4097,0.6553206443786621,0.7154901623725891,0.4917,0.5919,0.8057,0.5981,0.6429,0.6797
64,0.4744,1.6183,0.454,0.5091,0.4566,0.4765,0.8864,0.5182,0.5936,0.5521,0.6123,0.5802,0.6105,0.6433,0.7541,0.6671,0.455,0.663,0.6761,0.8219,0.6693,0.6083,0.6721,0.778,0.7334,0.4166,0.6634194850921631,0.7107778787612915,0.4988,0.5799,0.8296,0.5836,0.64,0.6636
65,0.4746,1.6226,0.4544,0.5103,0.4559,0.5004,0.8048,0.5742,0.6182,0.59,0.6179,0.5809,0.6177,0.6515,0.7595,0.67,0.4462,0.6663,0.6771,0.8254,0.6783,0.5655,0.6739,0.7522,0.7593,0.4124,0.6556357145309448,0.7150831818580627,0.5058,0.5882,0.804,0.5973,0.6419,0.678
66,0.4744,1.627,0.4542,0.5087,0.456,0.5302,0.7622,0.5904,0.6783,0.614,0.6053,0.5884,0.6052,0.633,0.7517,0.6683,0.4528,0.6644,0.6768,0.823,0.6861,0.6273,0.6712,0.7606,0.7503,0.4097,0.6566237211227417,0.7142472267150879,0.5127,0.5929,0.8115,0.5971,0.6515,0.679
67,0.4755,1.6239,0.4581,0.5041,0.4557,0.4663,0.9207,0.4915,0.5654,0.5482,0.6296,0.532,0.6291,0.659,0.7746,0.6701,0.4476,0.669,0.676,0.8264,0.6574,0.632,0.656,0.7481,0.7246,0.4094,0.6561211943626404,0.7154083251953125,0.5197,0.5798,0.8312,0.5807,0.6305,0.6659
68,0.4741,1.6383,0.4555,0.506,0.454,0.4957,0.8296,0.5539,0.6425,0.5801,0.616,0.5722,0.6135,0.6422,0.7599,0.6717,0.4417,0.669,0.6777,0.8276,0.703,0.592,0.6865,0.7337,0.776,0.4182,0.6553237438201904,0.7154083251953125,0.5268,0.5921,0.8148,0.5957,0.6404,0.6795
69,0.4754,1.6304,0.4572,0.5073,0.4549,0.455,0.949,0.4952,0.5851,0.5243,0.6215,0.5606,0.6182,0.6457,0.7667,0.6729,0.4373,0.6714,0.6773,0.829,0.6632,0.6047,0.6529,0.719,0.7449,0.4045,0.6596092581748962,0.7136666774749756,0.5337,0.5776,0.8364,0.579,0.6269,0.664
70,0.4768,1.6254,0.459,0.5056,0.4576,0.5283,0.781,0.5788,0.6457,0.6175,0.6243,0.551,0.6207,0.6409,0.7819,0.6697,0.4503,0.6684,0.6764,0.8253,0.6765,0.5863,0.6816,0.7839,0.744,0.4103,0.65860915184021,0.7143968939781189,0.5406,0.5951,0.7988,0.6017,0.6505,0.6853
71,0.476,1.6284,0.4578,0.5056,0.4565,0.5327,0.7567,0.5938,0.6846,0.6168,0.615,0.5694,0.6191,0.6524,0.7594,0.6679,0.4523,0.6655,0.6758,0.8233,0.6889,0.6095,0.6771,0.7645,0.7572,0.4202,0.6601561903953552,0.7140357494354248,0.5478,0.5961,0.8033,0.6027,0.6566,0.6826
